diff	method	para
-0.0628374099113059	alpha_1	simulation8
-0.0512058673447369	alpha_1	simulation8
-0.0676980126182601	alpha_1	simulation8
-0.0347954267849087	alpha_1	simulation8
0.248855584569755	alpha_1	simulation8
0.441867379304776	alpha_1	simulation8
-0.0970830899350757	alpha_1	simulation8
-0.0756969711641655	alpha_1	simulation8
-0.0829908535596819	alpha_1	simulation8
-0.0576952074002203	alpha_1	simulation8
-0.0611750888744044	alpha_1	simulation8
-0.0673380925496459	alpha_1	simulation8
0.218718730824821	alpha_1	simulation8
-0.0141053364417709	alpha_1	simulation8
0.201506721724511	alpha_1	simulation8
0.0501427677827977	alpha_1	simulation8
-0.047650713429742	alpha_1	simulation8
-0.0703915437524789	alpha_1	simulation8
-0.0522432654912404	alpha_1	simulation8
-0.0652647598218815	alpha_1	simulation8
0.227840351765742	alpha_1	simulation8
0.462368853862291	alpha_1	simulation8
-0.0925355104333738	alpha_1	simulation8
-0.0800169850791284	alpha_1	simulation8
-0.0916850951058965	alpha_1	simulation8
-0.059984969754551	alpha_1	simulation8
-0.055491112972494	alpha_1	simulation8
-0.0620207165052126	alpha_1	simulation8
0.0887468607412141	alpha_1	simulation8
-0.0847237798764608	alpha_1	simulation8
0.267227793205301	alpha_1	simulation8
0.0883526241876122	alpha_1	simulation8
-0.00420592006602048	alpha_1	simulation8
-0.0533308655215566	alpha_1	simulation8
-0.0483123955264405	alpha_1	simulation8
-0.0631850253463445	alpha_1	simulation8
0.20218384117289	alpha_1	simulation8
0.246888601520047	alpha_1	simulation8
-0.0419339058199185	alpha_1	simulation8
0.00380143842795715	alpha_1	simulation8
0.00175299596359672	alpha_1	simulation8
-0.0652597323086453	alpha_1	simulation8
-0.0541696469830753	alpha_1	simulation8
-0.0677861507946853	alpha_1	simulation8
0.317262792523599	alpha_1	simulation8
0.384751213699398	alpha_1	simulation8
-0.0974969893192242	alpha_1	simulation8
-0.0780098536689025	alpha_1	simulation8
-0.0829265237489323	alpha_1	simulation8
-0.0585287168360506	alpha_1	simulation8
-0.0625679457470942	alpha_1	simulation8
-0.0638488278775128	alpha_1	simulation8
0.37894643154166	alpha_1	simulation8
0.282140031646927	alpha_1	simulation8
-0.0691176372531842	alpha_1	simulation8
-0.0632123712415513	alpha_1	simulation8
-0.0813444915629763	alpha_1	simulation8
-0.057258762671108	alpha_1	simulation8
-0.0639756325212568	alpha_1	simulation8
-0.0634374260783899	alpha_1	simulation8
0.0292617527075563	alpha_1	simulation8
0.245631007920065	alpha_1	simulation8
0.108224108113098	alpha_1	simulation8
-0.0648913031913879	alpha_1	simulation8
-0.0833703666865685	alpha_1	simulation8
0.063532923505734	alpha_1	simulation8
-0.0512677900866336	alpha_1	simulation8
-0.0658378103524107	alpha_1	simulation8
0.744502656972145	alpha_1	simulation8
-0.0833472374821118	alpha_1	simulation8
-0.0552975348058611	alpha_1	simulation8
-0.0518085725036304	alpha_1	simulation8
-0.0609658329885674	alpha_1	simulation8
-0.0506305487858002	alpha_1	simulation8
-0.0774134761702008	alpha_1	simulation8
-0.0567330813450029	alpha_1	simulation8
0.50358122846646	alpha_1	simulation8
0.107999813748053	alpha_1	simulation8
-0.0402260445279169	alpha_1	simulation8
-0.0550210837107181	alpha_1	simulation8
-0.0598931895450651	alpha_1	simulation8
-0.0583084149106802	alpha_1	simulation8
-0.0622216000376037	alpha_1	simulation8
-0.0581953241312066	alpha_1	simulation8
0.090836947367362	alpha_1	simulation8
0.349471562379659	alpha_1	simulation8
0.0741686160410777	alpha_1	simulation8
-0.0211801467891677	alpha_1	simulation8
-0.0890473144707111	alpha_1	simulation8
-0.0664307402658467	alpha_1	simulation8
-0.0531531901308624	alpha_1	simulation8
-0.0671849959990682	alpha_1	simulation8
0.42926634263959	alpha_1	simulation8
0.0380526589591236	alpha_1	simulation8
-0.0428122227750397	alpha_1	simulation8
0.0986353835480087	alpha_1	simulation8
-0.0723459072896177	alpha_1	simulation8
-0.0594012217775548	alpha_1	simulation8
-0.0630066865861153	alpha_1	simulation8
-0.065378134546124	alpha_1	simulation8
0.0190139752192556	alpha_1	simulation8
-0.0748222054620749	alpha_1	simulation8
0.297344420447019	alpha_1	simulation8
0.118286177066938	alpha_1	simulation8
-0.0892032312583128	alpha_1	simulation8
-0.0269878412080572	alpha_1	simulation8
-0.0394462756132213	alpha_1	simulation8
-0.0182160347216722	alpha_1	simulation8
0.66972833191785	alpha_1	simulation8
-0.0161125511114448	alpha_1	simulation8
-0.073426937217866	alpha_1	simulation8
-0.0599420058958973	alpha_1	simulation8
-0.0522884371188336	alpha_1	simulation8
-0.0557587882759714	alpha_1	simulation8
-0.0574504258664806	alpha_1	simulation8
-0.0582502359699643	alpha_1	simulation8
0.354490573784162	alpha_1	simulation8
0.158301878144387	alpha_1	simulation8
-0.0860164825620607	alpha_1	simulation8
-0.0398464536974197	alpha_1	simulation8
-1.79226992740866e-05	alpha_1	simulation8
-0.0420241659761096	alpha_1	simulation8
-0.047380056027578	alpha_1	simulation8
-0.0519909277356064	alpha_1	simulation8
0.188282033414412	alpha_1	simulation8
0.223121161818411	alpha_1	simulation8
-0.00642775139087978	alpha_1	simulation8
0.0524587799226004	alpha_1	simulation8
-0.0707378644273072	alpha_1	simulation8
-0.056665549738155	alpha_1	simulation8
-0.038340996093091	alpha_1	simulation8
-0.0590197554565801	alpha_1	simulation8
0.198256432939125	alpha_1	simulation8
0.12920912257505	alpha_1	simulation8
-0.0813089840513622	alpha_1	simulation8
0.229882101733533	alpha_1	simulation8
-0.0739937378785383	alpha_1	simulation8
-0.0581917581715498	alpha_1	simulation8
-0.0478915179180029	alpha_1	simulation8
-0.0628717700984383	alpha_1	simulation8
0.562488338278445	alpha_1	simulation8
-0.0460942346750818	alpha_1	simulation8
0.0462719809697758	alpha_1	simulation8
-0.0624375498884572	alpha_1	simulation8
-0.0676180008112641	alpha_1	simulation8
-0.0366729754837011	alpha_1	simulation8
-0.0627519132673815	alpha_1	simulation8
-0.0587268228716373	alpha_1	simulation8
-0.0425087705964136	alpha_1	simulation8
0.0626442825741271	alpha_1	simulation8
0.400718379633464	alpha_1	simulation8
0.0316849155949475	alpha_1	simulation8
-0.0853744074925715	alpha_1	simulation8
-0.0719833220464285	alpha_1	simulation8
-0.0445089283204274	alpha_1	simulation8
-0.0704821323206407	alpha_1	simulation8
0.302076143530813	alpha_1	simulation8
-0.0321295905442412	alpha_1	simulation8
0.247864268672329	alpha_1	simulation8
-0.0493314778383534	alpha_1	simulation8
-0.0747458493323364	alpha_1	simulation8
-0.0481425173856269	alpha_1	simulation8
-0.0522854037707842	alpha_1	simulation8
-0.0637474495528028	alpha_1	simulation8
0.590274871382193	alpha_1	simulation8
0.0342673079681946	alpha_1	simulation8
-0.0544434500177364	alpha_1	simulation8
-0.040951758595424	alpha_1	simulation8
-0.0645730064987491	alpha_1	simulation8
-0.057788642183777	alpha_1	simulation8
-0.0640257466089219	alpha_1	simulation8
-0.0554687846391849	alpha_1	simulation8
0.0536480167236435	alpha_1	simulation8
0.389108962433603	alpha_1	simulation8
-0.0420112318916958	alpha_1	simulation8
-0.0327541583675636	alpha_1	simulation8
-0.0189287609693501	alpha_1	simulation8
-0.0370643281455858	alpha_1	simulation8
-0.045638175191826	alpha_1	simulation8
-0.0630515777401728	alpha_1	simulation8
0.11379763990086	alpha_1	simulation8
0.0622225975807155	alpha_1	simulation8
-0.052886222427563	alpha_1	simulation8
0.190357392568535	alpha_1	simulation8
0.0743087561262993	alpha_1	simulation8
-0.0678032061286537	alpha_1	simulation8
-0.0482353551015108	alpha_1	simulation8
-0.0651220789663877	alpha_1	simulation8
0.0704052504729884	alpha_1	simulation8
-0.0202265105008509	alpha_1	simulation8
0.141543107603614	alpha_1	simulation8
0.193430795858461	alpha_1	simulation8
-0.0524343591097578	alpha_1	simulation8
-0.0273051808142503	alpha_1	simulation8
-0.0491472173001863	alpha_1	simulation8
-0.062552851066842	alpha_1	simulation8
-0.00920466022324587	alpha_1	simulation8
0.22074891791863	alpha_1	simulation8
0.321454129164653	alpha_1	simulation8
-0.0788777927772493	alpha_1	simulation8
-0.088980555721455	alpha_1	simulation8
-0.0733278838805869	alpha_1	simulation8
-0.0449612069555477	alpha_1	simulation8
-0.0563771322522272	alpha_1	simulation8
0.503153708854255	alpha_1	simulation8
0.0620237326501243	alpha_1	simulation8
0.0292981204171247	alpha_1	simulation8
-0.0624157661944974	alpha_1	simulation8
-0.0719075792324709	alpha_1	simulation8
-0.0622285796468947	alpha_1	simulation8
-0.0655554478918446	alpha_1	simulation8
-0.0591948683485659	alpha_1	simulation8
0.0856681723476269	alpha_1	simulation8
0.0921462771905698	alpha_1	simulation8
0.021988590955388	alpha_1	simulation8
0.139016566279727	alpha_1	simulation8
-0.0117125293836589	alpha_1	simulation8
-0.0201219130717006	alpha_1	simulation8
-0.0510303908826041	alpha_1	simulation8
-0.0593747979871732	alpha_1	simulation8
0.0804915628306447	alpha_1	simulation8
-0.100767478926821	alpha_1	simulation8
0.015827419066571	alpha_1	simulation8
0.446281500232683	alpha_1	simulation8
-0.0796235990552085	alpha_1	simulation8
-0.0678573792075704	alpha_1	simulation8
-0.0461605916524551	alpha_1	simulation8
-0.0370938939933862	alpha_1	simulation8
0.200278529118501	alpha_1	simulation8
0.0346895022525649	alpha_1	simulation8
0.201757453642382	alpha_1	simulation8
-0.0406374451644	alpha_1	simulation8
-0.0345338017500962	alpha_1	simulation8
-0.0555904629633329	alpha_1	simulation8
-0.0552671710021855	alpha_1	simulation8
-0.0325326839875003	alpha_1	simulation8
0.683248451838741	alpha_1	simulation8
-0.0144483395241994	alpha_1	simulation8
-0.0759614078263037	alpha_1	simulation8
-0.0395315469925393	alpha_1	simulation8
-0.0644478585961906	alpha_1	simulation8
-0.0563316738122024	alpha_1	simulation8
-0.0707397798510827	alpha_1	simulation8
-0.0598743717227699	alpha_1	simulation8
0.0813980273566583	alpha_1	simulation8
-0.0718765239146262	alpha_1	simulation8
-0.0105289918026504	alpha_1	simulation8
0.150957413874298	alpha_1	simulation8
0.16064064354284	alpha_1	simulation8
-0.0269443775134861	alpha_1	simulation8
-0.0466938641496896	alpha_1	simulation8
-0.0603925933580938	alpha_1	simulation8
0.267338908718913	alpha_1	simulation8
0.398888873635113	alpha_1	simulation8
-0.085441746767105	alpha_1	simulation8
-0.058513823053302	alpha_1	simulation8
-0.0874387679048969	alpha_1	simulation8
-0.0594407845180206	alpha_1	simulation8
-0.0594128668139076	alpha_1	simulation8
-0.0650173260996428	alpha_1	simulation8
0.246558527662756	alpha_1	simulation8
0.365079378663277	alpha_1	simulation8
-0.0752914839067076	alpha_1	simulation8
-0.035808383628981	alpha_1	simulation8
-0.0801300837436194	alpha_1	simulation8
-0.0563370991928488	alpha_1	simulation8
-0.051978401292888	alpha_1	simulation8
-0.0638585901592144	alpha_1	simulation8
0.0697799614379274	alpha_1	simulation8
0.336118796620884	alpha_1	simulation8
0.0364883124464825	alpha_1	simulation8
-0.0403057213123442	alpha_1	simulation8
-0.0310278553040513	alpha_1	simulation8
-0.0606492284544809	alpha_1	simulation8
-0.0349416549165431	alpha_1	simulation8
-0.0667329916212875	alpha_1	simulation8
0.367979175354249	alpha_1	simulation8
0.115322033349829	alpha_1	simulation8
0.0384340363424668	alpha_1	simulation8
-0.0403295295894884	alpha_1	simulation8
-0.0484492684433077	alpha_1	simulation8
-0.0622815850109747	alpha_1	simulation8
-0.0598688137357774	alpha_1	simulation8
-0.0599556700831865	alpha_1	simulation8
0.681476709011548	alpha_1	simulation8
-0.0771474387746326	alpha_1	simulation8
-0.0298707441682969	alpha_1	simulation8
-0.0299328442883564	alpha_1	simulation8
-0.0596931105984122	alpha_1	simulation8
-0.0596163646919398	alpha_1	simulation8
-0.0709356076380039	alpha_1	simulation8
-0.0559934702331857	alpha_1	simulation8
0.605350948677751	alpha_1	simulation8
-0.00615460855136912	alpha_1	simulation8
-0.0196949570325349	alpha_1	simulation8
-0.0528432995663933	alpha_1	simulation8
-0.0641343399926103	alpha_1	simulation8
-0.0494788331764212	alpha_1	simulation8
-0.0662861381389159	alpha_1	simulation8
-0.0599282849708503	alpha_1	simulation8
0.429964703966054	alpha_1	simulation8
0.108173056782728	alpha_1	simulation8
-0.0603286653519624	alpha_1	simulation8
0.0337886271544804	alpha_1	simulation8
-0.0757105107093262	alpha_1	simulation8
-0.0533771765518789	alpha_1	simulation8
-0.0580461994889024	alpha_1	simulation8
-0.0606152057032291	alpha_1	simulation8
0.217497109061397	alpha_1	simulation8
0.0608733953825083	alpha_1	simulation8
0.284193158216539	alpha_1	simulation8
-0.0701233591590787	alpha_1	simulation8
-0.0784008005603465	alpha_1	simulation8
-0.0712686522592609	alpha_1	simulation8
-0.0535968778963203	alpha_1	simulation8
-0.066890616565759	alpha_1	simulation8
0.553689178511743	alpha_1	simulation8
0.0953204413759671	alpha_1	simulation8
-0.0576583366614471	alpha_1	simulation8
-0.0515612438428473	alpha_1	simulation8
-0.0748188332717263	alpha_1	simulation8
-0.0546662249095775	alpha_1	simulation8
-0.0664705454389837	alpha_1	simulation8
-0.0592846236030519	alpha_1	simulation8
0.177857800835909	alpha_1	simulation8
0.0367822804213818	alpha_1	simulation8
0.29637594029692	alpha_1	simulation8
-0.0519944881017688	alpha_1	simulation8
-0.0645617765580725	alpha_1	simulation8
-0.0660840005264955	alpha_1	simulation8
-0.0490108875251021	alpha_1	simulation8
-0.06437086055983	alpha_1	simulation8
0.707202468787214	alpha_1	simulation8
-0.0763357230476962	alpha_1	simulation8
-0.0326533707535834	alpha_1	simulation8
-0.0477119708784779	alpha_1	simulation8
-0.0645478258225698	alpha_1	simulation8
-0.0547121195598221	alpha_1	simulation8
-0.0721637597218216	alpha_1	simulation8
-0.0580611113274025	alpha_1	simulation8
0.287489555184393	alpha_1	simulation8
0.0953436237728341	alpha_1	simulation8
0.193670010437494	alpha_1	simulation8
-0.075151596674413	alpha_1	simulation8
-0.075333178860949	alpha_1	simulation8
-0.0687787662834949	alpha_1	simulation8
-0.0581484211232749	alpha_1	simulation8
-0.0629936692883493	alpha_1	simulation8
0.367894691198899	alpha_1	simulation8
0.153587352294705	alpha_1	simulation8
0.0149606994433955	alpha_1	simulation8
-0.0173864698359313	alpha_1	simulation8
-0.0784540796495411	alpha_1	simulation8
-0.0617755985093442	alpha_1	simulation8
-0.0626176709115177	alpha_1	simulation8
-0.0615299938852078	alpha_1	simulation8
0.559809617359222	alpha_1	simulation8
0.131132311247193	alpha_1	simulation8
-0.0771981989279402	alpha_1	simulation8
-0.0666820780966168	alpha_1	simulation8
-0.0721134423571436	alpha_1	simulation8
-0.0600405480389649	alpha_1	simulation8
-0.0663921255072759	alpha_1	simulation8
-0.0601641473670788	alpha_1	simulation8
0.589749521598166	alpha_1	simulation8
-0.0647968554162454	alpha_1	simulation8
-0.0379062756333612	alpha_1	simulation8
-0.0078050351366849	alpha_1	simulation8
-0.0552240607211325	alpha_1	simulation8
-0.0317290331114704	alpha_1	simulation8
-0.0614989933350254	alpha_1	simulation8
-0.0542555956228303	alpha_1	simulation8
-0.0207834352955476	alpha_1	simulation8
0.456915150475501	alpha_1	simulation8
0.112226013215107	alpha_1	simulation8
-0.0686066321984908	alpha_1	simulation8
-0.0947950506612238	alpha_1	simulation8
-0.0672724283493992	alpha_1	simulation8
-0.0491201115767427	alpha_1	simulation8
-0.0680290783958124	alpha_1	simulation8
0.689549146436689	alpha_1	simulation8
-0.079177542536962	alpha_1	simulation8
-0.0370784694303045	alpha_1	simulation8
-0.0289362609974799	alpha_1	simulation8
