diff	method	para
-0.0820536830598634	alpha_1	simulation6
-0.0448076275387383	alpha_1	simulation6
-0.0344120052040091	alpha_1	simulation6
-0.0596339937618991	alpha_1	simulation6
0.0994476983822705	alpha_1	simulation6
0.00554170261784679	alpha_1	simulation6
0.0129141133116537	alpha_1	simulation6
-0.0361874454486358	alpha_1	simulation6
-0.0339806353557653	alpha_1	simulation6
-0.0823341652108604	alpha_1	simulation6
-0.219871445511398	alpha_1	simulation6
0.0130558218454463	alpha_1	simulation6
0.0918294400960231	alpha_1	simulation6
0.00874174796703731	alpha_1	simulation6
-0.0120912335483849	alpha_1	simulation6
-0.0541394630385829	alpha_1	simulation6
-0.0459940828630579	alpha_1	simulation6
-0.0799750333942403	alpha_1	simulation6
-0.1555834774776	alpha_1	simulation6
-0.00691008777964592	alpha_1	simulation6
0.0832763125659124	alpha_1	simulation6
-0.00206169732594652	alpha_1	simulation6
-0.0274269835481125	alpha_1	simulation6
-0.0755732522600295	alpha_1	simulation6
-0.0818776641425839	alpha_1	simulation6
-0.0747769155630176	alpha_1	simulation6
-0.0504693981988057	alpha_1	simulation6
-0.0479756295228962	alpha_1	simulation6
0.0838389822370269	alpha_1	simulation6
-0.0357931467961947	alpha_1	simulation6
-0.0198344137533847	alpha_1	simulation6
-0.00951969508387773	alpha_1	simulation6
-0.0574312395205708	alpha_1	simulation6
-0.0718781267348234	alpha_1	simulation6
-0.138602489681435	alpha_1	simulation6
-0.00906054205109663	alpha_1	simulation6
0.0616876383774756	alpha_1	simulation6
-0.0911092336492367	alpha_1	simulation6
0.0229626482699453	alpha_1	simulation6
-0.0114490682209858	alpha_1	simulation6
-0.0969052570431886	alpha_1	simulation6
-0.0797979341265167	alpha_1	simulation6
-0.021920945231651	alpha_1	simulation6
-0.0672468387276549	alpha_1	simulation6
0.0911509472698335	alpha_1	simulation6
0.0122110417411036	alpha_1	simulation6
-0.00349126297531291	alpha_1	simulation6
-0.0444512961803604	alpha_1	simulation6
-0.0336944012793658	alpha_1	simulation6
-0.0796990270320399	alpha_1	simulation6
-0.196079337379633	alpha_1	simulation6
0.00860188246651909	alpha_1	simulation6
0.0758829992225748	alpha_1	simulation6
-0.00590259263489373	alpha_1	simulation6
-0.0499403182761826	alpha_1	simulation6
-0.0577022311828573	alpha_1	simulation6
-0.0372907852318137	alpha_1	simulation6
-0.0652105075951735	alpha_1	simulation6
-0.114327730973612	alpha_1	simulation6
-0.0126732600511199	alpha_1	simulation6
0.0749401844489664	alpha_1	simulation6
-0.0294969897449635	alpha_1	simulation6
-0.0393672229351994	alpha_1	simulation6
-0.0420725948981046	alpha_1	simulation6
-0.0671395363159921	alpha_1	simulation6
-0.068550074833135	alpha_1	simulation6
-0.0707221460422735	alpha_1	simulation6
-0.0280398558199478	alpha_1	simulation6
0.0678292648336138	alpha_1	simulation6
-0.0733402524689166	alpha_1	simulation6
-0.059673316187841	alpha_1	simulation6
0.0214605252310683	alpha_1	simulation6
-0.0711863946345585	alpha_1	simulation6
-0.0599576812918058	alpha_1	simulation6
-0.0816267639884204	alpha_1	simulation6
-0.0138196006250805	alpha_1	simulation6
0.0902617644624898	alpha_1	simulation6
-0.00535089587679564	alpha_1	simulation6
0.0181289385392212	alpha_1	simulation6
-0.0487291929642232	alpha_1	simulation6
-0.0476028122686662	alpha_1	simulation6
-0.0790246047129826	alpha_1	simulation6
-0.16785454022223	alpha_1	simulation6
-0.0130099128387089	alpha_1	simulation6
0.0752069428386331	alpha_1	simulation6
-0.0575560101656489	alpha_1	simulation6
0.0510988259831638	alpha_1	simulation6
-0.053088078031767	alpha_1	simulation6
-0.0960761792146308	alpha_1	simulation6
-0.100583480524813	alpha_1	simulation6
-0.00344364597060171	alpha_1	simulation6
-0.101359036639976	alpha_1	simulation6
0.0842282909568521	alpha_1	simulation6
-0.0320273104128284	alpha_1	simulation6
0.0478779416753498	alpha_1	simulation6
-0.0607799212484356	alpha_1	simulation6
-0.0708445441433479	alpha_1	simulation6
-0.0884493626605619	alpha_1	simulation6
-0.0908506912035793	alpha_1	simulation6
-0.0576939272447168	alpha_1	simulation6
0.0917070597057165	alpha_1	simulation6
0.00416723156211174	alpha_1	simulation6
-0.00523393123839683	alpha_1	simulation6
-0.0436440564932121	alpha_1	simulation6
-0.0452907712095987	alpha_1	simulation6
-0.0800028737161011	alpha_1	simulation6
-0.175716186094617	alpha_1	simulation6
0.00408667307109273	alpha_1	simulation6
0.0704907422465393	alpha_1	simulation6
-0.003241797500669	alpha_1	simulation6
-0.0732416250280681	alpha_1	simulation6
-0.078877821188361	alpha_1	simulation6
-0.0605162911014507	alpha_1	simulation6
-0.0563602729221999	alpha_1	simulation6
-0.0424731286663645	alpha_1	simulation6
-0.0405928509661814	alpha_1	simulation6
0.0614981803304216	alpha_1	simulation6
-0.0858692490279895	alpha_1	simulation6
-0.0801828640201997	alpha_1	simulation6
0.0101527144536209	alpha_1	simulation6
-0.0350061844309011	alpha_1	simulation6
-0.0635129763448292	alpha_1	simulation6
-0.0506823393120861	alpha_1	simulation6
-0.038383764708844	alpha_1	simulation6
0.0618187493022491	alpha_1	simulation6
-0.0991623003232543	alpha_1	simulation6
-0.0179197065991528	alpha_1	simulation6
0.0122334091466239	alpha_1	simulation6
-0.0757745226588721	alpha_1	simulation6
-0.0673351952112409	alpha_1	simulation6
-0.04156621415462	alpha_1	simulation6
-0.0557067966517335	alpha_1	simulation6
0.0794326425187224	alpha_1	simulation6
-0.0146349900169112	alpha_1	simulation6
0.0315173285064269	alpha_1	simulation6
-0.0950390842538255	alpha_1	simulation6
-0.0921742662749575	alpha_1	simulation6
-0.0946281140907812	alpha_1	simulation6
-0.013365780349815	alpha_1	simulation6
-0.0849869194800117	alpha_1	simulation6
0.0942443965914233	alpha_1	simulation6
0.00575933649406518	alpha_1	simulation6
0.00993622988797765	alpha_1	simulation6
-0.0577595554607771	alpha_1	simulation6
-0.0536611458096918	alpha_1	simulation6
-0.084585514443354	alpha_1	simulation6
-0.153274897207701	alpha_1	simulation6
-0.0151461074832573	alpha_1	simulation6
0.0649039914801055	alpha_1	simulation6
-0.0767732223485352	alpha_1	simulation6
-0.0542661918268512	alpha_1	simulation6
-0.00908081628270807	alpha_1	simulation6
-0.0619407917147493	alpha_1	simulation6
-0.0550412027112161	alpha_1	simulation6
-0.0493877922214873	alpha_1	simulation6
-0.0433087937304154	alpha_1	simulation6
0.0526204919039841	alpha_1	simulation6
-0.151467205658962	alpha_1	simulation6
-0.0499364978441866	alpha_1	simulation6
0.0965260965242122	alpha_1	simulation6
-0.0891915727587641	alpha_1	simulation6
-0.0627220895423204	alpha_1	simulation6
-0.050751008683557	alpha_1	simulation6
-0.0204047045999338	alpha_1	simulation6
0.0820551202704607	alpha_1	simulation6
-0.0325575735987365	alpha_1	simulation6
0.0163078218363111	alpha_1	simulation6
-0.06070385725352	alpha_1	simulation6
-0.0662011154655545	alpha_1	simulation6
-0.0869892341085214	alpha_1	simulation6
-0.0720252663583973	alpha_1	simulation6
-0.0541032941421038	alpha_1	simulation6
0.0971276854652579	alpha_1	simulation6
0.00714986585742708	alpha_1	simulation6
-0.000777803652001198	alpha_1	simulation6
-0.040003459230127	alpha_1	simulation6
-0.0365433987689291	alpha_1	simulation6
-0.0803084717343724	alpha_1	simulation6
-0.201101503891119	alpha_1	simulation6
0.0102093917553216	alpha_1	simulation6
0.0523178913810625	alpha_1	simulation6
-0.107089657817135	alpha_1	simulation6
-0.0842637606928698	alpha_1	simulation6
0.00275051925782804	alpha_1	simulation6
-0.0119693098049737	alpha_1	simulation6
-0.0520541046715834	alpha_1	simulation6
-0.0382677574625522	alpha_1	simulation6
-0.055369499628817	alpha_1	simulation6
0.0880656138660071	alpha_1	simulation6
0.0264668924911023	alpha_1	simulation6
-0.0503361025033674	alpha_1	simulation6
-0.0801154345061328	alpha_1	simulation6
-0.0693712459749788	alpha_1	simulation6
-0.0678514280751567	alpha_1	simulation6
-0.0978884951176968	alpha_1	simulation6
-0.0154193712624825	alpha_1	simulation6
0.0823988412678877	alpha_1	simulation6
0.0179006943107706	alpha_1	simulation6
-0.0496829961693304	alpha_1	simulation6
-0.0747237240039938	alpha_1	simulation6
-0.0652025848539005	alpha_1	simulation6
-0.0641477206506324	alpha_1	simulation6
-0.0931884380136174	alpha_1	simulation6
-0.0207851501992294	alpha_1	simulation6
0.0735599658902421	alpha_1	simulation6
-0.00607858634692582	alpha_1	simulation6
-0.0446579165434649	alpha_1	simulation6
-0.0811849039591813	alpha_1	simulation6
-0.0647946508649882	alpha_1	simulation6
-0.0705805838849217	alpha_1	simulation6
-0.0378450810515148	alpha_1	simulation6
-0.0491684310356105	alpha_1	simulation6
0.0881321515860447	alpha_1	simulation6
-0.00565245255677779	alpha_1	simulation6
-0.00569264315213186	alpha_1	simulation6
-0.06066872797657	alpha_1	simulation6
-0.0547435555637475	alpha_1	simulation6
-0.0809875629426662	alpha_1	simulation6
-0.117318512642866	alpha_1	simulation6
-0.0264457969237733	alpha_1	simulation6
0.094757467375876	alpha_1	simulation6
-0.00258323593522863	alpha_1	simulation6
0.0129539664704309	alpha_1	simulation6
-0.0343334541521224	alpha_1	simulation6
-0.0374204849226187	alpha_1	simulation6
-0.085162702644724	alpha_1	simulation6
-0.199445939391359	alpha_1	simulation6
0.00654359254149714	alpha_1	simulation6
0.093097568382141	alpha_1	simulation6
0.00556894473610994	alpha_1	simulation6
0.00559344540543709	alpha_1	simulation6
-0.0477598815464	alpha_1	simulation6
-0.0430744476755847	alpha_1	simulation6
-0.0808977369173002	alpha_1	simulation6
-0.17857813271605	alpha_1	simulation6
-0.00357971943438962	alpha_1	simulation6
0.0825279244948305	alpha_1	simulation6
-0.013765503640261	alpha_1	simulation6
-0.0243940375138676	alpha_1	simulation6
-0.0302734255953702	alpha_1	simulation6
-0.0576757059967848	alpha_1	simulation6
-0.0726933384884447	alpha_1	simulation6
-0.13791475850909	alpha_1	simulation6
-0.00460501847913789	alpha_1	simulation6
0.0881852353877409	alpha_1	simulation6
-0.0155519452781404	alpha_1	simulation6
0.0479649022229628	alpha_1	simulation6
-0.071855396310419	alpha_1	simulation6
-0.0769882043451172	alpha_1	simulation6
-0.0990495865472108	alpha_1	simulation6
-0.0724017621042673	alpha_1	simulation6
-0.071641200631875	alpha_1	simulation6
0.0971031393010522	alpha_1	simulation6
0.0145407954873291	alpha_1	simulation6
-0.0110728989063933	alpha_1	simulation6
-0.0558935824148314	alpha_1	simulation6
-0.050131653584258	alpha_1	simulation6
-0.0751579609968429	alpha_1	simulation6
-0.167772641286198	alpha_1	simulation6
-0.00261212327847736	alpha_1	simulation6
0.083184653099932	alpha_1	simulation6
-0.0296017016651596	alpha_1	simulation6
0.0459022074625546	alpha_1	simulation6
-0.0670709851460517	alpha_1	simulation6
-0.0727535503762269	alpha_1	simulation6
-0.0973927780899946	alpha_1	simulation6
-0.0600555204444631	alpha_1	simulation6
-0.0761984673049784	alpha_1	simulation6
0.0994429355815405	alpha_1	simulation6
0.000308940476699784	alpha_1	simulation6
0.0145162502893243	alpha_1	simulation6
-0.0409817759323718	alpha_1	simulation6
-0.0374037938591836	alpha_1	simulation6
-0.0805976146860632	alpha_1	simulation6
-0.206119120781685	alpha_1	simulation6
0.00682707377398707	alpha_1	simulation6
0.0902764650700962	alpha_1	simulation6
-0.00486007135144048	alpha_1	simulation6
0.0302427737645883	alpha_1	simulation6
-0.0739054753835504	alpha_1	simulation6
-0.0714023314732158	alpha_1	simulation6
-0.0936566082320155	alpha_1	simulation6
-0.0917984996449262	alpha_1	simulation6
-0.0518123120106355	alpha_1	simulation6
0.091593551714265	alpha_1	simulation6
-0.00236621496131051	alpha_1	simulation6
-0.0117948671804818	alpha_1	simulation6
-0.0541455562893334	alpha_1	simulation6
-0.0632306457069498	alpha_1	simulation6
-0.0782480455713426	alpha_1	simulation6
-0.122269466314406	alpha_1	simulation6
-0.0216417595676975	alpha_1	simulation6
0.0960567715617414	alpha_1	simulation6
0.0199497294513019	alpha_1	simulation6
-0.0131164930714079	alpha_1	simulation6
-0.0617450352324755	alpha_1	simulation6
-0.047631156278665	alpha_1	simulation6
-0.0793186784338747	alpha_1	simulation6
-0.16880073689099	alpha_1	simulation6
0.00420714977436185	alpha_1	simulation6
0.0876710717629103	alpha_1	simulation6
-0.0162285333250956	alpha_1	simulation6
-0.00311138777977099	alpha_1	simulation6
-0.0313752660458694	alpha_1	simulation6
-0.0416675394190054	alpha_1	simulation6
-0.0738083261788632	alpha_1	simulation6
-0.175283233730384	alpha_1	simulation6
0.000917247256096603	alpha_1	simulation6
0.0808144699408884	alpha_1	simulation6
0.0108761034163835	alpha_1	simulation6
-0.0267262965477236	alpha_1	simulation6
-0.100191557696142	alpha_1	simulation6
-0.0923174097734109	alpha_1	simulation6
-0.0754490113299499	alpha_1	simulation6
-0.0191132044595995	alpha_1	simulation6
