diff	method	para
-0.0375255201713305	alpha_1	simulation1
-0.0422937652446322	alpha_1	simulation1
-0.033853957685967	alpha_1	simulation1
-0.0430957075430307	alpha_1	simulation1
-0.0356925862214506	alpha_1	simulation1
-0.0279908347421715	alpha_1	simulation1
-0.0387378828860026	alpha_1	simulation1
0.00319406782918918	alpha_1	simulation1
-0.0505339158863935	alpha_1	simulation1
-0.0549101516162601	alpha_1	simulation1
-0.0476660076449856	alpha_1	simulation1
-0.0288838177579519	alpha_1	simulation1
-0.0419908658497632	alpha_1	simulation1
-0.00552611101977368	alpha_1	simulation1
-0.0163256309575683	alpha_1	simulation1
-0.0413549371243671	alpha_1	simulation1
-0.0458856797074385	alpha_1	simulation1
-0.0515635121298341	alpha_1	simulation1
-0.039467235698134	alpha_1	simulation1
-0.0381624431101847	alpha_1	simulation1
-0.0387058045450494	alpha_1	simulation1
0.0370300076371135	alpha_1	simulation1
-0.0556938433544264	alpha_1	simulation1
-0.0518749384773691	alpha_1	simulation1
-0.0358646947170291	alpha_1	simulation1
-0.039803536884923	alpha_1	simulation1
-0.0354165741443389	alpha_1	simulation1
-0.0444385622456234	alpha_1	simulation1
-0.0332625918718411	alpha_1	simulation1
0.00133669409825204	alpha_1	simulation1
-0.05188773654196	alpha_1	simulation1
-0.0479443235153802	alpha_1	simulation1
-0.0430288832774753	alpha_1	simulation1
-0.0352458558403493	alpha_1	simulation1
-0.0280360988328696	alpha_1	simulation1
-0.0357426300887225	alpha_1	simulation1
-0.0363122794863446	alpha_1	simulation1
0.0032212739041575	alpha_1	simulation1
-0.0522481263959803	alpha_1	simulation1
-0.0202969423573658	alpha_1	simulation1
-0.04307647861763	alpha_1	simulation1
-0.0433147213026426	alpha_1	simulation1
-0.042525289356714	alpha_1	simulation1
-0.0389934904803724	alpha_1	simulation1
-0.0367325896497563	alpha_1	simulation1
0.013598005834623	alpha_1	simulation1
-0.0486057117188087	alpha_1	simulation1
-0.0372667809658375	alpha_1	simulation1
-0.0359097228260666	alpha_1	simulation1
-0.0462363152770436	alpha_1	simulation1
-0.0394318664671114	alpha_1	simulation1
-0.0410355285629916	alpha_1	simulation1
-0.0362522206704669	alpha_1	simulation1
0.0202278656592497	alpha_1	simulation1
-0.052604973760634	alpha_1	simulation1
-0.0427599754739143	alpha_1	simulation1
-0.039196280847501	alpha_1	simulation1
-0.0433839451740381	alpha_1	simulation1
-0.0328822719564575	alpha_1	simulation1
-0.0427320731749567	alpha_1	simulation1
-0.033687459946776	alpha_1	simulation1
-0.00878331238718749	alpha_1	simulation1
-0.0131742961774927	alpha_1	simulation1
-0.0484183534209201	alpha_1	simulation1
-0.0465157637325221	alpha_1	simulation1
-0.0536297167726	alpha_1	simulation1
-0.0362601047133806	alpha_1	simulation1
-0.0363178946397879	alpha_1	simulation1
-0.0383873088285494	alpha_1	simulation1
-0.0148543723489087	alpha_1	simulation1
-0.0428934929131149	alpha_1	simulation1
-0.0560423142236164	alpha_1	simulation1
-0.00403018209366124	alpha_1	simulation1
-0.0507756319939508	alpha_1	simulation1
-0.0437637744795825	alpha_1	simulation1
-0.0342670250322907	alpha_1	simulation1
-0.0377056195032498	alpha_1	simulation1
0.0114360295834089	alpha_1	simulation1
-0.0470954109013127	alpha_1	simulation1
-0.0312069084723771	alpha_1	simulation1
-0.038754028423397	alpha_1	simulation1
-0.0477748471847036	alpha_1	simulation1
-0.0428971158658132	alpha_1	simulation1
-0.0381269048585346	alpha_1	simulation1
-0.0360263823583991	alpha_1	simulation1
-0.0252174986892997	alpha_1	simulation1
-0.00549923440375999	alpha_1	simulation1
-0.0350626706109415	alpha_1	simulation1
-0.0488931193604839	alpha_1	simulation1
-0.057372858334146	alpha_1	simulation1
-0.0419523121595052	alpha_1	simulation1
-0.0330406688332988	alpha_1	simulation1
-0.0402556532214521	alpha_1	simulation1
0.0144288897421851	alpha_1	simulation1
-0.0338596484513954	alpha_1	simulation1
-0.0498953034557625	alpha_1	simulation1
-0.0389331367575785	alpha_1	simulation1
-0.0450347667992653	alpha_1	simulation1
-0.0374492817200942	alpha_1	simulation1
-0.0410046042442908	alpha_1	simulation1
-0.0360081144578457	alpha_1	simulation1
0.00912279810624794	alpha_1	simulation1
-0.0265644929791046	alpha_1	simulation1
-0.0476832191836553	alpha_1	simulation1
-0.0410047018951008	alpha_1	simulation1
-0.0502135403425941	alpha_1	simulation1
-0.0377653609055875	alpha_1	simulation1
-0.0396786753570174	alpha_1	simulation1
-0.0386902309177063	alpha_1	simulation1
-0.00796701033322861	alpha_1	simulation1
-0.0167162855408634	alpha_1	simulation1
-0.0578077512551218	alpha_1	simulation1
-0.0428987226581792	alpha_1	simulation1
-0.0444563556425484	alpha_1	simulation1
-0.0371768735791101	alpha_1	simulation1
-0.0355281095374333	alpha_1	simulation1
-0.0375026341569322	alpha_1	simulation1
0.0111270429353018	alpha_1	simulation1
-0.0541818558105588	alpha_1	simulation1
-0.04843925054515	alpha_1	simulation1
-0.028079929601113	alpha_1	simulation1
-0.0423115392590886	alpha_1	simulation1
-0.037106695775127	alpha_1	simulation1
-0.0374892157719784	alpha_1	simulation1
-0.0350365703422954	alpha_1	simulation1
0.0204755685418694	alpha_1	simulation1
-0.040714578414898	alpha_1	simulation1
-0.0532285861068717	alpha_1	simulation1
-0.0362325453286697	alpha_1	simulation1
-0.0457571684902455	alpha_1	simulation1
-0.0338375356031039	alpha_1	simulation1
-0.043333535815248	alpha_1	simulation1
-0.034354590963722	alpha_1	simulation1
-0.0224335357284203	alpha_1	simulation1
-0.055229119564111	alpha_1	simulation1
0.00857672857951663	alpha_1	simulation1
-0.0433621438980911	alpha_1	simulation1
-0.0543523439496784	alpha_1	simulation1
-0.0511131153767464	alpha_1	simulation1
-0.0292298476947018	alpha_1	simulation1
-0.0383703975343168	alpha_1	simulation1
-0.000661957666847401	alpha_1	simulation1
-0.0241419025612133	alpha_1	simulation1
-0.0512769706892607	alpha_1	simulation1
-0.0408085889172883	alpha_1	simulation1
-0.0481778506296467	alpha_1	simulation1
-0.036972977834597	alpha_1	simulation1
-0.0366369418557316	alpha_1	simulation1
-0.0375928267819652	alpha_1	simulation1
-0.000914138348640903	alpha_1	simulation1
-0.0267459293897094	alpha_1	simulation1
-0.0570401875498676	alpha_1	simulation1
-0.0308549792652416	alpha_1	simulation1
-0.0450289745661678	alpha_1	simulation1
-0.038571457227587	alpha_1	simulation1
-0.0364385038107551	alpha_1	simulation1
-0.0405533378302864	alpha_1	simulation1
-0.0178287407767925	alpha_1	simulation1
-0.0471696399074676	alpha_1	simulation1
-0.0445686805343277	alpha_1	simulation1
-0.0279063952205569	alpha_1	simulation1
-0.040059712717588	alpha_1	simulation1
-0.041231612785464	alpha_1	simulation1
-0.0320962471683613	alpha_1	simulation1
-0.0326011234227693	alpha_1	simulation1
0.0158145762486315	alpha_1	simulation1
-0.0367453399776713	alpha_1	simulation1
-0.047128468029307	alpha_1	simulation1
-0.0399502260831617	alpha_1	simulation1
-0.0454583523263053	alpha_1	simulation1
-0.0396879658684958	alpha_1	simulation1
-0.0416279442168047	alpha_1	simulation1
-0.0341551506632534	alpha_1	simulation1
-0.0158684640684421	alpha_1	simulation1
0.0049397523611826	alpha_1	simulation1
-0.0626576692120593	alpha_1	simulation1
-0.0462987645064417	alpha_1	simulation1
-0.0562340621589694	alpha_1	simulation1
-0.033994527056999	alpha_1	simulation1
-0.0358846810014469	alpha_1	simulation1
-0.039166589889076	alpha_1	simulation1
0.0189370185402694	alpha_1	simulation1
-0.0489294185224797	alpha_1	simulation1
-0.0553180135847316	alpha_1	simulation1
-0.0288689076040125	alpha_1	simulation1
-0.0412845449766879	alpha_1	simulation1
-0.0370107364496425	alpha_1	simulation1
-0.0417081735242273	alpha_1	simulation1
-0.0328607007978597	alpha_1	simulation1
-0.00646708543307217	alpha_1	simulation1
-0.000509492663255728	alpha_1	simulation1
-0.0604115205956332	alpha_1	simulation1
-0.0452023293365953	alpha_1	simulation1
-0.0512407518797298	alpha_1	simulation1
-0.0363868022831917	alpha_1	simulation1
-0.0390269378072333	alpha_1	simulation1
-0.0397473889325762	alpha_1	simulation1
-0.00864949372210416	alpha_1	simulation1
-0.0527562504711494	alpha_1	simulation1
-0.021955850921044	alpha_1	simulation1
-0.0311917895357506	alpha_1	simulation1
-0.04711893447169	alpha_1	simulation1
-0.0448245851406099	alpha_1	simulation1
-0.0331687421844367	alpha_1	simulation1
-0.0391146237978315	alpha_1	simulation1
-0.00599971938487781	alpha_1	simulation1
0.00345332124759856	alpha_1	simulation1
-0.0611629766191823	alpha_1	simulation1
-0.0477543366894456	alpha_1	simulation1
-0.0568923643881406	alpha_1	simulation1
-0.0377976976417723	alpha_1	simulation1
-0.0355399108216677	alpha_1	simulation1
-0.0366306672918214	alpha_1	simulation1
-0.0157492135116861	alpha_1	simulation1
-0.0606079414862797	alpha_1	simulation1
-0.0167848517079319	alpha_1	simulation1
-0.0292383868698828	alpha_1	simulation1
-0.044178258421958	alpha_1	simulation1
-0.0450670936729963	alpha_1	simulation1
-0.0311771248142396	alpha_1	simulation1
-0.040089430310762	alpha_1	simulation1
-0.00600677841819325	alpha_1	simulation1
-0.0218723307531805	alpha_1	simulation1
-0.0547422038874932	alpha_1	simulation1
-0.0345320569402309	alpha_1	simulation1
-0.043740955251863	alpha_1	simulation1
-0.042039096875287	alpha_1	simulation1
-0.0363424282503203	alpha_1	simulation1
-0.0408837655666871	alpha_1	simulation1
0.00167727550410041	alpha_1	simulation1
-0.00399183008756232	alpha_1	simulation1
-0.0607825966208674	alpha_1	simulation1
-0.04660632135232	alpha_1	simulation1
-0.051421048840299	alpha_1	simulation1
-0.0372438178532476	alpha_1	simulation1
-0.0397027121236072	alpha_1	simulation1
-0.0375554039163317	alpha_1	simulation1
0.00679744230704005	alpha_1	simulation1
-0.0163895869476909	alpha_1	simulation1
-0.0557372580318625	alpha_1	simulation1
-0.0420915313128375	alpha_1	simulation1
-0.0514228683299854	alpha_1	simulation1
-0.0374003707270474	alpha_1	simulation1
-0.0404598561818876	alpha_1	simulation1
-0.0373667579560075	alpha_1	simulation1
-0.0204572078307968	alpha_1	simulation1
-0.0241667642016996	alpha_1	simulation1
-0.0372009387135466	alpha_1	simulation1
-0.045862681628945	alpha_1	simulation1
-0.0566950362740721	alpha_1	simulation1
-0.0321688844686551	alpha_1	simulation1
-0.0335896625008048	alpha_1	simulation1
-0.0407777853190574	alpha_1	simulation1
0.032612733247716	alpha_1	simulation1
-0.0541440194943311	alpha_1	simulation1
-0.0477279141580229	alpha_1	simulation1
-0.0359702360840889	alpha_1	simulation1
-0.0406378804078187	alpha_1	simulation1
-0.0340202759553535	alpha_1	simulation1
-0.047040222198307	alpha_1	simulation1
-0.0328164535258632	alpha_1	simulation1
0.0158809408510637	alpha_1	simulation1
-0.0366745985166311	alpha_1	simulation1
-0.050384952437029	alpha_1	simulation1
-0.0372549245648758	alpha_1	simulation1
-0.0440514940286429	alpha_1	simulation1
-0.0394835204696453	alpha_1	simulation1
-0.0396580605304923	alpha_1	simulation1
-0.0356560215293965	alpha_1	simulation1
-0.0166345360845916	alpha_1	simulation1
-0.0109643116486767	alpha_1	simulation1
-0.0427318815808827	alpha_1	simulation1
-0.0410277026776448	alpha_1	simulation1
-0.0557877828773508	alpha_1	simulation1
-0.0427168129249197	alpha_1	simulation1
-0.0342344165067541	alpha_1	simulation1
-0.0402288629416786	alpha_1	simulation1
0.0099753099046116	alpha_1	simulation1
-0.043392857172767	alpha_1	simulation1
-0.0513740444883823	alpha_1	simulation1
-0.0252787413753536	alpha_1	simulation1
-0.0461230570908251	alpha_1	simulation1
-0.0388190860337548	alpha_1	simulation1
-0.0390170787693943	alpha_1	simulation1
-0.0385248328490288	alpha_1	simulation1
-0.0210781966434822	alpha_1	simulation1
-0.059722402573317	alpha_1	simulation1
-0.0103739899416988	alpha_1	simulation1
-0.028474146171606	alpha_1	simulation1
-0.0560050444425105	alpha_1	simulation1
-0.0441195710207025	alpha_1	simulation1
-0.0305518998566321	alpha_1	simulation1
-0.0356285648954441	alpha_1	simulation1
0.0278226814905342	alpha_1	simulation1
-0.0479096773278161	alpha_1	simulation1
-0.052352035779259	alpha_1	simulation1
-0.0361810506246679	alpha_1	simulation1
-0.0398448159930957	alpha_1	simulation1
-0.0376707410736228	alpha_1	simulation1
-0.0422427496134887	alpha_1	simulation1
-0.0344439385397162	alpha_1	simulation1
0.00434420102706007	alpha_1	simulation1
-0.0311859196000974	alpha_1	simulation1
-0.0573760668697324	alpha_1	simulation1
-0.0388568670840793	alpha_1	simulation1
-0.041502360366636	alpha_1	simulation1
-0.0368778637742357	alpha_1	simulation1
-0.0371883763757224	alpha_1	simulation1
-0.0358982558239628	alpha_1	simulation1
-0.00685067606008344	alpha_1	simulation1
-0.0277242917973547	alpha_1	simulation1
-0.0493048547692072	alpha_1	simulation1
-0.033070939959981	alpha_1	simulation1
-0.0500692834086184	alpha_1	simulation1
-0.0406972140134728	alpha_1	simulation1
-0.0328991655195092	alpha_1	simulation1
-0.0376146192385064	alpha_1	simulation1
-0.00640508769056303	alpha_1	simulation1
-0.0380632003865292	alpha_1	simulation1
-0.0583873638952062	alpha_1	simulation1
-0.0147508121831295	alpha_1	simulation1
-0.0485538238124676	alpha_1	simulation1
-0.0413826127329741	alpha_1	simulation1
-0.0342712707218677	alpha_1	simulation1
-0.0382717940341971	alpha_1	simulation1
0.0198932276328978	alpha_1	simulation1
-0.051988401377262	alpha_1	simulation1
-0.0381945225758313	alpha_1	simulation1
-0.0402095617064271	alpha_1	simulation1
-0.0441297513976222	alpha_1	simulation1
-0.0350203799461469	alpha_1	simulation1
-0.0431711656967819	alpha_1	simulation1
-0.0343463872938482	alpha_1	simulation1
-0.0268523562290897	alpha_1	simulation1
-0.0431920204567302	alpha_1	simulation1
-0.000369385475920136	alpha_1	simulation1
-0.0392216696756247	alpha_1	simulation1
-0.0557489379342573	alpha_1	simulation1
-0.0496183830706369	alpha_1	simulation1
-0.0297766694849394	alpha_1	simulation1
-0.0428461320696106	alpha_1	simulation1
-0.000931396788218408	alpha_1	simulation1
-0.0531812980176808	alpha_1	simulation1
-0.0178326752944406	alpha_1	simulation1
-0.0420616926149199	alpha_1	simulation1
-0.0491416471102959	alpha_1	simulation1
-0.0411556467183587	alpha_1	simulation1
-0.0331694316713104	alpha_1	simulation1
-0.0392364087100738	alpha_1	simulation1
0.0201961390714598	alpha_1	simulation1
-0.0428783432834872	alpha_1	simulation1
-0.0517120184819679	alpha_1	simulation1
-0.0352730549792088	alpha_1	simulation1
-0.0444392655753261	alpha_1	simulation1
-0.0386659896474385	alpha_1	simulation1
-0.0398706669001121	alpha_1	simulation1
-0.0332556551629295	alpha_1	simulation1
-0.0202160721239217	alpha_1	simulation1
-0.00673673441727585	alpha_1	simulation1
-0.0560241303955289	alpha_1	simulation1
-0.0421794547168852	alpha_1	simulation1
-0.0495257181910079	alpha_1	simulation1
-0.0379601236506612	alpha_1	simulation1
-0.0346527853657079	alpha_1	simulation1
-0.0396292181254446	alpha_1	simulation1
-0.0116405697918348	alpha_1	simulation1
-0.0479796239135386	alpha_1	simulation1
-0.0574275053350674	alpha_1	simulation1
-0.0147091194490487	alpha_1	simulation1
-0.0351285591136667	alpha_1	simulation1
-0.0431536381559652	alpha_1	simulation1
-0.0304829219133971	alpha_1	simulation1
-0.0394192788079546	alpha_1	simulation1
-0.0169477033605751	alpha_1	simulation1
-0.0532885315111236	alpha_1	simulation1
-0.0311539314084601	alpha_1	simulation1
-0.0207987570967104	alpha_1	simulation1
-0.0488367611483974	alpha_1	simulation1
-0.0428944226973698	alpha_1	simulation1
-0.0319580209803749	alpha_1	simulation1
-0.0399268232316572	alpha_1	simulation1
-0.0252635134940993	alpha_1	simulation1
-0.0262250458981197	alpha_1	simulation1
-0.0134503544684434	alpha_1	simulation1
-0.0501248668222633	alpha_1	simulation1
-0.0571812195093614	alpha_1	simulation1
-0.0472714164498443	alpha_1	simulation1
-0.0302780956325864	alpha_1	simulation1
-0.0379051224028173	alpha_1	simulation1
0.0156682552497849	alpha_1	simulation1
-0.0413172041201578	alpha_1	simulation1
-0.0407027576543227	alpha_1	simulation1
-0.0397120431695775	alpha_1	simulation1
-0.046124583055431	alpha_1	simulation1
-0.0406645703149889	alpha_1	simulation1
-0.040722221659758	alpha_1	simulation1
-0.0352495812720246	alpha_1	simulation1
-0.0139741204527405	alpha_1	simulation1
-0.0419714421250861	alpha_1	simulation1
-0.0476160651943477	alpha_1	simulation1
-0.0247291615742559	alpha_1	simulation1
-0.0478283253046358	alpha_1	simulation1
-0.0386855714711879	alpha_1	simulation1
-0.032861313819202	alpha_1	simulation1
-0.0380684301136303	alpha_1	simulation1
-0.0166771630886107	alpha_1	simulation1
-0.0649143559386941	alpha_1	simulation1
-0.045652046275915	alpha_1	simulation1
0.00773460213671873	alpha_1	simulation1
-0.0516623859105098	alpha_1	simulation1
-0.0448790944178595	alpha_1	simulation1
-0.0313634497613726	alpha_1	simulation1
-0.0360498991869527	alpha_1	simulation1
-0.0067270157753932	alpha_1	simulation1
-0.0469664195110252	alpha_1	simulation1
-0.0228745987880297	alpha_1	simulation1
-0.0424434788002215	alpha_1	simulation1
-0.0461218712204956	alpha_1	simulation1
-0.0425157913271347	alpha_1	simulation1
-0.0349700405422083	alpha_1	simulation1
-0.0358619029022014	alpha_1	simulation1
0.0294824701825278	alpha_1	simulation1
-0.0480357646331911	alpha_1	simulation1
-0.0511695718785622	alpha_1	simulation1
-0.0358985137840754	alpha_1	simulation1
-0.0409531551868221	alpha_1	simulation1
-0.0373857727803187	alpha_1	simulation1
-0.0431146334764186	alpha_1	simulation1
-0.0350028211424651	alpha_1	simulation1
-0.0151346056148812	alpha_1	simulation1
-0.0599980147801352	alpha_1	simulation1
-0.0518374406864369	alpha_1	simulation1
-0.0212177794273453	alpha_1	simulation1
-0.0262103140207469	alpha_1	simulation1
-0.0414227372997993	alpha_1	simulation1
-0.0297380040571737	alpha_1	simulation1
-0.0387373237347719	alpha_1	simulation1
-0.00270300736638285	alpha_1	simulation1
-0.0042855973156305	alpha_1	simulation1
-0.0601817041281874	alpha_1	simulation1
-0.0418419414811836	alpha_1	simulation1
-0.0542901892926945	alpha_1	simulation1
-0.037964882373697	alpha_1	simulation1
-0.0378699422244361	alpha_1	simulation1
-0.0385699389198667	alpha_1	simulation1
-0.00446075559646908	alpha_1	simulation1
-0.00855910752344968	alpha_1	simulation1
-0.0598679143786726	alpha_1	simulation1
-0.0406227944539918	alpha_1	simulation1
-0.0510277974049925	alpha_1	simulation1
-0.0370374690496533	alpha_1	simulation1
-0.0351455089673368	alpha_1	simulation1
-0.0401525829567254	alpha_1	simulation1
-0.0173594203793948	alpha_1	simulation1
-0.0131632403501442	alpha_1	simulation1
-0.0472948552746308	alpha_1	simulation1
-0.0433524164693639	alpha_1	simulation1
-0.0502052153306553	alpha_1	simulation1
-0.0418404788148675	alpha_1	simulation1
-0.029860822676848	alpha_1	simulation1
-0.0407264080901907	alpha_1	simulation1
0.00439201066864087	alpha_1	simulation1
-0.0354102981396917	alpha_1	simulation1
-0.0413743162763856	alpha_1	simulation1
-0.0403249790281182	alpha_1	simulation1
-0.0460190559058986	alpha_1	simulation1
-0.0411937517298058	alpha_1	simulation1
-0.0376808637832322	alpha_1	simulation1
-0.0361804531637851	alpha_1	simulation1
0.0276157345117888	alpha_1	simulation1
-0.0546193383757491	alpha_1	simulation1
-0.0458401066302841	alpha_1	simulation1
-0.0337345883884745	alpha_1	simulation1
-0.0398724465714184	alpha_1	simulation1
-0.0395142414231908	alpha_1	simulation1
-0.0435851808498407	alpha_1	simulation1
-0.0325433732992235	alpha_1	simulation1
0.0222324390155054	alpha_1	simulation1
-0.045458075481315	alpha_1	simulation1
-0.0467778144378007	alpha_1	simulation1
-0.0388672764591096	alpha_1	simulation1
-0.0424864000905743	alpha_1	simulation1
-0.037226898365958	alpha_1	simulation1
-0.0409124873183301	alpha_1	simulation1
-0.0356009036448399	alpha_1	simulation1
0.00940192967375719	alpha_1	simulation1
-0.0352501504775255	alpha_1	simulation1
-0.0535760986826388	alpha_1	simulation1
-0.0303527983413676	alpha_1	simulation1
-0.048116453474042	alpha_1	simulation1
-0.0393725902201833	alpha_1	simulation1
-0.0395437346504165	alpha_1	simulation1
-0.0359083446385423	alpha_1	simulation1
-0.00696057312817527	alpha_1	simulation1
-0.0415581879359505	alpha_1	simulation1
-0.0144595423384872	alpha_1	simulation1
-0.0437625502283987	alpha_1	simulation1
-0.0519095537437481	alpha_1	simulation1
-0.045985501673779	alpha_1	simulation1
-0.0338934436060347	alpha_1	simulation1
-0.0399899669823547	alpha_1	simulation1
0.0191314923511782	alpha_1	simulation1
-0.0361055064506678	alpha_1	simulation1
-0.0521375779780069	alpha_1	simulation1
-0.0375926178619429	alpha_1	simulation1
-0.047399211830287	alpha_1	simulation1
-0.0361780111824417	alpha_1	simulation1
-0.0411206985297043	alpha_1	simulation1
-0.0356482124799089	alpha_1	simulation1
-0.00944337328277428	alpha_1	simulation1
-0.0458793459721492	alpha_1	simulation1
-0.0116084127381283	alpha_1	simulation1
-0.0444949028235917	alpha_1	simulation1
-0.0493748503791864	alpha_1	simulation1
-0.045608274403788	alpha_1	simulation1
-0.0330799499680369	alpha_1	simulation1
-0.0393761071578844	alpha_1	simulation1
0.0327672844673921	alpha_1	simulation1
-0.0549838059278592	alpha_1	simulation1
-0.0477583046526752	alpha_1	simulation1
-0.0362082567193977	alpha_1	simulation1
-0.0407227721640621	alpha_1	simulation1
-0.0366949783595986	alpha_1	simulation1
-0.0445075378172516	alpha_1	simulation1
-0.0336566295174773	alpha_1	simulation1
-0.00155026265189184	alpha_1	simulation1
-0.0363080804946858	alpha_1	simulation1
-0.024220814249583	alpha_1	simulation1
-0.0454483960822133	alpha_1	simulation1
-0.0511298482400923	alpha_1	simulation1
-0.0439355718326791	alpha_1	simulation1
-0.0364509464970997	alpha_1	simulation1
-0.0373469114463804	alpha_1	simulation1
0.0057476701948026	alpha_1	simulation1
-0.0301240123750152	alpha_1	simulation1
-0.0464153400704299	alpha_1	simulation1
-0.0381970995996627	alpha_1	simulation1
-0.0495796657870216	alpha_1	simulation1
-0.0401698198511031	alpha_1	simulation1
-0.0393508851819145	alpha_1	simulation1
-0.0365746074565198	alpha_1	simulation1
0.0204196640263079	alpha_1	simulation1
-0.0315291685014358	alpha_1	simulation1
-0.0545452790917727	alpha_1	simulation1
-0.03992303737336	alpha_1	simulation1
-0.0451739644102487	alpha_1	simulation1
-0.0392601059374034	alpha_1	simulation1
-0.0409795706790534	alpha_1	simulation1
-0.0350751930004444	alpha_1	simulation1
0.0231326528911012	alpha_1	simulation1
-0.0560303801525789	alpha_1	simulation1
-0.0481386297473725	alpha_1	simulation1
-0.0339449723528494	alpha_1	simulation1
-0.0415917894007268	alpha_1	simulation1
-0.0365785841441443	alpha_1	simulation1
-0.0403942256847967	alpha_1	simulation1
