Mixture	celltype 1	celltype 2	celltype 3	celltype 4	celltype 5	celltype 6	celltype 7	celltype 8	P-value	Correlation	RMSE	Absolute score (sig.score)
ID27	1.01536793964476	0.324448804715628	0.0601277837399868	0.00159993319491369	0	0	0	0	0	0.993765280087616	0.198635957445365	1.40154446129528
ID28	0.759083384444628	0.465092912555866	0.127558393829621	0.00724467937821653	0	0	0	0	0	0.991133447212634	0.310218477433454	1.35897937020833
ID29	0.392858007004695	0.686975667809685	0.0453871083794616	0.0383262633283771	0.16195820067777	0	0	0	0	0.990991656974429	0.409006203689621	1.32550524719999
ID30	0.96517007000445	0.0203051084964318	0.115266649528413	0.214069494373117	0.0399684296824298	0.08763970844954	0	0	0	0.992623388399901	0.283793475515633	1.44241946053438
ID31	1.19610676481075	0.223732059280582	0	0.0187992949798768	0	0	0	0	0	0.993920232624234	0.136179170846944	1.4386381190712
ID32	0.0821056077750868	0.0648701443583563	1.02422248656651	0.100918337157156	0	0.00416094495365711	0	0	0	0.991934635444596	0.329311042274231	1.27627752081077
ID33	0.584707303327577	0.575684344230302	0.0886114003684371	0.0474867678692745	0.0239492220037689	0.0254003986920218	0	0	0	0.990981601678252	0.381640981847158	1.34583943649138
ID34	0.575928704315387	0.495818473254608	0.0084989817288284	0.211294885980124	0.0775592069107819	0.00621382895099853	0	0	0	0.989622941801838	0.417053239865495	1.37531408114073
ID35	0.220530899013875	0.253610601035735	0.247276853625145	0.382168974370623	0.214859256495446	0.0216946599774009	0.000706436635325191	0.0376703273946828	0	0.983964156155274	0.564541812369624	1.37851800854823
ID36	1.00706989023011	0.248269245779054	0.145715164912807	0	0	0	0	0	0	0.993116318317418	0.210712033057943	1.40105430092197
ID37	0.218648626834752	0.988576117007301	0	0	0	0.0605513637351252	0	0	0	0.992115874702024	0.321027444014816	1.26777610757718
ID38	1.20501504204011	0.0747343746793962	0	0.174680707364336	0	0	0	0.0114020356554864	0	0.994405631861711	0.152711182184688	1.46583215973933
ID39	0.468568206863237	0.828899967785988	0	0	0	0	0	0	0	0.99055456850297	0.321931226634267	1.29746817464922
ID40	0.473558712110831	0.11160819492395	0.559204775816782	0.204022234850079	0.00745183090388714	0	0	0	0	0.988441800901458	0.447961274604454	1.35584574860553
ID41	0.424918585194614	0.868715914803804	0	0	0	0	0	0	0	0.990112365886043	0.322417141216757	1.29363449999842
ID42	0.218660951764039	0	0.692353709760502	0.297759913244964	0.12139052947919	0.0234479391975357	0	0	0	0.98797906342742	0.473815550084148	1.35361304344623
ID43	0.419936474843154	0.605805424735047	0.064333195797022	0.117804769327571	0.133337904150736	0	0	0	0	0.988777818654901	0.443817651457137	1.34121776885353
ID44	0.582651594729333	0.738214922212962	0	0	0	0	0	0	0	0.991178708968954	0.312830831350049	1.3208665169423
ID45	0.740554101214361	0.598933365121461	0.00947833179705071	0	0	0	0	0	0	0.99154304320205	0.285065408862758	1.34896579813287
ID46	0.0960838814727066	0.572600930359314	0.360350718757768	0.00606385870611852	0	0.266483636384448	0	0	0	0.985197228716849	0.522242858826011	1.30158302568036
ID47	1.47381597033796	0	0.00968044960081994	0	0	0	0	0	0	0.995018175827286	0.124720395905894	1.48349641993878
ID48	1.03581046149836	0.311994747235164	0.0563559967154298	0.000813207507315557	0	0	0	0	0	0.994200500635927	0.188493274784669	1.40497441295627
ID49	0.186581738045251	0.724650970026268	0.283169489358333	0.0745227614284675	0	0	0	0	0	0.986585044620786	0.450996120353452	1.26892495885832
ID50	0.87690671520113	0.193101734154862	0.04441888535517	0.293490302380009	0	0	0	0	0	0.991030804301044	0.306727369855042	1.40791763709117
ID51	0.0910821416910545	0.010755056312274	0.729917260491644	0.351167227490962	0	0.103464067676892	0	0.0648365796201646	0	0.985058134828179	0.496018205715649	1.35122233328299
ID52	1.36832673390185	0.0777697465937435	0	0	0	0	0.0128472913263134	0	0	0.995593217289914	0.0989440724866646	1.4589437718219
ID53	0.769447132164832	0.442695828153828	0	0.0262759871122774	0.124683357156334	0.0211056194370198	0.00993540529813252	0	0	0.992368744933147	0.318575196400384	1.39414332932242
ID54	0.402290878854562	0.554847434493131	0.130852475440437	0.235633570624564	0	0.00606002301442901	0.0103326983589608	0	0	0.987546118473086	0.47629798379727	1.34001708078608
ID55	0.424469016755129	0.380532556830568	0	0.56756368410496	0	0.0029282574373244	0	0	0	0.988151077867164	0.438522049466996	1.37549351512798
ID56	1.16990876568244	0.021472239027318	0.227213106166866	0	0	0.0125518368440503	0	0	0	0.99378421601851	0.145950591622742	1.43114594772067
ID57	0	0.240418288533101	0.833204287039862	0.18006545704186	0	0.00245782645499011	0	0	0	0.988993331222096	0.417275440414114	1.25614585906981
ID58	0.617844589809254	0.0669350406169038	0.647512998574871	0.00604457390252885	0	0.0196305759404932	0	0	0	0.990517293272348	0.348073320819012	1.35796777884405
ID59	1.22092632134469	0.164718851589918	0.0224014061926496	0.0261901956281225	0	0	0	0	0	0.994578552672939	0.124341190662216	1.43423677475538
ID60	0.167123916689334	0.850620570370677	0.0658677242130367	0.0628564856993493	0.092588609210996	0.0569466822924711	0	0	0	0.989590659401102	0.418207199050724	1.29600398847586
ID61	0.281473809032762	0.285562780675658	0.0342671780310176	0.503999974283138	0.289412505175841	0	0	0	0	0.986781845506279	0.47955047443501	1.39471624719842
ID62	0.184447732023873	0.124168711023288	0.438667130757404	0.516038464061853	0.0151519783164132	0.0835137195544291	0	0	0	0.986599151381524	0.516645962982363	1.36198773573726
ID63	0.0285313454187577	0.483959848351564	0.723556842041211	0	0	0	0	0	0	0.989258875911456	0.413921791737971	1.23604803581153
ID64	0.983746339947036	0.216632047727435	0.195797454402954	0	0	0	0	0	0	0.993264547800624	0.221137449903469	1.39617584207742
ID65	0.225542366947775	0.33065216025581	0.197171118747964	0.40837391070621	0.102009081959176	0.0989351720801531	0	0	0	0.984753014828086	0.566456266632705	1.36268381069709
ID66	0.211575273745096	0	0.169196630403233	1.02633452718897	0	0	0	0.00548454389558291	0	0.991941756164853	0.28396503405717	1.41259097523288
ID67	0.447371539568843	0.211724213870548	0.560600944815884	0.0406018194551923	0.0480829272443632	0.00772233241715369	0	0.0333409016973746	0	0.989527204904394	0.454119256776991	1.34944467906936
ID68	1.35865826477505	0.0784964596985046	0	0.0255098470645146	0	0	0	0	0	0.995072324336179	0.103093361081503	1.46266457153807
ID69	0.213376796552583	0.0282926315013017	0.143800749173666	0.444899680675358	0.510072824265945	0.0824226585969566	0	0	0	0.990363949494759	0.438015722463791	1.42286534076581
ID70	0.516572239963181	0.785656179268253	0	0.011336561976618	0	0	0	0	0	0.990618096737798	0.325651077924792	1.31356498120805
ID71	0.505192646871269	0.760028199195859	0	0.0506336820540393	0	0	0	0	0	0.990045244698929	0.345793025115261	1.31585452812117
ID72	0.175682767419029	0.774231302521333	0.225647937813064	0.046647528102871	0.0613594309740202	0	0.00208341477697605	0	0	0.988653138768878	0.439339589544929	1.28565238160729
ID73	0.758136460203186	0.341490533437922	0.225279507963967	0.0374181647556781	0.00872338352599872	0	0	0	0	0.992704447952014	0.331076621338068	1.37104804988675
ID74	1.35838960587823	0	0.0690576236075342	0.038552869652948	0	0	0	0	0	0.995207815002533	0.10154136567024	1.46600009913871
ID75	1.2604458366028	0.0966255694555256	0.0857529103870946	0	0	0	0	0	0	0.994686098126336	0.113728384847461	1.44282431644542
ID76	0.888051717418794	0.328424483593018	0.00714458213241806	0.175274514466498	0	0	0	0	0	0.991092236549781	0.286574501684441	1.39889529761073
ID77	0.43171345604319	0.218205199348571	0.664490548300498	0	0	0	0	0	0	0.989638695834075	0.402215182024786	1.31440920369226
ID78	1.11323754350223	0.282837677776303	0.0127792329775423	0.00213604901541218	0	0	0	0	0	0.993610789689825	0.157959716168866	1.41099050327149
ID79	0.376964256989982	0.198043176298554	0.713326083317732	0.028218847689452	0	0	0	0	0	0.990515702655135	0.410049457814254	1.31655236429572
ID80	1.3945554735896	0	0.0734345551329367	0	0	0	0	0	0	0.994670558985416	0.109857614765638	1.46799002872254
ID81	0.552022477078631	0.274930117977107	0.502394626194257	0	0	0	0	0	0	0.989919024009203	0.393921581831348	1.32934722124999
ID82	0.72501433576851	0.388858368681671	0.169256699963897	0.0764965931895809	0	0	0	0	0	0.99005848396616	0.350909897591392	1.35962599760366
ID83	1.08147321764682	0.329431220190922	0	0	0	0	0	0	0	0.993359406228649	0.169818920860836	1.41090443783774
ID84	1.28119017660777	0	0.049208637174834	0.0931856912999299	0	0.033141288985009	0	0	0	0.99465069723561	0.11991587030221	1.45672579406754
ID85	0.0184546683154107	0.864398326294316	0.330569760819371	0.00259658663116644	0	0	0	0	0	0.988880074466405	0.379982290877764	1.21601934206026
ID86	1.38039715800572	0	0.0562985720192389	0.0319049264500765	0	0	0	0	0	0.994655867960145	0.107896772279833	1.46860065647504
ID87	0.304097073496656	0.076173389387922	0.104687133327637	0	0.956644094608517	0	0	0	0	0.994925027984526	0.17754747141347	1.44160169082073
ID88	0.836622458908375	0.523691954065357	0.00697678473465652	0	0	0	0	0	0	0.99157242041461	0.258109025163246	1.36729119770839
ID89	1.37725542638944	0.00179039650627675	0.0338125562477019	0.0544876273266495	0	0	0	0	0	0.995233333834399	0.102464721058759	1.46734600647007
ID90	1.48615212176312	0	0	0	0	0	0	0	0	0.995040406299991	0.128273718296095	1.48615212176312
ID91	0.216391182276839	0.77992940099982	0.126969056835364	0.0853642077287815	0.0651735189351383	0	0.0140276335363528	0.018822130060807	0	0.99014034716231	0.444122571620255	1.3066771303731
ID92	0.558787152052232	0.496571957702512	0.1105216909018	0.169283574596105	0	0.0217548811036889	0	0	0	0.98963945024618	0.426789778713596	1.35691925635634
ID93	0.370673710069816	0.490684244622075	0.375299295784616	0.0371220330774019	0.0455157869382629	0	0	0	0	0.987723984173519	0.468647391254295	1.31929507049217
ID94	1.16602101730862	0.253793172802913	0	0	0	0	0	0	0	0.993626616386973	0.14048678559082	1.41981419011153
ID95	0.219560415153686	0.913103045111151	0.105575863029461	0.0224342176247695	0	0.000635013436047574	0	0	0	0.99050839966888	0.357515537404494	1.26130855435512
ID96	1.43267578595288	0	0.0446727854993212	0	0	0	0	0	0	0.99461582245331	0.116845854627704	1.47734857145221
ID97	0.484833052178899	0.261210156041936	0.161069925685376	0.455084082038052	0	0	0	0.0218332275653249	0	0.989057417765148	0.473777873523767	1.38403044350959
ID98	1.11899816656463	0.251962460231588	0	0.046929023800359	0	0.00501775314986148	0	0	0	0.994755236045939	0.160025795435063	1.42290740374644
ID99	0.832849532210862	0.477858941215977	0.0572394227918423	0	0	0.0073141528032873	0	0	0	0.992491413366985	0.27112141664713	1.37526204902197
ID100	0.540067425939915	0.102219203471251	0.190685233859822	0.559273628261957	0.00812264962933705	0	0.00676925088921642	0	0	0.98969566959656	0.429903089237236	1.4071373920515
ID101	1.35171471771575	0	0	0.120175403254247	0	0	0	0	0	0.994881868964355	0.106876203890185	1.47189012096999
ID102	0.750000843438287	0.585082367018797	0.0172217288410129	0	0	0	0	0	0	0.991471648704976	0.285156380607633	1.3523049392981
ID103	1.36689067598712	0.0913294876725819	0	0	0	0	0	0	0	0.995074757083076	0.10398269746155	1.4582201636597
ID104	0.419684078351776	0.826793470849056	0	0.0515417205791226	0	0	0	0	0	0.990651070639795	0.347087763795853	1.29801926977995
ID105	1.10505643823545	0.312069568256641	0	0	0	0	0	0	0	0.994331071915272	0.157453210590642	1.41712600649209
ID106	0.503690356136411	0.717195611666724	0.0952393161362976	0	0	0	0	0	0	0.991803058188328	0.354520694724634	1.31612528393943
ID107	1.35450018825196	0	0	0.109300967406948	0.019908418606414	0	0	0	0	0.995242461440932	0.104299798613338	1.48370957426532
ID108	1.33839536466882	0.0547881309195763	0.054474549344359	0.00753350264052799	0	0	0.00195300370363624	0	0	0.994825008255472	0.104743358558003	1.45714455127692
ID109	0.0112626473960271	0.512438733245372	0.145858789921845	0.0159132022736132	0.519890925147523	0.117077351141703	0	0.0406240825389573	0	0.989175845377018	0.445172472960777	1.36306573166504
ID110	0.107026335729202	0.967915206607712	0.0679197421569091	0.012329077235956	0.061927335130671	0.0153172131388643	0	0.048426463198458	0	0.990719773949	0.364424982572004	1.28086137319777
ID111	0.789204625948953	0.478628885732985	0	0.0809072669990476	0.00591126478795138	0	0	0.0388815321225126	0	0.993177876125809	0.311304712254292	1.39353357559145
ID112	1.29392182146856	0.154945634944712	0	0	0	0	0	0	0	0.99438035786842	0.110685649005181	1.44886745641327
ID113	0.562286298694532	0.398601856335138	0.368361480163981	0	0	0	0	0	0	0.988968171644118	0.398782291877259	1.32924963519365
ID114	1.48889985154262	0	0	0	0	0	0	0	0	0.994948920164555	0.129026986107428	1.48889985154262
ID115	0	0.720484011844917	0.32643464883651	0.00399418092169584	0.21367695469848	0	0	0	0	0.988255277266241	0.445681095506431	1.2645897963016
ID116	0.126675949777879	0.739620028708295	0	0.254597067436625	0	0.00187859028120556	0	0.242057636045808	0	0.987848262764822	0.492080946832055	1.36482927224981
ID117	0.226800760623524	0.619906851210497	0.236532066914985	0.18320304771267	0	0.0306106773234422	0.00455295116064808	0	0	0.98382249483437	0.506518902310786	1.30160635494577
ID118	1.16359452720516	0.182934055004777	0	0.0405766474857573	0.0589840339157602	0	0	0.000943008996827735	0	0.99512175196118	0.147844039682595	1.44703227260828
ID119	0.344319937919797	0.246923096450201	0.651661240309111	0.0109265679501684	0.0572965876766746	0	0	0	0	0.990484663776828	0.437507241145503	1.31112743030595
ID120	0.898929720346716	0.324906258005313	0.0918159939629065	0.0668156866514329	0	0.00948412039913984	0	0	0	0.992140759834033	0.27194622281188	1.39195177936551
ID121	0.2468756567913	0.286918693579981	0.395471956970252	0.396152632465306	0	0	0	0	0	0.983439106521953	0.526147323096598	1.32541893980684
ID122	0.284957801434349	0.659715354746559	0.220715052657069	0.107565763688055	0.0252781177888261	0.00548395382864188	1.9933575041857e-05	0.00626794229265506	0	0.988669950397221	0.470536914649286	1.3100039200112
ID123	1.23584230650068	0.043144390448486	0.00654000276466701	0.173130693067653	0	0	0	0	0	0.993711919042047	0.141405975917797	1.45865739278148
ID124	0.93706513880685	0.217776361696693	0.0388888153729019	0.133755171694519	0.0332002651737957	0.0606987459808278	0	0	0	0.992968104891902	0.280071552858308	1.42138449872559
ID125	0.657902566116838	0.64239088856811	0	0.0482254860363707	0	0	0	0	0	0.990649514808336	0.322803944562562	1.34851894072132
ID126	0.219698677017125	0.0828012430559959	0.381928435183108	0.241905749299964	0.183708168974773	0.278672792022736	0	0	0	0.982363452175821	0.590705340672062	1.3887150655537
ID127	0.624972815078788	0.327326095751691	0.383765004065797	0.0116028377661723	0	0	0	0	0	0.991018705351542	0.379646438593647	1.34766675266245
ID128	1.16818344886462	0.18742256039342	0.0223951109914407	0.05123299694639	0	0	0	0	0	0.994189646589296	0.146497691221745	1.42923411719587
ID129	0.801158838018747	0.306300717186062	0.16947461081141	0.046534698021181	0	0.000175589986455142	0.06628658023619	0	0	0.991903331038081	0.333278939224416	1.38993103426004
ID130	0.0892468743392518	0.890294058072678	0.163179681273732	0.111018159409435	0	0	0	0	0	0.987147981410962	0.398556976960013	1.2537387730951
ID131	0.301441065445544	0.617046149748495	0.322065529689527	0.0142376829960498	0	0.0348559805640702	0	0	0	0.986844551711593	0.459616745810046	1.28964640844369
ID132	1.47840062222125	0	0	0	0	0	0	0	0	0.995283752740914	0.126248205910397	1.47840062222125
ID133	0.571763278341662	0.212332728338917	0.540667006496615	0.00399295510957943	0	0	0	0	0	0.989347047343302	0.382036402299197	1.32875596828677
ID134	1.05016646733809	0.185195455803325	0.125636489631599	0	0	0.0670911337501132	0	0	0	0.993242981258699	0.210908629005087	1.42808954652313
ID135	0.156372276958932	1.04091121988517	0.0392398485224396	0	0	0	0	0	0	0.991174623998738	0.294887201118565	1.23652334536654
ID136	0.861277813669606	0.364065890874415	0.153404378314424	0	0	0	0	0	0	0.991659875101495	0.274451450175063	1.37874808285845
ID137	0.58407386940092	0.73413350850053	0	0	0	0	0	0	0	0.9909888138655	0.312909387245807	1.31820737790145
ID138	0.589978992101965	0.68643933452349	0.0423999607920143	0	0	0	0	0	0	0.990460214138818	0.328011140221671	1.31881828741747
ID139	0.229291773683009	0.0670387129069242	0.0724734441849223	0.0189248174838585	0.0341451379663802	0.573501934390032	0.271793636814283	0.23433308304727	0	0.984892956542437	0.581605050023284	1.50150254047668
ID140	0.00924884791048387	1.1907857566006	0	0	0	0	0	0	0	0.992245020339363	0.221131277607724	1.20003460451108
ID141	1.50067746964692	0	0	0	0	0	0	0	0	0.994533085295777	0.132396838217935	1.50067746964692
ID142	0.146003422223303	0.520888121018553	0.147149718729393	0.436613016603551	0	0.0683405000267833	0.0159040088699868	0	0	0.987317888176304	0.524183521407055	1.33489878747157
ID143	1.45565926653611	0.0164473482569661	0	0	0	0	0	0	0	0.995172603987252	0.121066129065834	1.47210661479308
ID144	0.0866874696885375	0.733205077914467	0.376676531576546	0.0137493653864198	0.0394542835378186	0.0181695119921567	0	0.0107936077468746	0	0.989015576594223	0.451219072242663	1.27873584784282
ID145	0.747125493923966	0.350338228458624	0.0415883671497006	0.173468386800266	0	0.0788987382216693	0	0	0	0.990196599895002	0.372099594007082	1.39141921455423
ID146	0.39323161507705	0.73134977153335	0.0172539054463955	0	0.184427519474036	0	0	0	0	0.991017760613061	0.383531064552334	1.32626281153083
ID147	1.2914688172614	0.157228835045524	0	0	0	0	0	0	0	0.994623004707444	0.108827614422896	1.44869765230692
ID148	0.51006155790281	0.191273279714776	0.58376339299972	0.0401105146314989	0	0	0	0	0	0.990451885313298	0.402921074354855	1.3252087452488
ID149	1.15954335307678	0.265612022842234	0	0	0	0	0	0	0	0.993796229361758	0.143009895392295	1.42515537591901
ID150	0.214607530368564	0.625785613664184	0.419053755339949	0	0	0	0	0	0	0.987067823596531	0.447836742210592	1.2594468993727
ID151	1.04989627416583	0.194207204611367	0.0204105343153461	0.162589120458192	0	0	0	0	0	0.992640589016037	0.216249677989965	1.42710313355074
ID152	0.37024162471699	0.526938509488064	0.377556613266342	0.0241687810290904	0	0	0	0	0	0.987749367269507	0.450576113439821	1.29890552850049
ID153	0.538975690671405	0.09916777921325	0.371794673043051	0.351042359579619	0.016275020918451	0	0	0	0	0.99031451027954	0.450831643298391	1.37725552342578
ID154	0.0597891968767825	0.527567657869703	0.561021965442137	0	0.0166871023178671	0.112536239175923	0	0	0	0.987359279074497	0.488412658556895	1.27760216168241
ID155	0.408747193564043	0.541106905379653	0.0685547207757895	0.133476815042691	0	0.051560952424636	0.145747159423538	0	0	0.985361415928915	0.506708084571981	1.34919374661035
ID156	0.864317241205031	0.258470499308695	0	0.243405970702442	0.0175056215241745	0	0.0381263799401353	0	0	0.992414513643407	0.317563229325489	1.42182571268048
ID157	0.00444181342103144	0.914792306107388	0.260596153376898	0	0.0289260225279807	0.0318074241954975	0	0	0	0.991632552476862	0.373313312649057	1.2405637196288
ID158	0.615729365573885	0.714143206376062	0	0	0	0	0	0	0	0.990496660951825	0.310104727349859	1.32987257194995
ID159	0.359938651088004	0.540649475528173	0.235676723598566	0.18015377678714	0	0.00441019024955856	0.00336935331144682	0	0	0.987340458349043	0.488189555364604	1.32419817056289
ID160	1.21291527442908	0.194487363072364	0.0206270389449278	0	0	0	0	0	0	0.99415666679653	0.125639311615483	1.42802967644638
ID161	1.35602747211105	0.0396454069163877	0.000725079734476749	0.0702975025957236	0	0	0	0	0	0.994556766834124	0.108441547123637	1.46669546135764
ID162	1.17842848836918	0.228571526288658	0	0	0	0.0383161403062781	0	0	0	0.994428841375864	0.144093774150944	1.44531615496411
ID163	1.22416868222828	0	0	0.248202414035144	0	0	0	0	0	0.994424174332322	0.147074722628482	1.47237109626342
ID164	0.524651464796297	0.792241279081759	0	0	0	0	0	0	0	0.99124286159021	0.318397388213976	1.31689274387806
ID165	0.189643123922732	0.10869534093837	0.971238547865088	0	0	0	0	0	0	0.990926802275979	0.333547896251821	1.26957701272619
ID166	1.38494864402766	0.0809821470934474	0	0	0	0	0	0	0	0.994850912928852	0.107510949796983	1.46593079112111
ID167	0.453005438416527	0.850983975127636	0	0	0	0	0	0	0	0.992412297209741	0.317951183951499	1.30398941354416
ID168	0.554736532705432	0.516167676400861	0.207265777907433	0.00152051144572288	0.0581986274274404	0	0	0	0	0.991211924546062	0.394683366561095	1.33788912588689
ID169	1.4193247010178	0	0.04461047519286	0	0	0	0	0	0	0.99525645988452	0.110956007032927	1.46393517621066
ID170	0.489237321744672	0.312132991660976	0.412507867855974	0.118445083483506	0	0	0	0	0	0.988132898879594	0.454798421959245	1.33232326474513
ID171	0.185569729924762	0.344278554183596	0.735427946684702	0	0	0	0	0	0	0.988354578978579	0.424667176439487	1.26527623079306
ID172	0.428036657645683	0.347031079953544	0.430808217210412	0.0821613372456728	0	0.0349090268253435	0	0	0	0.98736126317829	0.476253694576216	1.32294631888065
ID173	1.29358475801566	0.131244467756668	0.0150976074917308	0	0	0	0	0	0	0.995448331413646	0.100213247381625	1.43992683326406
ID174	0.149946645881708	0.119373298973751	0.979565569497115	0.0196953403633548	0	0	0	0	0	0.992043990982749	0.335385801126629	1.26858085471593
ID175	1.05924780085226	0.0386401946420936	0.315739133991103	0.000197798574240983	0	0	0	0	0	0.993083028412707	0.187103684617588	1.4138249280597
ID176	0.554949868953494	0.267963494065551	0	0.236811440930345	0.1885754706612	0.131197112122333	0.0371202569598573	0	0	0.987963354528892	0.484823936270256	1.41661764369278
ID177	0.785896644604327	0.570167858006524	0	0	0	0	0	0	0	0.991907879110832	0.269589622597908	1.35606450261085
ID178	0.105663195630447	0.378120001440781	0.68653406813794	0.0906991587472285	0	0	0	0	0	0.989305193470801	0.458663782356479	1.2610164239564
ID179	0.299269795210992	0.325139220835909	0.657344948800211	0	0	0	0	0	0	0.988108660762513	0.433020112823957	1.28175396484711
ID180	1.15006230805312	0.0841074342756133	0.146321024149813	0.0467326354969947	0	0	0	0	0	0.993999808769345	0.156508710860379	1.42722340197554
ID181	0.157539478411437	0.0332299081662522	0.640485973207044	0	0	0.169688451514223	0.313091338948573	0.0865700637247689	0	0.984564464092779	0.57151462413508	1.4006052139723
ID182	0.137457921816615	0.295221930246639	0.066524635280488	0.571405063794653	0.0353455808129509	0.290373160589903	0.000968374005557076	0	0	0.987829057371273	0.51678693535264	1.39729666654681
ID183	0.832345031684954	0.538573281877536	0	0.00405327810494232	0	0	0	0	0	0.994067835099641	0.253416611701603	1.37497159166743
ID184	1.49396085553521	0	0	0	0	0	0	0	0	0.994722195142262	0.13087508334528	1.49396085553521
ID185	0.632401829088641	0.57509785755773	0.0672483685141029	0.0625464912046768	0	0.0046644811262973	0	0	0	0.989871773037199	0.35657705750262	1.34195902749145
ID186	0.750428892273283	0.366559398387698	0.204369351790225	0	0	0.0500187278948245	0	0	0	0.992097544691089	0.337550551071673	1.37137637034603
ID187	1.41329561217121	0	0	0.0727327221998744	0	0	0	0	0	0.99490448530379	0.107910238730267	1.48602833437108
ID188	0.290153709503798	0.421847964670424	0.377248166105188	0.20549502334465	0	0.0189277481574388	0	0	0	0.983923969204652	0.525925318122084	1.3136726117815
ID189	0.949670463247444	0.271019463576059	0.164986422081233	0	0	0	0	0	0	0.992631651823374	0.235023249739478	1.38567634890474
ID190	1.48709620754087	0	0	0	0	0	0	0	0	0.995115228858762	0.127654348901454	1.48709620754087
ID191	0.135684066064944	0.842652239719643	0.00690400473444807	0.300832877317908	0	0	0	0	0	0.987615374805477	0.409578553481713	1.28607318783694
ID192	1.37468993059787	0.0727830425514302	0.00856356107477167	0.00138379802886822	0	0	0.00182081649197398	0	0	0.995386410029461	0.101668943331278	1.45924114874492
ID193	0	0.0494151883712074	0.0815446828392298	0.562876726669311	0.403869624627026	0.25739278909952	0.0772518986034736	0	0	0.988333578271486	0.474668892877253	1.43235091020977
ID194	1.242967324831	0.00792033155624485	0.184756394864837	0	0	0	0	0	0	0.994837182800555	0.114438489864803	1.43564405125208
