Mixture	celltype 1	celltype 2	celltype 3	celltype 4	celltype 5	celltype 6	celltype 7	celltype 8	P-value	Correlation	RMSE	Absolute score (sig.score)
ID32	0.0589073004732011	0.0817113579806339	1.75590783117083	0.121967992689974	0.0231857069817587	0	0	0	0	0.938300650235383	0.445744823807968	2.0416801892964
ID33	0.794250552962776	0.813550368261995	0.133603270537314	0.046350088757922	0.0452587267273279	0.050972748247454	0	0	0	0.852721440931038	0.537542060173761	1.88398575549479
ID34	0.793738812536042	0.683877654527659	0.0218554947447973	0.245943980899446	0.104022988440821	0.0307723386912463	0	0	0	0.84236332012721	0.556433095210713	1.88021126984001
ID35	0.220813795965255	0.387859052666819	0.419605532462105	0.532076276889345	0.300651222793127	0.022575416775187	0	0.0568104529005405	0	0.916412489795752	0.642120316550998	1.94039175045238
ID36	1.33661363164187	0.341648305971996	0.218551742968862	0	0	0	0	0	0	0.793478414287297	0.642174329774288	1.89681368058272
ID37	0.129641495489712	1.53825420378861	0.0322560905852467	0.0140381670992979	0.012762206888738	0.107171539444708	0.00242061626444299	0	0	0.926166330560614	0.420618139872032	1.83654431956075
ID38	1.54113030308249	0.11383312883583	0	0.205406718460251	0.00241052045310704	0.00611151594737244	0	0.0426435713700599	0	0.781883904234444	0.707435904022818	1.91153575814911
ID39	0.542068272397416	1.28238654340319	0	0	0.00518676226256992	0.00587512742315356	0	0	0	0.904627026844324	0.449791619089458	1.83551670548633
ID40	0.649489966108086	0.1627475507499	0.854654091895462	0.25630397314726	0.0393182703595835	0	0	0	0	0.839523524201202	0.600382610838914	1.96251385226029
ID41	0.460901026725179	1.35722885613113	0.0180724503119156	0	0	0.00295455099728478	0	0	0	0.91193022069817	0.439615536162522	1.83915688416551
ID42	0.201280299125811	0.0202596518022983	1.17332296439572	0.417616800048507	0.15033744042844	0.034382126023248	0	0	0	0.925881087800979	0.567298663031488	1.99719928182402
ID43	0.593062820737107	0.863159236892412	0.104064755435458	0.143392592123176	0.156074602339743	0.0102992499164378	0	0	0	0.879928789967769	0.534184950051903	1.87005325744433
ID44	0.765921987959648	1.07332446708108	0.000349412951579891	0	0	0.0043232533497051	0	0	0	0.873585901962915	0.491990715116608	1.84391912134201
ID45	1.00694229428176	0.806789762975166	0.0296688469556397	0	0	0.0178487567642922	0	0	0	0.834009389896576	0.551894400232817	1.86124966097686
ID46	0.107280940625617	0.860759219347795	0.589439141101925	0	0.000160155031458615	0.361316107993199	0	0	0	0.919518220401189	0.582114029925958	1.91895556409999
ID47	1.83870312394279	0	0.0489138162514725	0.00687242448355294	0.00404956494287434	0	0	0	0	0.77488890041571	0.842072955403051	1.89853892962069
ID48	1.34587299939143	0.436673197955732	0.087850559179019	0	0.00944802859883002	0.0058960443011454	0	0	0	0.801362838182003	0.636882042606037	1.88574082942616
ID49	0.207036577762247	1.08991173479251	0.482656564340398	0.108872389968213	0	0.00738191604832577	0	0	0	0.92158175416975	0.527024344657488	1.89585918291169
ID50	1.17373930772273	0.271228901117233	0.0724834647752724	0.384340480240754	0	0	0	0	0	0.790308986604677	0.619067258334333	1.90179215385599
ID51	0.0506230629957367	0.0523311048860393	1.25321019066856	0.488697874914851	0	0.114152889697124	0	0.0801842595568353	0	0.932187080737957	0.557802395423871	2.03919938271914
ID52	1.71632491002641	0.137450686439246	0.00317111013080884	0	0.0156785912555115	0	0.0142523292182532	0	0	0.782638060951058	0.783454033430233	1.88687762707023
ID53	1.03194136940613	0.591128997954017	0	0.0315888205328421	0.145440432889054	0.0463339465678635	0.00486386849183726	0.0178537496877599	0	0.830897849307734	0.555783046593836	1.86915118552951
ID54	0.57904299771967	0.80300312634617	0.206289906129091	0.28195591573745	0.00821326264682462	0.0249265379884992	0.00480812552071026	0	0	0.866657790304397	0.566879790699525	1.90823987208841
ID55	0.445832633083015	0.542610188656501	0.0327260334781241	0.852708672581649	0.0121352347176424	0.0291499368105744	0.00061076705478846	0	0	0.89892800372721	0.547908095491097	1.9157734663823
ID56	1.47852770590937	0.0599600606617427	0.348348094896289	0	0	0.0364113531392811	0	0	0	0.779383191116821	0.689474764176154	1.92324721460668
ID57	0	0.351358260509539	1.45453708520091	0.203007191473387	0	0.00647382439557486	0	0	0	0.932679678174633	0.510031459250756	2.01537636157941
ID58	0.826101118415991	0.111806525379392	0.982187321035456	0.0276005739788753	0	0.0270621727086437	0	0	0	0.824100052134102	0.580475005945267	1.97475771151836
ID59	1.56152104069601	0.258029885610136	0.0517146117897825	0.0176655986970347	0.00256970084015775	0.000209259618709182	0	0	0	0.789082963211709	0.713408087770752	1.89171009725183
ID60	0.111036882474077	1.30439777541515	0.140752120367453	0.0916588857818586	0.116513324101541	0.0840283215040725	0.0110996534452553	0	0	0.927515880500679	0.48025334540588	1.8594869630894
ID61	0.280108670242193	0.421795921569482	0.0967791051852618	0.734844460477059	0.36858957841247	0	0	0	0	0.915571392514685	0.576167464674926	1.90211773588647
ID62	0.182593819528302	0.181060943859367	0.703878130388982	0.747320818542685	0.0463851423566991	0.120866322167797	0	0	0	0.922080030309126	0.612152797706639	1.98210517684383
ID63	0.0536575218763262	0.674680723323564	1.23759801967209	0	0	0	0	0	0	0.930540660655148	0.518828679903624	1.96593626487198
ID64	1.31605736817714	0.314182157372608	0.272728894065545	0	0	0.00200794587516968	0	0	0	0.795336325939073	0.633193055647252	1.90497636549046
ID65	0.245943725412613	0.492442203273079	0.329324553772305	0.590708509593386	0.145908087694776	0.119519537420064	0	0	0	0.917199697423849	0.632609903377455	1.92384661716622
ID66	0.103989496833391	0.0272356242874208	0.274340435084273	1.54089165320637	0	0.00194594922970318	0	0.0461264518278721	0	0.938187451931015	0.428890599338673	1.99452961046903
ID67	0.570388545775534	0.292914628831785	0.914423163187454	0.0484941713038385	0.0715061584821663	0.0223105776287757	0	0.0412128863100692	0	0.867878634041451	0.58357204760825	1.96125013151962
ID68	1.71305170917852	0.135852151188729	0	0.035596335131699	0	0.00388455788749141	0	0	0	0.781371908269653	0.782776617957537	1.88838475338644
ID69	0.195213090316245	0.0636951726827378	0.220504072568789	0.627136088553361	0.702016818518432	0.104685613750408	0	0	0	0.906172429778307	0.559411895819595	1.91325085638997
ID70	0.603119532497116	1.1659789590006	0.0413933697691983	0.0340922238240304	0	0.00471108633045181	0	0	0	0.89339677461009	0.474723903458435	1.8492951714214
ID71	0.561060915587775	1.11544712466005	0.0743106902942326	0.0741862478917829	0.00623638639652209	0.0124443781598449	0.00738159284941917	0.00626600477091374	0	0.896356110543295	0.485943426768446	1.85733334061054
ID72	0.153801282123058	1.14595445043298	0.38907669956491	0.0838215265839635	0.0823323291122931	0.00651226007404047	0.024491117231757	0	0	0.924866508940746	0.520614460771771	1.885989665123
ID73	1.04932277771052	0.465051202512248	0.3141462279572	0.0303823149588733	0.0411388209529793	0.0042058320425225	0	0	0	0.810891222195372	0.584469635233856	1.90424717613434
ID74	1.73067145510603	0.0059169273786821	0.111264209207193	0.0511128886313168	0.00648715573332695	0	0	0	0	0.7753224112092	0.789586525519333	1.90545263605655
ID75	1.59165777351356	0.154649697680251	0.150627049955914	0	0.000888458553132276	0.0110706194424253	0	0	0	0.782493754635379	0.726086430033581	1.90889359914529
ID76	1.18463970580337	0.44816482092798	0.0349756690460793	0.207340435152594	0	0.0161986765093172	0	0	0	0.801367144127436	0.606800646774569	1.89131930743934
ID77	0.476778512545402	0.300505817430278	1.18887045847869	0	0.00693628325872629	0.00164344119440744	0	0	0	0.893104721107626	0.543154797748634	1.9747345129075
ID78	1.42794665345435	0.405345539531895	0.0425286177349944	0.000148977575782968	0	0.00415416230963476	0	0	0	0.796351260974734	0.667009249585577	1.88012395060666
ID79	0.404734169360637	0.259122589573341	1.23650329485158	0.0538254360270577	0.0306531774855912	0	0	0	0	0.903795876149895	0.543955067074523	1.98483866729821
ID80	1.76507770506842	0.00794364228009651	0.116210214194363	0.0170633850449809	0	0	0	0	0	0.774055832876587	0.80639565111568	1.90629494658786
ID81	0.73156545497866	0.37041171037934	0.829829615845843	0	0.00854719215638949	0	0	0	0	0.840940340403567	0.57409389368978	1.94035397336023
ID82	1.02200316138344	0.539231932609472	0.253165107200765	0.0908539463920267	0	0	0	0	0	0.810385125941799	0.585132358046711	1.90525414758571
ID83	1.42695649294765	0.446705124567006	0	0	0	0.000136350111435819	0	0	0	0.798987368291575	0.666225276819117	1.8737979676261
ID84	1.60910690397875	0.0312486133431045	0.0866906165329807	0.105284528315129	0.01550993845619	0.0609903523635151	0	0	0	0.778225989669112	0.734862319393936	1.90883095298966
ID85	0.0404460877455125	1.34310112529131	0.477802380449989	0.0226669915603772	0	0	0	0	0	0.920268810515602	0.478620437011243	1.88401658504719
ID86	1.76028164531839	0.000646929912164678	0.0957990072765695	0.0480352720717003	0.00225756800865888	0	0	0	0	0.775411577310071	0.80140748602373	1.90702042258748
ID87	0.344949919614627	0.140710905814486	0.159678287172	0.0139345598718242	1.1892143724839	0	0	0.0135992759581861	0	0.908505526204632	0.430907646280479	1.86208732091502
ID88	1.13163647557325	0.685906773908657	0.0364996107754174	0	0	0.0138639117375006	0	0	0	0.820517830863787	0.579536372205801	1.86790677199483
ID89	1.71831636603325	0.035632114075106	0.0647361067736978	0.063438850796135	0.00507369882751393	0.0191652757528975	0	0	0	0.777400724104449	0.780862862486945	1.90636241225861
ID90	1.88085532127516	0.0135008449923449	0	0	0	0	0	0	0	0.77574398839385	0.863469475671815	1.89435616626751
ID91	0.253200838094922	1.15435346310936	0.215765687986495	0.0962764600838635	0.10011808291398	0.0235168004350638	0.00810364733042387	0.0334566231622482	0	0.924852518230808	0.508964159015926	1.88479160311636
ID92	0.796861337349076	0.681410390667767	0.160584773731639	0.192482222718508	0.0193876400565286	0.0452044058742429	0	0	0	0.835520567260112	0.56778889421994	1.89593077039776
ID93	0.481425337918008	0.718290019515491	0.598367035146679	0.0291069641506973	0.0801962034881941	0.0135786567976109	0	0	0	0.881589678712638	0.576403131849069	1.92096421701668
ID94	1.48821218824136	0.364910135195756	0.0279174826659031	0	0	0.00224735996834598	0	0	0	0.793204516614281	0.688539662864466	1.88328716607137
ID95	0.159684093868276	1.41271329102045	0.22018687815767	0.0526851877322115	0	0.0134367467407814	0	0	0	0.923945384257338	0.452552969817609	1.85870619751939
ID96	1.82336010294148	0	0.0782582331740962	0	0	0	0	0	0	0.773220964728691	0.836073726237956	1.90161833611558
ID97	0.615469004784728	0.359047678399421	0.281653078813082	0.609737552884063	0.0196235629778811	0	0	0.0515332119560361	0	0.847311599436434	0.603578252183059	1.93706408981521
ID98	1.43031699143507	0.369628880986814	0	0.0413971803179117	0.0168052796021301	0.0235012568767169	0	0	0	0.796663127906255	0.665108979013608	1.88164958921864
ID99	1.1349059935117	0.643066615589632	0.0838917973083941	0	0	0.0209439194426844	0	0	0	0.818009263794585	0.581355266998183	1.88280832585241
ID100	0.652571479065828	0.132011745224729	0.293528983045154	0.791892708450107	0.0492052935753295	0.0171168884145294	0.0127737083198134	0	0	0.846669209174475	0.588101087424215	1.94910080609549
ID101	1.69494441582152	0.0331234668940387	0	0.164010360263971	0.003515202243206	0	0	0	0	0.776812547159482	0.776459232520917	1.89559344522274
ID102	1.02017444895658	0.76358692234288	0.055758979984588	0.00542929949664722	0	0.0190104042301997	0	0	0	0.830682221341717	0.556929214011633	1.86396005501089
ID103	1.7198472191766	0.151333234959349	0.0106891672907878	0	0	0.0032948132249562	0	0	0	0.782849132753132	0.785543794168521	1.88516443465169
ID104	0.447164907301234	1.24807279956262	0.0401016353141095	0.0834354961511394	0.0126528237452797	0.0095458112237275	0	0.0059420115081919	0	0.910030093529455	0.464317143785728	1.8469154848063
ID105	1.4330968245873	0.435489349640642	0	0	0.000326471934517207	0.00804155169440259	0	0	0	0.801906525613729	0.6618827840719	1.87695419785686
ID106	0.589993638892794	1.01351284405167	0.192835395049137	0.00704636065452675	0.0343096995629348	0.0286993142835715	0	0	0	0.887299975527251	0.507291339726681	1.86639725249464
ID107	1.66547680933163	0.013067400335746	0	0.12905872701158	0.072014140288666	0.0109754503489729	0	0.0109333868057079	0	0.781111844543358	0.756687277670333	1.9015259141223
ID108	1.72248280723969	0.097056519133521	0.0809931762863703	0	0	0.0047519491303637	0	0	0	0.779787792529117	0.781628523940105	1.90528445178995
ID109	0.0240930959104273	0.71517497530814	0.233937050840783	0.0210594353303703	0.66553424589069	0.145693638043453	0.00130222536570833	0.0769071233182498	0	0.908277274459757	0.565703380812674	1.88370179000782
ID110	0.0993584958242298	1.43280466603677	0.142952735202367	0.0327645907376527	0.0543183953749326	0.0309446459312978	0	0.0656160632276237	0	0.930322554543936	0.445195995774489	1.85875959233487
ID111	1.07916458401966	0.60751334683296	0.00300289636052816	0.0795305059697492	0.0349377299428465	0.0123747552500943	0	0.0625445068650367	0	0.824625360507854	0.566441348176933	1.87906832524088
ID112	1.6416568353879	0.236436424090078	0	0	0	0.000551573116366912	0	0	0	0.78770724659266	0.75047836475712	1.87864483259435
ID113	0.772698798587464	0.543443081434932	0.601332491414377	0	0	0.00241574122163266	0	0	0	0.834946741568515	0.573818748111905	1.91989011265841
ID114	1.87576188634812	0.00995488376936785	0.0137835110555137	0	0	0	0	0	0	0.775938241715874	0.858037281716725	1.899500281173
ID115	0.0148475757659028	1.12293026739081	0.50705072074712	0.0349555241175495	0.200992837673094	0.00386554963145739	0	0	0	0.916441410593098	0.535148232901392	1.88464247532594
ID116	0.105955964077142	1.11207488786824	0.0154646161856414	0.339938257426976	0	0.0138604919273067	0	0.334767655597696	0	0.930360147802421	0.526442687779306	1.922061873083
ID117	0.249421073234879	0.929187727509572	0.417383590273673	0.238382898448886	0	0.0486952927341008	0.00891915562079084	0.0169825461755958	0	0.915964271132824	0.571825176251503	1.9089722839975
ID118	1.46122849196616	0.270416404262881	0.0069146698067091	0.0333598132011675	0.0929581943786701	0.0136817305812684	0	0.0212748373088024	0	0.795931454957864	0.669276598517055	1.89983414150565
ID119	0.363388848727419	0.292228180440066	1.17214295741094	0.0320561269236285	0.0949534728019274	0	0	0	0	0.907595392403686	0.553505450736059	1.95476958630398
ID120	1.20787542514616	0.440384273847407	0.139015368357396	0.0756878655247475	0	0.0300355400753515	0	0	0	0.800551448538742	0.610402170388587	1.89299847295106
ID121	0.264932382840454	0.424071102998353	0.700842165778877	0.570448818246049	0	0.000796542383671266	0	0	0	0.910550378237737	0.614133053504887	1.9610910122474
ID122	0.341422948694338	0.952650669006327	0.361775586969604	0.138318842316451	0.063482352672127	0.0229828060355424	0	0.0199468686990515	0	0.912333175417164	0.552486900443674	1.90058007439344
ID123	1.57266285363757	0.0901054593737201	0.0371366610557287	0.207634736998781	0	0	0	0	0	0.77914612134459	0.722943749328186	1.9075397110658
ID124	1.24129441242458	0.31726443190847	0.0567045269939498	0.150977914985215	0.0596993338583737	0.0685071983051227	0	0.0109780825310897	0	0.798880734205708	0.613924018568428	1.9054259010068
ID125	0.934688919538946	0.853238355619802	0	0.0650011620925058	0	0.00648745358664073	0	0	0	0.84273045842985	0.537751908988471	1.85941589083789
ID126	0.220221273204342	0.118376293935115	0.655867576377647	0.323327126579094	0.246859594835627	0.388199609604676	0	0	0	0.898915091950089	0.665896926324354	1.9528514745365
ID127	0.881329336822239	0.45947044779048	0.584766145162156	0	0	0.000336119585976845	0	0	0	0.819538450438706	0.581001201272134	1.92590204936085
ID128	1.49717974455364	0.284558241414972	0.0559325895187871	0.0445414268971461	0.000590080341381479	0.00725521979815047	0	0	0	0.78872209520443	0.692876851976011	1.89005730252408
ID129	1.10313167659311	0.460460871366234	0.249079664064968	0.03212617092191	0.00126828057470824	0.0190141313617537	0.0559214225412513	0	0	0.804846039541061	0.593797200972338	1.92100221742393
ID130	0.0748097993610512	1.33699272420237	0.262337390751363	0.165234067920076	0	0.00948658898277629	0	0.0209615798067304	0	0.926514499088575	0.475838614635784	1.86982215102437
ID131	0.401763033048803	0.904145681712784	0.522155985608347	0.00910082588702191	0	0.0619592447477058	0	0	0	0.90039190442495	0.549686669410094	1.89912477100466
ID132	1.83706955992524	0.0400268983095113	0	0	0	0.00803150338688916	0	0	0	0.778210531377064	0.843283831663873	1.88512796162164
ID133	0.742776168054008	0.307053244458981	0.877946706153465	0.019481842703648	0	0	0.00128516339749843	0	0	0.836962821594998	0.577083542440866	1.9485431247676
ID134	1.38228833118006	0.244996051310932	0.184809282975232	0	0	0.0935635036645356	0	0	0	0.786991515379866	0.657506411397848	1.90565716913076
ID135	0.0972324947491402	1.62004414448215	0.0981929890042684	0.0111047150439013	0	0.00769003719137383	0	0	0	0.929997145616116	0.399885629826955	1.83426438047083
ID136	1.15761869820051	0.49401440895387	0.238209756686468	0	0	0.00240387000523552	0	0	0	0.805476156745727	0.598979621334942	1.89224673384608
ID137	0.766521968590679	1.06817687926413	0.00203200786299791	0	0	0	0.00214731445562724	0	0	0.87368851567396	0.491684746177657	1.83887817017343
ID138	0.762186106620814	0.972936345671441	0.111578755959787	0.0110191438585554	0	0.00272134248960156	0	0	0	0.86475728556252	0.512966344395247	1.8604416946002
ID139	0.213563860086527	0.101508543473299	0.122574134505066	0.0276295421230225	0.0713970900569565	0.797351304794795	0.365535188719262	0.328569534750217	0	0.894529232546948	0.626846627394402	2.02812919850915
ID140	0.0204430048038474	1.77898593853875	0.00376674297996562	0	0	0.00897327147502968	0	0	0	0.930858149892532	0.374587124449591	1.81216895779759
ID141	1.8935633071828	0	0	0	0	0.000811296876986401	0	0	0	0.776736700444354	0.867774344089271	1.89437460405978
ID142	0.170222934764816	0.775628380827857	0.252720191068098	0.61338568193013	0.0314604934197357	0.0743704165824562	0.0114951910324368	0	0	0.927393159818323	0.586103890559471	1.92928328962553
ID143	1.82636390296464	0.0572212109239478	0	0	0	0.00192235299055264	0	0	0	0.779050676199214	0.837267281470431	1.88550746687914
ID144	0.0730189775321074	1.11339184704293	0.587321205716342	0.0196434126807529	0.0629237511620873	0.0303236596972426	0	0.0261537039880864	0	0.925863217326328	0.527965536403774	1.91277655781954
ID145	1.01695414875726	0.472040178932992	0.0748794622960257	0.225276706659863	0.0111473254188057	0.102271938750319	0	0	0	0.805728237117162	0.591642703379588	1.90256976081527
ID146	0.464867642935217	1.08642710395172	0.0870995885445547	0	0.202298836150816	0.00939662474948034	0	0.00086767718787769	0	0.90987637820191	0.485167521614013	1.85095747351967
ID147	1.6401910198505	0.232284453371172	0	0	0	0.00897906076690293	0	0	0	0.787387176484027	0.749046322887949	1.88145453398858
ID148	0.647999978586441	0.260116206851798	0.97758048519209	0.0632810261362614	0.00703115354999803	0	0	0	0	0.854246050570163	0.572520976630692	1.95600885031659
ID149	1.47676308041084	0.391191192739146	0	0	0	0.00664574907326533	0	0	0	0.795094535274463	0.685370581077555	1.87460002222325
ID150	0.223743090942848	0.963169309444567	0.723942299314154	0	0	0.00102814617535998	0	0	0	0.918439694949947	0.536982840687742	1.91188284587693
ID151	1.38113660904084	0.286795885428198	0.0422434470772786	0.190748249501582	0	0.000677279391121846	0	0	0	0.789774887460505	0.655214083733978	1.90160147043902
ID152	0.505079826171322	0.777016814338277	0.629144761908143	0.00448877202125738	0	0	0	0	0	0.878377920444641	0.561527003924884	1.915730174439
ID153	0.673384276702697	0.149876340365879	0.587640183991729	0.489455019077724	0.0533235427759076	0.00273793356335836	0	0	0	0.830828414438172	0.611753454002799	1.95641729647729
ID154	0.0386365099098543	0.784519626038328	0.94353628930374	0	0.0459294651040421	0.133637951656572	0	0	0	0.926066138563927	0.564211129920913	1.94625984201254
ID155	0.594093617330147	0.80560275170539	0.119720624731687	0.155920643226837	0	0.0646034444676968	0.174565400265609	0	0	0.862326770511726	0.571306695869391	1.91450648172737
ID156	1.14859604951622	0.359805493804576	0	0.299872657881103	0.0506344045586705	0.00260071096038021	0.0335496316975569	0	0	0.806165577906359	0.595010132802126	1.89505894841851
ID157	0.0252808214014107	1.38730161142906	0.371719284519307	0	0.028420408773976	0.0642268034925599	0	0	0	0.923042953472633	0.469131754644046	1.87694892961632
ID158	0.793509381006655	0.997989616017958	0.0374080179715641	0.0171414008413529	0.00297870839422958	0.00500186512165873	0.00135722877602017	0	0	0.864383434687834	0.508455146349426	1.85538621812944
ID159	0.496037934040741	0.788500073352311	0.369502704769103	0.223409346689507	0.00595248451312205	0.0272849110254186	0	0	0	0.881595629716752	0.573805797936438	1.9106874543902
ID160	1.55116032201848	0.287282871034681	0.0441758418346263	0	0	0.00240736125912213	0	0	0	0.789402705845679	0.712511713275096	1.88502639614691
ID161	1.66536096888227	0.108448945935609	0.0224560300263571	0.093024279172411	0	0.00269194141565967	0	0.0169693178662648	0	0.782036935594	0.752953507882581	1.90895148329857
ID162	1.4968037410734	0.305194217048211	0	0	0.00479941716707378	0.066981986633782	0.000283293357637753	0.0192611803719459	0	0.792558881291212	0.686529960317246	1.89332383565205
ID163	1.56306319202732	0.0113940387668757	0	0.298982567507906	0.028975078008801	0	0	0	0	0.776535772518344	0.725461608130057	1.9024148763109
ID164	0.618384748061628	1.17114405211217	0.0363555113855486	0.00915536947739385	0.00502531037095385	0.00678947563446354	0	0	0	0.89382986520706	0.470619698031387	1.84685446704216
ID165	0.11638943220473	0.155789938598513	1.74821278584188	0	0	0	0	0	0	0.932222070297966	0.448539151784858	2.02039215664512
ID166	1.76546940231077	0.123471880689389	0	0	0	0	0	0	0	0.78170708056329	0.805311920770347	1.88894128300016
ID167	0.475861699138488	1.26958436074043	0.012329915230883	0	0.048363961802895	0.0288453981733667	0	0.000174469361024048	0	0.911020767275255	0.451462499243562	1.83515980444709
ID168	0.718419918405317	0.722781013549772	0.337846555515302	0.0193851421161125	0.0825768888710336	0.00435564358229395	0	0	0	0.858852200616494	0.54709719030599	1.88536516203983
ID169	1.76643832714328	0.0523069427802666	0.0798722733886629	0	0.00211187675652233	0	0	0	0	0.777596101259564	0.804971886616204	1.90072942006873
ID170	0.609480059534058	0.457481410170017	0.697128646630009	0.166300313681833	0.00271938850061908	0.00387217971446198	0	0	0	0.851561527803632	0.594990982000392	1.936981998231
ID171	0.178276570752637	0.50116229132419	1.29949258086598	0	0	0	0	0	0	0.926972099018915	0.523271139181962	1.97893144294281
ID172	0.574175107546485	0.49579910291889	0.705931667161858	0.102918394564242	0	0.0577381255523082	0	0	0	0.85543595828851	0.597941118367014	1.93656239774378
ID173	1.61224834422048	0.200981519211613	0.0404846124476437	0	0.0237159891349036	0.00537568783202345	0	0	0	0.787195971710575	0.736875135724116	1.88280615284666
ID174	0.0977858677349329	0.149937340608574	1.72747292123178	0.0441188302434599	0	0	0	0	0	0.935619363091222	0.449238364893102	2.01931495981874
ID175	1.3996757586478	0.072009582773524	0.45551725726931	0	0	0	0	0	0	0.780305004910448	0.668712999708247	1.92720259869064
ID176	0.767012626931777	0.371985413430933	0	0.340649657203333	0.212980284061615	0.175798744090942	0.0344879612018193	0	0	0.830034510501421	0.589562392686861	1.90291468692042
