diff	method	para
-0.0196604121581255	alpha_1	simulation2
-0.0209173891375162	alpha_1	simulation2
-0.0400531290689156	alpha_1	simulation2
-0.0428038735274339	alpha_1	simulation2
-0.0454767017529685	alpha_1	simulation2
-0.0380404202881414	alpha_1	simulation2
-0.0543202655154169	alpha_1	simulation2
-0.116957160784958	alpha_1	simulation2
-0.0191099444547563	alpha_1	simulation2
0.0151695722000622	alpha_1	simulation2
-0.0619873806332981	alpha_1	simulation2
-0.0188818775480293	alpha_1	simulation2
-0.0764755574108842	alpha_1	simulation2
-0.0885114098566368	alpha_1	simulation2
-0.0778659613208584	alpha_1	simulation2
-0.0146783772633229	alpha_1	simulation2
-0.0771195786871243	alpha_1	simulation2
-0.00128150636545415	alpha_1	simulation2
-0.0358200047874377	alpha_1	simulation2
-0.0502668482448731	alpha_1	simulation2
-0.0687334639768194	alpha_1	simulation2
-0.0674816292107758	alpha_1	simulation2
-0.0593667367643542	alpha_1	simulation2
-0.0658699993004135	alpha_1	simulation2
-0.0424950610185692	alpha_1	simulation2
-0.0252746264116879	alpha_1	simulation2
-0.0436171106298811	alpha_1	simulation2
-0.032774710059861	alpha_1	simulation2
-0.0401546505748922	alpha_1	simulation2
-0.029233699386733	alpha_1	simulation2
-0.0571668826496876	alpha_1	simulation2
-0.133494323131742	alpha_1	simulation2
-0.0112461066562723	alpha_1	simulation2
-0.00819977835762509	alpha_1	simulation2
-0.0650103373548783	alpha_1	simulation2
-0.0629913513439088	alpha_1	simulation2
-0.0553575282433112	alpha_1	simulation2
-0.042268908044677	alpha_1	simulation2
-0.047712783630877	alpha_1	simulation2
-0.0682704403936295	alpha_1	simulation2
-0.0414972577264807	alpha_1	simulation2
-0.00418981566656462	alpha_1	simulation2
-0.0569696550221494	alpha_1	simulation2
-0.0219026527304054	alpha_1	simulation2
-0.0572040303770636	alpha_1	simulation2
-0.0562426341410203	alpha_1	simulation2
-0.0694593460710807	alpha_1	simulation2
-0.0744107247268129	alpha_1	simulation2
-0.0464412270545419	alpha_1	simulation2
-0.0115447437821268	alpha_1	simulation2
-0.0533411525283667	alpha_1	simulation2
-0.0332223561816309	alpha_1	simulation2
-0.0460646460260014	alpha_1	simulation2
-0.0513678005693166	alpha_1	simulation2
-0.0624292061744529	alpha_1	simulation2
-0.0935565938906343	alpha_1	simulation2
-0.0320603376008104	alpha_1	simulation2
-0.020552078095705	alpha_1	simulation2
-0.0514113710383963	alpha_1	simulation2
-0.0339392185473874	alpha_1	simulation2
-0.046214531252298	alpha_1	simulation2
-0.0423174986002501	alpha_1	simulation2
-0.0562244416510068	alpha_1	simulation2
-0.108394799028671	alpha_1	simulation2
-0.0221998653313149	alpha_1	simulation2
0.00338043788979941	alpha_1	simulation2
-0.0406034663086351	alpha_1	simulation2
-0.0635371047918976	alpha_1	simulation2
-0.071035227931143	alpha_1	simulation2
-0.0714518335349171	alpha_1	simulation2
-0.0541645497309222	alpha_1	simulation2
-0.0559036252064874	alpha_1	simulation2
-0.0429085903899253	alpha_1	simulation2
0.0013934107470171	alpha_1	simulation2
-0.0917819829655633	alpha_1	simulation2
-0.0770760603834408	alpha_1	simulation2
-0.0155961743388853	alpha_1	simulation2
-0.0736103617154345	alpha_1	simulation2
-0.0574375302777996	alpha_1	simulation2
-0.0445100004543904	alpha_1	simulation2
-0.0391219710242935	alpha_1	simulation2
-0.00801785870832805	alpha_1	simulation2
-0.0516669427913283	alpha_1	simulation2
-0.0298992636641078	alpha_1	simulation2
-0.0511046416322218	alpha_1	simulation2
-0.0551875879023145	alpha_1	simulation2
-0.066783433147152	alpha_1	simulation2
-0.0845434095670684	alpha_1	simulation2
-0.0363108464201401	alpha_1	simulation2
0.0113860657557252	alpha_1	simulation2
-0.0392744912639688	alpha_1	simulation2
-0.0585436418866484	alpha_1	simulation2
-0.0789308055069904	alpha_1	simulation2
-0.0860335707389274	alpha_1	simulation2
-0.0626922863463601	alpha_1	simulation2
-0.028868620364786	alpha_1	simulation2
-0.0582836878709481	alpha_1	simulation2
-0.0147042166952576	alpha_1	simulation2
-0.0389105693173654	alpha_1	simulation2
-0.0462865168983048	alpha_1	simulation2
-0.0520274815309299	alpha_1	simulation2
-0.0474127597187477	alpha_1	simulation2
-0.0571419359616575	alpha_1	simulation2
-0.099603772571138	alpha_1	simulation2
-0.0261486869390558	alpha_1	simulation2
-0.00367344236417189	alpha_1	simulation2
-0.0402400492901898	alpha_1	simulation2
-0.0493598433418813	alpha_1	simulation2
-0.0582662486065746	alpha_1	simulation2
-0.0592121423988076	alpha_1	simulation2
-0.0580406721985796	alpha_1	simulation2
-0.0836260606816037	alpha_1	simulation2
-0.0343247429321816	alpha_1	simulation2
0.00398741099681521	alpha_1	simulation2
-0.0453156813745809	alpha_1	simulation2
-0.077172542676142	alpha_1	simulation2
-0.0649228916561898	alpha_1	simulation2
-0.0608756917680374	alpha_1	simulation2
-0.0525779778398922	alpha_1	simulation2
-0.0543338927126103	alpha_1	simulation2
-0.0426943994851517	alpha_1	simulation2
-0.0113674748761977	alpha_1	simulation2
-0.0658074338628879	alpha_1	simulation2
-0.0523396030859971	alpha_1	simulation2
-0.0350170256057997	alpha_1	simulation2
-0.0473535541084481	alpha_1	simulation2
-0.0580901997429662	alpha_1	simulation2
-0.0855088125789186	alpha_1	simulation2
-0.0297484330070819	alpha_1	simulation2
-0.0171669790530804	alpha_1	simulation2
-0.0428956837271095	alpha_1	simulation2
-0.0465477079652524	alpha_1	simulation2
-0.045965796612794	alpha_1	simulation2
-0.0454502960072818	alpha_1	simulation2
-0.0525368160826306	alpha_1	simulation2
-0.110507930608414	alpha_1	simulation2
-0.0197344213418754	alpha_1	simulation2
0.0152745261753085	alpha_1	simulation2
-0.0766469655528375	alpha_1	simulation2
-0.0118375444391641	alpha_1	simulation2
-0.064476819120571	alpha_1	simulation2
-0.0863756208081783	alpha_1	simulation2
-0.0832279902453239	alpha_1	simulation2
-0.0181946118623233	alpha_1	simulation2
-0.0725771923005296	alpha_1	simulation2
0.0001378143532903	alpha_1	simulation2
-0.0480340185998933	alpha_1	simulation2
-0.0624890814429992	alpha_1	simulation2
-0.0605866128826615	alpha_1	simulation2
-0.0612632704707602	alpha_1	simulation2
-0.0540919430589573	alpha_1	simulation2
-0.0668303340819481	alpha_1	simulation2
-0.0377886614817409	alpha_1	simulation2
-0.00236286354378296	alpha_1	simulation2
-0.0523960272664726	alpha_1	simulation2
-0.0700727885425053	alpha_1	simulation2
-0.0479621540622511	alpha_1	simulation2
-0.0583084157246404	alpha_1	simulation2
-0.0544014857524759	alpha_1	simulation2
-0.0655260486303072	alpha_1	simulation2
-0.0397855817467991	alpha_1	simulation2
0.0045791047318923	alpha_1	simulation2
-0.0834442093263202	alpha_1	simulation2
-0.0717127221182239	alpha_1	simulation2
-0.043953610745132	alpha_1	simulation2
-0.0619875976597464	alpha_1	simulation2
-0.0586477164240438	alpha_1	simulation2
-0.0345540551189027	alpha_1	simulation2
-0.0468857373526218	alpha_1	simulation2
-0.0138102590885882	alpha_1	simulation2
-0.0396059128575285	alpha_1	simulation2
-0.0419177228580809	alpha_1	simulation2
-0.0519382132341135	alpha_1	simulation2
-0.0486832403257255	alpha_1	simulation2
-0.0614930478936034	alpha_1	simulation2
-0.0986579687265288	alpha_1	simulation2
-0.0263366062897083	alpha_1	simulation2
0.00602996763035085	alpha_1	simulation2
-0.0324599515902106	alpha_1	simulation2
-0.0828988892917244	alpha_1	simulation2
-0.0747717842694117	alpha_1	simulation2
-0.0773562193239205	alpha_1	simulation2
-0.0486877625626009	alpha_1	simulation2
-0.0476551070488855	alpha_1	simulation2
-0.0421982062021989	alpha_1	simulation2
-0.0205846956851796	alpha_1	simulation2
-0.0525052491304773	alpha_1	simulation2
-0.0490613875095736	alpha_1	simulation2
-0.034712212262292	alpha_1	simulation2
-0.0404740405179572	alpha_1	simulation2
-0.0574823808198886	alpha_1	simulation2
-0.107922865620779	alpha_1	simulation2
-0.0176226986073394	alpha_1	simulation2
-0.00182210137977734	alpha_1	simulation2
-0.0267737852410915	alpha_1	simulation2
-0.0718926903972796	alpha_1	simulation2
-0.0703444221018378	alpha_1	simulation2
-0.0659096214073353	alpha_1	simulation2
-0.0515899040908846	alpha_1	simulation2
-0.0688533591390972	alpha_1	simulation2
-0.0365082072332453	alpha_1	simulation2
-6.11240945991298e-05	alpha_1	simulation2
-0.0731858262570145	alpha_1	simulation2
-0.0334689429443162	alpha_1	simulation2
-0.0465986504276617	alpha_1	simulation2
-0.0660135127038719	alpha_1	simulation2
-0.0686480381801921	alpha_1	simulation2
-0.0516567149144337	alpha_1	simulation2
-0.0520409511699361	alpha_1	simulation2
0.00158602031863803	alpha_1	simulation2
-0.0248088241876816	alpha_1	simulation2
-0.0722465177761172	alpha_1	simulation2
-0.0744516110489145	alpha_1	simulation2
-0.07389323492262	alpha_1	simulation2
-0.0535607528935734	alpha_1	simulation2
-0.0624243283690679	alpha_1	simulation2
-0.0338541519029036	alpha_1	simulation2
0.00890998155067416	alpha_1	simulation2
-0.0879912719473178	alpha_1	simulation2
-0.0378995587692401	alpha_1	simulation2
-0.0438536609591005	alpha_1	simulation2
-0.0687850348019996	alpha_1	simulation2
-0.070075937384181	alpha_1	simulation2
-0.032231653285789	alpha_1	simulation2
-0.0639572706156642	alpha_1	simulation2
0.00330935774939112	alpha_1	simulation2
-0.0510405581832156	alpha_1	simulation2
-0.0720671511444975	alpha_1	simulation2
-0.054352140243346	alpha_1	simulation2
-0.0590212549677988	alpha_1	simulation2
-0.0580268954949103	alpha_1	simulation2
-0.0576065050907823	alpha_1	simulation2
-0.0452441302954033	alpha_1	simulation2
-0.00242341901377663	alpha_1	simulation2
-0.0249203475476448	alpha_1	simulation2
-0.0682889213726973	alpha_1	simulation2
-0.0698014779615213	alpha_1	simulation2
-0.063171462526736	alpha_1	simulation2
-0.0530077440230318	alpha_1	simulation2
-0.077587103720548	alpha_1	simulation2
-0.0314059436552697	alpha_1	simulation2
-0.00500510341689592	alpha_1	simulation2
-0.0327813625111339	alpha_1	simulation2
-0.0587350521307054	alpha_1	simulation2
-0.0608203828435894	alpha_1	simulation2
-0.0608548054901083	alpha_1	simulation2
-0.0555279532243602	alpha_1	simulation2
-0.0846191771350654	alpha_1	simulation2
-0.0300323774906386	alpha_1	simulation2
0.00744448449019927	alpha_1	simulation2
-0.0577377105726894	alpha_1	simulation2
-0.0597036116446164	alpha_1	simulation2
-0.0704604728390264	alpha_1	simulation2
-0.0816310337162389	alpha_1	simulation2
-0.0532789793367683	alpha_1	simulation2
-0.034131601698562	alpha_1	simulation2
-0.0555815804898499	alpha_1	simulation2
-0.0262342141090751	alpha_1	simulation2
-0.0428667481332826	alpha_1	simulation2
-0.0301950450278036	alpha_1	simulation2
-0.0391715954856086	alpha_1	simulation2
-0.0315182960650888	alpha_1	simulation2
-0.0574403994567283	alpha_1	simulation2
-0.13317617798909	alpha_1	simulation2
-0.0128120253815988	alpha_1	simulation2
-0.0132253231787751	alpha_1	simulation2
-0.0419258111785844	alpha_1	simulation2
-0.0468746505334084	alpha_1	simulation2
-0.049116671179414	alpha_1	simulation2
-0.0461695728838441	alpha_1	simulation2
-0.0602420013956792	alpha_1	simulation2
-0.0980484392749665	alpha_1	simulation2
-0.0261297897728257	alpha_1	simulation2
0.00922735980678441	alpha_1	simulation2
-0.0448358191691169	alpha_1	simulation2
-0.0618194073905366	alpha_1	simulation2
-0.0672675035252732	alpha_1	simulation2
-0.079975422786673	alpha_1	simulation2
-0.0611934170251523	alpha_1	simulation2
-0.041699323861244	alpha_1	simulation2
-0.050811628420315	alpha_1	simulation2
-0.0106745458518533	alpha_1	simulation2
-0.0605689986208801	alpha_1	simulation2
-0.0515695906845193	alpha_1	simulation2
-0.0354904510863144	alpha_1	simulation2
-0.0527571487461308	alpha_1	simulation2
-0.057273426490961	alpha_1	simulation2
-0.0873386624858639	alpha_1	simulation2
-0.0301000141075866	alpha_1	simulation2
0.00996555600770142	alpha_1	simulation2
-0.0906353306098987	alpha_1	simulation2
-0.0332594604565492	alpha_1	simulation2
-0.0444678425669085	alpha_1	simulation2
-0.0869638620366759	alpha_1	simulation2
-0.0703358162094805	alpha_1	simulation2
-0.024022966369306	alpha_1	simulation2
-0.0595717931774976	alpha_1	simulation2
-0.0247063537224292	alpha_1	simulation2
-0.0398197041501884	alpha_1	simulation2
-0.0398134859280293	alpha_1	simulation2
-0.0422632365326192	alpha_1	simulation2
-0.033283743441127	alpha_1	simulation2
-0.0584674886778638	alpha_1	simulation2
-0.12099145929748	alpha_1	simulation2
-0.0166592553855121	alpha_1	simulation2
-0.0090637663368891	alpha_1	simulation2
-0.0475462772934201	alpha_1	simulation2
-0.0660333322233753	alpha_1	simulation2
-0.0538589681788283	alpha_1	simulation2
-0.0485428423181786	alpha_1	simulation2
-0.0541552113302582	alpha_1	simulation2
-0.0773676498359503	alpha_1	simulation2
-0.0313758354853025	alpha_1	simulation2
0.00193460078016622	alpha_1	simulation2
-0.0595281916686712	alpha_1	simulation2
-0.064253521330455	alpha_1	simulation2
-0.0526373468845408	alpha_1	simulation2
-0.0671013606606533	alpha_1	simulation2
-0.0581596697434747	alpha_1	simulation2
-0.0527139937415796	alpha_1	simulation2
-0.040644656545341	alpha_1	simulation2
-0.00110737293510932	alpha_1	simulation2
-0.0783927511944493	alpha_1	simulation2
-0.073323624089558	alpha_1	simulation2
-0.0276994986477865	alpha_1	simulation2
-0.0661013604024968	alpha_1	simulation2
-0.0554573037296653	alpha_1	simulation2
-0.0564974029657414	alpha_1	simulation2
-0.0357784189308978	alpha_1	simulation2
-0.0169200321621401	alpha_1	simulation2
-0.0489877935845048	alpha_1	simulation2
-0.0305450105904232	alpha_1	simulation2
-0.0481654269252577	alpha_1	simulation2
-0.0445472115541871	alpha_1	simulation2
-0.0588694488128696	alpha_1	simulation2
-0.106157028780002	alpha_1	simulation2
-0.0263368872809831	alpha_1	simulation2
0.0174575207469684	alpha_1	simulation2
-0.0741745358554895	alpha_1	simulation2
-0.0241178523167324	alpha_1	simulation2
-0.0624001654575455	alpha_1	simulation2
-0.0899054959138996	alpha_1	simulation2
-0.0791088325374344	alpha_1	simulation2
-0.0139016562243609	alpha_1	simulation2
-0.07485361287525	alpha_1	simulation2
-0.00205229402255541	alpha_1	simulation2
-0.0635147336241411	alpha_1	simulation2
-0.0215489851795781	alpha_1	simulation2
-0.0582804671816918	alpha_1	simulation2
-0.0652475308501437	alpha_1	simulation2
-0.0678918067715434	alpha_1	simulation2
-0.0606091356225215	alpha_1	simulation2
-0.0504945358849486	alpha_1	simulation2
-0.0202316476363651	alpha_1	simulation2
-0.0432607234655467	alpha_1	simulation2
-0.0426474206190229	alpha_1	simulation2
-0.0437686679901425	alpha_1	simulation2
-0.0431824323789618	alpha_1	simulation2
-0.0595162463558878	alpha_1	simulation2
-0.107930663432673	alpha_1	simulation2
-0.0190356084122382	alpha_1	simulation2
0.00640542955651868	alpha_1	simulation2
-0.0445072301290279	alpha_1	simulation2
-0.0824714694377258	alpha_1	simulation2
-0.0680764967441159	alpha_1	simulation2
-0.0717234621802836	alpha_1	simulation2
-0.0525395883213054	alpha_1	simulation2
-0.0393460561684637	alpha_1	simulation2
-0.0485804842160669	alpha_1	simulation2
0.00560095464362759	alpha_1	simulation2
-0.0874515341598525	alpha_1	simulation2
-0.0850789608850982	alpha_1	simulation2
-0.0289127031593491	alpha_1	simulation2
-0.0542341663632644	alpha_1	simulation2
-0.0583107477055829	alpha_1	simulation2
-0.0377540317959325	alpha_1	simulation2
-0.0478586015085852	alpha_1	simulation2
0.0064220699441529	alpha_1	simulation2
-0.0917382792832537	alpha_1	simulation2
-0.0538352825297433	alpha_1	simulation2
-0.0343995515563551	alpha_1	simulation2
-0.0734624534589239	alpha_1	simulation2
-0.0640414239170777	alpha_1	simulation2
-0.033548989170462	alpha_1	simulation2
-0.0546000238719632	alpha_1	simulation2
0.0147259323711445	alpha_1	simulation2
-0.0540578165033819	alpha_1	simulation2
-0.0352042779418438	alpha_1	simulation2
-0.078177371809062	alpha_1	simulation2
-0.0885652028332172	alpha_1	simulation2
-0.0734087962339048	alpha_1	simulation2
-0.020865710906036	alpha_1	simulation2
-0.0652062493968354	alpha_1	simulation2
-0.0118598155356202	alpha_1	simulation2
-0.043842510586017	alpha_1	simulation2
-0.0358770049445639	alpha_1	simulation2
-0.0519302086101964	alpha_1	simulation2
-0.0502878172834366	alpha_1	simulation2
-0.0628307351425344	alpha_1	simulation2
-0.0967827298554671	alpha_1	simulation2
-0.0289005984925346	alpha_1	simulation2
0.00755257270282608	alpha_1	simulation2
-0.0812223842620356	alpha_1	simulation2
-0.0720735601307263	alpha_1	simulation2
-0.0409027390567788	alpha_1	simulation2
-0.0694535631580237	alpha_1	simulation2
-0.0555145761191887	alpha_1	simulation2
-0.0386561046163877	alpha_1	simulation2
-0.0486917116726291	alpha_1	simulation2
0.00220073980517388	alpha_1	simulation2
-0.116036311939614	alpha_1	simulation2
-0.0681479817991364	alpha_1	simulation2
0.000326353326473461	alpha_1	simulation2
-0.0775828939945178	alpha_1	simulation2
-0.0603644358104409	alpha_1	simulation2
-0.0363701208482678	alpha_1	simulation2
-0.040972901762705	alpha_1	simulation2
0.00557021749620651	alpha_1	simulation2
-0.0639738881836035	alpha_1	simulation2
-0.0365042965245245	alpha_1	simulation2
-0.0597192536378678	alpha_1	simulation2
-0.0668112139349824	alpha_1	simulation2
-0.0677945592369636	alpha_1	simulation2
-0.0516285501910682	alpha_1	simulation2
-0.0508602011590595	alpha_1	simulation2
-0.022401221971982	alpha_1	simulation2
-0.0423847088659891	alpha_1	simulation2
-0.0377309988587376	alpha_1	simulation2
-0.0422231919785508	alpha_1	simulation2
-0.0343298511160127	alpha_1	simulation2
-0.0584490370975289	alpha_1	simulation2
-0.121997980658799	alpha_1	simulation2
-0.0163172138966853	alpha_1	simulation2
0.0059387170446446	alpha_1	simulation2
-0.0970151727428641	alpha_1	simulation2
-0.0858609100551352	alpha_1	simulation2
-0.033554352975677	alpha_1	simulation2
-0.0447743007952865	alpha_1	simulation2
-0.05633484114404	alpha_1	simulation2
-0.0303659136982846	alpha_1	simulation2
-0.0547016270747748	alpha_1	simulation2
-0.00113032273285901	alpha_1	simulation2
-0.0303606557124175	alpha_1	simulation2
-0.0701943205433084	alpha_1	simulation2
-0.0648215121062942	alpha_1	simulation2
-0.0686518960577641	alpha_1	simulation2
-0.0540631249548264	alpha_1	simulation2
-0.0686279226663432	alpha_1	simulation2
-0.0346970768583052	alpha_1	simulation2
-0.00241904917732	alpha_1	simulation2
-0.0347804878911591	alpha_1	simulation2
-0.0704024472723662	alpha_1	simulation2
-0.0636546397524037	alpha_1	simulation2
-0.0652229972690542	alpha_1	simulation2
-0.0523783288978564	alpha_1	simulation2
-0.0651966783957578	alpha_1	simulation2
-0.0382135634208198	alpha_1	simulation2
0.00787105845549799	alpha_1	simulation2
-0.0472822776228439	alpha_1	simulation2
-0.0699580690478833	alpha_1	simulation2
-0.0692496106045123	alpha_1	simulation2
-0.0729308973068293	alpha_1	simulation2
-0.0594911538145084	alpha_1	simulation2
-0.0350072367278716	alpha_1	simulation2
-0.0519641817028267	alpha_1	simulation2
-0.00561201749259588	alpha_1	simulation2
-0.048435793300936	alpha_1	simulation2
-0.0453635202612617	alpha_1	simulation2
-0.0564735740706768	alpha_1	simulation2
-0.0560528721380832	alpha_1	simulation2
-0.0623199682949578	alpha_1	simulation2
-0.0768653162363537	alpha_1	simulation2
-0.0360829278667524	alpha_1	simulation2
-0.0239999958750459	alpha_1	simulation2
-0.0470259755914085	alpha_1	simulation2
-0.0315517796922833	alpha_1	simulation2
-0.0391854165535415	alpha_1	simulation2
-0.0342070045100479	alpha_1	simulation2
-0.0621331601275514	alpha_1	simulation2
-0.121250888601383	alpha_1	simulation2
-0.0161526415286431	alpha_1	simulation2
-0.0197510636464816	alpha_1	simulation2
-0.0418880270960076	alpha_1	simulation2
-0.0369738479820538	alpha_1	simulation2
-0.0470893952445268	alpha_1	simulation2
-0.0405339924673087	alpha_1	simulation2
-0.0596964314631607	alpha_1	simulation2
-0.109795887099661	alpha_1	simulation2
-0.0231054010057609	alpha_1	simulation2
-0.0126201007642662	alpha_1	simulation2
-0.0501709192915256	alpha_1	simulation2
-0.0535673884317113	alpha_1	simulation2
-0.0421901221574473	alpha_1	simulation2
-0.0542466751274987	alpha_1	simulation2
-0.0580955650539716	alpha_1	simulation2
-0.0889091419226086	alpha_1	simulation2
-0.0265295033404868	alpha_1	simulation2
0.00467270735718284	alpha_1	simulation2
-0.0543761728949041	alpha_1	simulation2
-0.0235899960881292	alpha_1	simulation2
-0.0627644284725774	alpha_1	simulation2
-0.0725029191453825	alpha_1	simulation2
-0.0740223859185642	alpha_1	simulation2
-0.0516931458367633	alpha_1	simulation2
-0.0575368720561667	alpha_1	simulation2
-0.0143454003698246	alpha_1	simulation2
-0.0381776828402693	alpha_1	simulation2
-0.0460730049096647	alpha_1	simulation2
-0.0501368609845675	alpha_1	simulation2
-0.0479617878814232	alpha_1	simulation2
-0.055808081228791	alpha_1	simulation2
-0.104260782342265	alpha_1	simulation2
-0.0240076390648393	alpha_1	simulation2
0.00612490228255397	alpha_1	simulation2
-0.0620588530627265	alpha_1	simulation2
-0.0235603839126175	alpha_1	simulation2
-0.063136302870991	alpha_1	simulation2
-0.0708311134675549	alpha_1	simulation2
-0.0740190826625517	alpha_1	simulation2
-0.0452776357559536	alpha_1	simulation2
-0.0597792358837377	alpha_1	simulation2
-0.021544736718626	alpha_1	simulation2
-0.0464787814828752	alpha_1	simulation2
-0.0315035826956118	alpha_1	simulation2
-0.0421583586358136	alpha_1	simulation2
-0.0339025150089988	alpha_1	simulation2
-0.0582789310504356	alpha_1	simulation2
-0.125048683800098	alpha_1	simulation2
-0.0162885119053865	alpha_1	simulation2
0.000884717646331801	alpha_1	simulation2
-0.0480704762434544	alpha_1	simulation2
-0.0304728574438097	alpha_1	simulation2
-0.0637754997623158	alpha_1	simulation2
-0.0677707682037412	alpha_1	simulation2
-0.0698746249700448	alpha_1	simulation2
-0.063116622157113	alpha_1	simulation2
-0.0473749881582126	alpha_1	simulation2
-0.00383609603380031	alpha_1	simulation2
-0.0453148018447981	alpha_1	simulation2
-0.0498272280191506	alpha_1	simulation2
-0.0542072555536961	alpha_1	simulation2
-0.0601783939741062	alpha_1	simulation2
-0.0604174259384935	alpha_1	simulation2
-0.0800495219950867	alpha_1	simulation2
-0.0344312405078085	alpha_1	simulation2
-0.0152722074231088	alpha_1	simulation2
-0.0348293914793253	alpha_1	simulation2
-0.0470371054719321	alpha_1	simulation2
-0.0530080857607185	alpha_1	simulation2
-0.0454646822707398	alpha_1	simulation2
-0.0591079816077228	alpha_1	simulation2
-0.105320851064704	alpha_1	simulation2
-0.0203918727869558	alpha_1	simulation2
-0.0186839973586521	alpha_1	simulation2
-0.0545964953561226	alpha_1	simulation2
-0.0399759972059492	alpha_1	simulation2
-0.0406035051547052	alpha_1	simulation2
-0.0396188643014624	alpha_1	simulation2
-0.0580676910785719	alpha_1	simulation2
-0.10785281986288	alpha_1	simulation2
