Mixture	celltype 1	celltype 2	celltype 3	celltype 4	celltype 5	celltype 6	celltype 7	celltype 8	P-value	Correlation	RMSE	Absolute score (sig.score)
ID65	0.199997847816106	0.237879946215656	0.137088282402772	0.321203217202326	0.0697293499998398	0.0672604432970841	0	0	0	0.981666694353002	0.548927147088893	1.03315908693378
ID66	0.170397027499159	0	0.129102473488682	0.929286849271179	0	0	0	0	0	0.993586422085131	0.238859110644264	1.22878635025902
ID67	0.353630335588547	0.168514892904924	0.419788808673718	0.0118180650624335	0.0223962980363626	0	0	0.0193583582102453	0	0.988231436971826	0.420231619542956	0.995506758476231
ID68	1.04638653811906	0.0479673354530389	0	0	0	0.00841133768115765	0	0.00308903013217806	0	0.995600708179461	0.202131687256776	1.10585424138543
ID69	0.170236573480079	0	0.0732499659103331	0.312669721542606	0.35939687533004	0.070320206174608	0	0	0	0.983601795098265	0.562598484236044	0.985873342437666
ID70	0.396443385784028	0.580482018937228	0	0	0	0	0	8.18555970795698e-05	0	0.993957859949091	0.2511966690265	0.977007260318335
ID71	0.394033697361578	0.576572184649429	0	0.0195261939504011	0	0	0	0.00120058017978507	0	0.993994770339142	0.26390118952605	0.991332656141193
ID72	0.155503892934207	0.546918159471994	0.155362204368287	0.0271600422933196	0.0306362798415376	0	0	0.00693966307822967	0	0.99154845635228	0.44925784197309	0.922520241987575
ID73	0.586424572144119	0.242557220205757	0.170554113093426	0.0107682297817243	0	0	0	0	0	0.99432187571289	0.218183218126217	1.01030413522503
ID74	1.04780234534083	0	0.0481684164538083	0	0	0.0148122709557451	0	0	0	0.995842963254769	0.188449188924875	1.11078303275038
ID75	0.944330565448205	0.0538030237124285	0.064261425587633	0	0	0.0101850439969933	0	0.00442435197537462	0	0.99534759248692	0.138743294368056	1.07700441072063
ID76	0.728553964203771	0.221575425387268	0	0.127660158245798	0	0.000887375491572282	0	0	0	0.99444500609007	0.144528571167249	1.07867692332841
ID77	0.331949349293004	0.144158658282348	0.483229280373741	0	0	0	0	0	0	0.989731337982594	0.400702850690438	0.959337287949094
ID78	0.813333269365404	0.208220323737166	0.0104532950367644	0	0	0.0142354797560719	0	0.0132227851888468	0	0.995579501006656	0.0972219247327741	1.05946515308425
ID79	0.301085980728195	0.123697132104342	0.534381063102119	0.00373225497636241	0	0	0	0	0	0.989918033308403	0.410990536813677	0.962896430911018
ID80	1.06030537198665	0	0.0300975609485009	0	0	0.0194211394704491	0	0	0	0.995889922270488	0.200576825885991	1.1098240724056
ID81	0.429588558610235	0.185749552203062	0.359446823436597	0	0	0	0	0	0	0.990082571283014	0.347932947195334	0.974784934249894
ID82	0.566367028320087	0.308241274551244	0.114473998773672	0.0387006653946072	0	0	0	0	0	0.993212369056924	0.236926796425224	1.02778296703961
ID83	0.798516689027098	0.244540178559579	0	0	0	0	0	0.0116511992348575	0	0.995042852627334	0.103862615194468	1.05470806682153
ID84	1.01872102315612	0	0.0230935188601907	0.0181049234446652	0	0.0466553741724086	0	0.00773057946675727	0	0.994998733743119	0.162706790888571	1.11430541910014
ID85	0.0447268029721682	0.611268130551257	0.225784644456684	0	0	0	0	0	0	0.988201950079798	0.460087547055485	0.881779577980109
ID86	1.09124163062833	0	0.0163877193339786	0	0	0.00501572087498509	0	0.00513332070216229	0	0.995011214064017	0.227695527971218	1.11777839153945
ID87	0.19205052434163	0.019222876708951	0.0367657395025004	0	0.566261657082871	0.000607738440779146	0	0	0	0.983312545243592	0.523957445697866	0.814908536076731
ID88	0.637998336521032	0.38044600103856	0	0	0	0	0	0	0	0.994785833322751	0.14124637729348	1.01844433755959
ID89	1.06372961812289	0	0.014929672761259	0.0297842861240275	0	0	0	0	0	0.995896009350034	0.201503946469901	1.10844357700818
ID90	1.10420468683404	0	0	0	0	0.0174326983618463	0	0.000206739062578035	0	0.996042502849386	0.230840602140896	1.12184412425847
ID91	0.174697836451499	0.553932045960395	0.0911623640696587	0.0616385869821939	0.0413071162618351	0	0	0.0319883327023332	0	0.992719655579505	0.441075099599352	0.954726282427915
ID92	0.461700427880105	0.361984116173507	0.0825837821092891	0.120281097188208	0	0.00245072889642218	0	0	0	0.991366149972994	0.324794472970942	1.02900015224753
ID93	0.281297801575539	0.342729907246388	0.277544810094437	0.0270420646410246	0.0265742758744857	0	0	0.00178712202765769	0	0.98973156202695	0.448959655959434	0.956975981459533
ID94	0.858484795770515	0.186925642318623	0.00475007962520183	0	0	0.0073112269374083	0	0.00836476043649317	0	0.99596341519332	0.104869524099901	1.06583650508824
ID95	0.191938112155118	0.649641983713604	0.0612862473102628	0.00943665888117996	0.00930619472674269	0	0	0.00446241043052705	0	0.990923193441481	0.364318878263933	0.926071607217435
ID96	1.08960422002042	0	0.00225133422108697	0	0	0.0228531151059826	0	0	0	0.995245772301721	0.227536455215319	1.11470866934749
ID97	0.397440179435366	0.2074407687137	0.123094904748611	0.356013331258772	0	0	0	0.0211874023830257	0	0.991459565818136	0.424775767587955	1.10517658653948
ID98	0.828915963493397	0.188833955843305	0	0.00660867506143164	0	0.0202138460854082	0	0.0182758146423588	0	0.995083917201497	0.101898836846341	1.0628482551259
ID99	0.645022082456416	0.376645679224017	0.00550452992317655	0	0	0	0	0	0	0.994828922338018	0.141628324967139	1.02717229160361
ID100	0.451759314711342	0.0775568177014766	0.137972746447839	0.45140517191187	0.00630535696960505	0.00548035798997134	0	0	0	0.991861891687238	0.384161033695262	1.1304797657321
ID101	1.04520489180662	0	0	0.0902639837068257	0	0	0	0	0	0.995780326834923	0.15790681962651	1.13546887551344
ID102	0.570098709062722	0.425884331855604	0.00619058334681693	0	0	0	0	0	0	0.995608516987083	0.167943528259398	1.00217362426514
