diff	method	para
-0.0155404172148595	alpha_0.5	simulation4
-0.00367898019545044	alpha_0.5	simulation4
-0.00463240268924794	alpha_0.5	simulation4
-0.0414604010144033	alpha_0.5	simulation4
-0.0283071038178112	alpha_0.5	simulation4
0.0248976307785793	alpha_0.5	simulation4
-0.0350542907089746	alpha_0.5	simulation4
-0.0725000239688662	alpha_0.5	simulation4
-0.0313043488474451	alpha_0.5	simulation4
-0.0254974178081938	alpha_0.5	simulation4
-0.023541138521464	alpha_0.5	simulation4
0.00550208999369162	alpha_0.5	simulation4
-0.0695193716600587	alpha_0.5	simulation4
-0.0114738727970904	alpha_0.5	simulation4
-0.0499412200110662	alpha_0.5	simulation4
-0.0746292505355322	alpha_0.5	simulation4
-0.0218030321528742	alpha_0.5	simulation4
-0.00984812841043309	alpha_0.5	simulation4
-0.0137451252405789	alpha_0.5	simulation4
0.043846692534769	alpha_0.5	simulation4
-0.0774601577920221	alpha_0.5	simulation4
-0.0733871981152165	alpha_0.5	simulation4
-0.0500806128205935	alpha_0.5	simulation4
-0.0776269998659862	alpha_0.5	simulation4
-0.0201058401203021	alpha_0.5	simulation4
0.00246915123076393	alpha_0.5	simulation4
-0.000294581050710466	alpha_0.5	simulation4
-0.0276615086284449	alpha_0.5	simulation4
0.0172671544113002	alpha_0.5	simulation4
-0.0563618964955706	alpha_0.5	simulation4
-0.041202496655019	alpha_0.5	simulation4
-0.0637780309503278	alpha_0.5	simulation4
-0.0257671025920119	alpha_0.5	simulation4
-0.027370719387099	alpha_0.5	simulation4
-0.0192656923052116	alpha_0.5	simulation4
-0.0103248565985303	alpha_0.5	simulation4
-0.0312070949309746	alpha_0.5	simulation4
-0.0593057405136722	alpha_0.5	simulation4
-0.00323080321398367	alpha_0.5	simulation4
-0.0445198021171157	alpha_0.5	simulation4
-0.036810921651024	alpha_0.5	simulation4
-0.0383407288967521	alpha_0.5	simulation4
-0.032739815113332	alpha_0.5	simulation4
-0.0190235590908809	alpha_0.5	simulation4
-0.0414679872449353	alpha_0.5	simulation4
-0.0211258317891067	alpha_0.5	simulation4
-0.00795773139754857	alpha_0.5	simulation4
-0.0669854204847984	alpha_0.5	simulation4
-0.027570346891786	alpha_0.5	simulation4
-0.0362410923454425	alpha_0.5	simulation4
-0.029836726255852	alpha_0.5	simulation4
-0.0400626983807224	alpha_0.5	simulation4
-0.011197645378684	alpha_0.5	simulation4
0.00661107514133141	alpha_0.5	simulation4
-0.0526826521675765	alpha_0.5	simulation4
-0.0746312850258603	alpha_0.5	simulation4
-0.029143748982913	alpha_0.5	simulation4
-0.0181788406166478	alpha_0.5	simulation4
-0.0120741865223785	alpha_0.5	simulation4
0.0326614455122671	alpha_0.5	simulation4
-0.0694646090647455	alpha_0.5	simulation4
-0.055271292812706	alpha_0.5	simulation4
-0.0535854435838278	alpha_0.5	simulation4
-0.0778269443155078	alpha_0.5	simulation4
-0.0212361824586424	alpha_0.5	simulation4
-0.000444510820717979	alpha_0.5	simulation4
-0.00223612454900742	alpha_0.5	simulation4
-0.015357224922622	alpha_0.5	simulation4
-0.0262713654584805	alpha_0.5	simulation4
-0.043778987888721	alpha_0.5	simulation4
-0.0146604736615516	alpha_0.5	simulation4
-0.0619297307476587	alpha_0.5	simulation4
-0.0262059620344928	alpha_0.5	simulation4
-0.0371504945994798	alpha_0.5	simulation4
-0.0281497806096034	alpha_0.5	simulation4
-0.0165157942676115	alpha_0.5	simulation4
-0.0498412113617183	alpha_0.5	simulation4
-0.0435998122498887	alpha_0.5	simulation4
0.0324583684739245	alpha_0.5	simulation4
-0.0707297068916691	alpha_0.5	simulation4
-0.0348558855243865	alpha_0.5	simulation4
-0.0411363858481717	alpha_0.5	simulation4
-0.0294215639531165	alpha_0.5	simulation4
-0.00492130975393884	alpha_0.5	simulation4
-0.051107431839712	alpha_0.5	simulation4
-0.0147699603864313	alpha_0.5	simulation4
-0.0467045807062431	alpha_0.5	simulation4
-0.0659234664425909	alpha_0.5	simulation4
-0.0276361173532725	alpha_0.5	simulation4
-0.0228562051362165	alpha_0.5	simulation4
-0.0154303130940682	alpha_0.5	simulation4
0.0583341384662197	alpha_0.5	simulation4
-0.0919259714432034	alpha_0.5	simulation4
-0.078166125943484	alpha_0.5	simulation4
-0.0522870166575229	alpha_0.5	simulation4
-0.076958641142205	alpha_0.5	simulation4
-0.0175021906290263	alpha_0.5	simulation4
0.00507924680521462	alpha_0.5	simulation4
-0.000726161741044837	alpha_0.5	simulation4
-0.00997610786261752	alpha_0.5	simulation4
-0.0439857681163393	alpha_0.5	simulation4
-0.0459321083470119	alpha_0.5	simulation4
-0.00791392679195918	alpha_0.5	simulation4
-0.0283690381307891	alpha_0.5	simulation4
-0.0370049433708332	alpha_0.5	simulation4
-0.0537560387735056	alpha_0.5	simulation4
-0.0459040616533398	alpha_0.5	simulation4
-0.00249089180820017	alpha_0.5	simulation4
-0.000731955397222928	alpha_0.5	simulation4
-0.0731243002168324	alpha_0.5	simulation4
-0.0494678670297465	alpha_0.5	simulation4
-0.0794831793546043	alpha_0.5	simulation4
-0.0207563566084802	alpha_0.5	simulation4
-0.00646393654521551	alpha_0.5	simulation4
-0.00334453358704849	alpha_0.5	simulation4
-0.00372793509088998	alpha_0.5	simulation4
-0.00372151108110352	alpha_0.5	simulation4
-0.0710417353947198	alpha_0.5	simulation4
-0.0464763789627172	alpha_0.5	simulation4
-0.0760677557785335	alpha_0.5	simulation4
-0.0211389066033805	alpha_0.5	simulation4
-0.00750752781129986	alpha_0.5	simulation4
-0.00779183825367747	alpha_0.5	simulation4
-0.0250279890870981	alpha_0.5	simulation4
0.00651558816596698	alpha_0.5	simulation4
-0.0443242946166045	alpha_0.5	simulation4
-0.0441754010195815	alpha_0.5	simulation4
-0.0662848664639568	alpha_0.5	simulation4
-0.0291107241785415	alpha_0.5	simulation4
-0.0196262221102736	alpha_0.5	simulation4
-0.0184315281954356	alpha_0.5	simulation4
0.0140803963841661	alpha_0.5	simulation4
-0.0500908788873749	alpha_0.5	simulation4
-0.0501759888105533	alpha_0.5	simulation4
-0.0492404665633682	alpha_0.5	simulation4
-0.0713647325776924	alpha_0.5	simulation4
-0.0238954457495848	alpha_0.5	simulation4
-0.00867646069230603	alpha_0.5	simulation4
-0.00745595958902015	alpha_0.5	simulation4
0.0578051945562591	alpha_0.5	simulation4
-0.100151627622718	alpha_0.5	simulation4
-0.0693221378711399	alpha_0.5	simulation4
-0.0500920862008362	alpha_0.5	simulation4
-0.0761520908424241	alpha_0.5	simulation4
-0.0198646229186329	alpha_0.5	simulation4
0.00206832985280763	alpha_0.5	simulation4
5.8762464446512e-05	alpha_0.5	simulation4
0.0469576529299112	alpha_0.5	simulation4
-0.0839430448120861	alpha_0.5	simulation4
-0.0668121255997807	alpha_0.5	simulation4
-0.053558503930578	alpha_0.5	simulation4
-0.0765975587672096	alpha_0.5	simulation4
-0.0175263830327832	alpha_0.5	simulation4
0.00189080910362092	alpha_0.5	simulation4
-0.00338578995852242	alpha_0.5	simulation4
0.0242740402884041	alpha_0.5	simulation4
-0.0529545254703805	alpha_0.5	simulation4
-0.0696773130533638	alpha_0.5	simulation4
-0.0363155823377201	alpha_0.5	simulation4
-0.0773455639427472	alpha_0.5	simulation4
-0.0224708194906269	alpha_0.5	simulation4
-0.00739588008625012	alpha_0.5	simulation4
-0.00776313939294301	alpha_0.5	simulation4
-0.00735685729052138	alpha_0.5	simulation4
-0.0496372628854855	alpha_0.5	simulation4
-0.00453701015972241	alpha_0.5	simulation4
-0.051513338698895	alpha_0.5	simulation4
-0.0753999421082047	alpha_0.5	simulation4
-0.0262249099302639	alpha_0.5	simulation4
-0.0108288134670296	alpha_0.5	simulation4
-0.0123085224444308	alpha_0.5	simulation4
0.0390451495357713	alpha_0.5	simulation4
-0.0666561456766589	alpha_0.5	simulation4
-0.0731183236219726	alpha_0.5	simulation4
-0.0516223704774858	alpha_0.5	simulation4
-0.0798371019940186	alpha_0.5	simulation4
-0.0176181287087723	alpha_0.5	simulation4
0.00193594688083411	alpha_0.5	simulation4
-0.00121668971409647	alpha_0.5	simulation4
-0.0109143965044596	alpha_0.5	simulation4
-0.0504683389053309	alpha_0.5	simulation4
0.00110212643611673	alpha_0.5	simulation4
-0.0496237934974625	alpha_0.5	simulation4
-0.0712324402654725	alpha_0.5	simulation4
-0.0274242788968152	alpha_0.5	simulation4
-0.0153162427624286	alpha_0.5	simulation4
-0.0157354520584035	alpha_0.5	simulation4
0.0630371410627437	alpha_0.5	simulation4
-0.102914036895947	alpha_0.5	simulation4
-0.0721385758423893	alpha_0.5	simulation4
-0.0538970671939814	alpha_0.5	simulation4
-0.0771364236451748	alpha_0.5	simulation4
-0.0166630333399701	alpha_0.5	simulation4
0.00353738429791643	alpha_0.5	simulation4
0.000395145921953278	alpha_0.5	simulation4
0.00174134262079551	alpha_0.5	simulation4
-0.0484870694593226	alpha_0.5	simulation4
-0.022313167692904	alpha_0.5	simulation4
-0.0548488369187407	alpha_0.5	simulation4
-0.0759510130667649	alpha_0.5	simulation4
-0.0250340569025742	alpha_0.5	simulation4
-0.00818613898704953	alpha_0.5	simulation4
-0.00696682373076218	alpha_0.5	simulation4
0.0143522162133182	alpha_0.5	simulation4
-0.0432451289243297	alpha_0.5	simulation4
-0.0566706947765296	alpha_0.5	simulation4
-0.0458444172964853	alpha_0.5	simulation4
-0.0777495319939949	alpha_0.5	simulation4
-0.0219082610494757	alpha_0.5	simulation4
-0.00739085457825686	alpha_0.5	simulation4
-0.00521056219899955	alpha_0.5	simulation4
0.0401070625220799	alpha_0.5	simulation4
-0.0611242642076477	alpha_0.5	simulation4
-0.0769402316755027	alpha_0.5	simulation4
-0.0552037125780271	alpha_0.5	simulation4
-0.0783734505465693	alpha_0.5	simulation4
-0.020162906423109	alpha_0.5	simulation4
0.0032923613633074	alpha_0.5	simulation4
0.000962811614435177	alpha_0.5	simulation4
0.0492671789472873	alpha_0.5	simulation4
-0.0920320420798418	alpha_0.5	simulation4
-0.0673866608884807	alpha_0.5	simulation4
-0.0453614892275132	alpha_0.5	simulation4
-0.0742948465795209	alpha_0.5	simulation4
-0.0179467440898107	alpha_0.5	simulation4
-0.00467509881302182	alpha_0.5	simulation4
-0.00772813119485099	alpha_0.5	simulation4
-0.0434938075979883	alpha_0.5	simulation4
0.0261132229534776	alpha_0.5	simulation4
-0.0306965266976716	alpha_0.5	simulation4
-0.0497004755484788	alpha_0.5	simulation4
-0.0785631689725591	alpha_0.5	simulation4
-0.0252369709520127	alpha_0.5	simulation4
-0.0161948119073399	alpha_0.5	simulation4
-0.00949541401757059	alpha_0.5	simulation4
0.0593472725699992	alpha_0.5	simulation4
-0.102342469853418	alpha_0.5	simulation4
-0.0724419544400072	alpha_0.5	simulation4
-0.0493414615281244	alpha_0.5	simulation4
-0.0763896288549142	alpha_0.5	simulation4
-0.0183466139785882	alpha_0.5	simulation4
0.0031937961665178	alpha_0.5	simulation4
-0.000530973695047586	alpha_0.5	simulation4
-0.00368568846107581	alpha_0.5	simulation4
-0.0372550294400924	alpha_0.5	simulation4
-0.0490766365663168	alpha_0.5	simulation4
-0.0390363590214612	alpha_0.5	simulation4
0.00540426780692571	alpha_0.5	simulation4
-0.0479808220328394	alpha_0.5	simulation4
-0.0613607965206315	alpha_0.5	simulation4
-0.0502414321139223	alpha_0.5	simulation4
0.0195103127707378	alpha_0.5	simulation4
-0.0360533401003243	alpha_0.5	simulation4
-0.0727179766780457	alpha_0.5	simulation4
-0.0528449713878761	alpha_0.5	simulation4
-0.0789293970866564	alpha_0.5	simulation4
-0.0183812962672526	alpha_0.5	simulation4
-0.00135445974529943	alpha_0.5	simulation4
-0.00133936554737575	alpha_0.5	simulation4
0.0558600130692471	alpha_0.5	simulation4
-0.0960094335852604	alpha_0.5	simulation4
-0.0710375626436419	alpha_0.5	simulation4
-0.0502259530651383	alpha_0.5	simulation4
-0.0760458875989898	alpha_0.5	simulation4
-0.014461558210081	alpha_0.5	simulation4
-0.00110619699502282	alpha_0.5	simulation4
-0.00300611230962494	alpha_0.5	simulation4
0.0688241577204969	alpha_0.5	simulation4
-0.106880451468115	alpha_0.5	simulation4
-0.0796918298871324	alpha_0.5	simulation4
-0.0566450566440852	alpha_0.5	simulation4
-0.080584249487561	alpha_0.5	simulation4
-0.0147322688857973	alpha_0.5	simulation4
0.00815467999290426	alpha_0.5	simulation4
0.00454237328526706	alpha_0.5	simulation4
-0.0246533933139537	alpha_0.5	simulation4
0.00502606096370173	alpha_0.5	simulation4
-0.0532846886508233	alpha_0.5	simulation4
-0.0399198624702746	alpha_0.5	simulation4
-0.0644426111986013	alpha_0.5	simulation4
-0.0294289287310378	alpha_0.5	simulation4
-0.0223327067899333	alpha_0.5	simulation4
-0.0155015683801686	alpha_0.5	simulation4
-1.64891855746196e-05	alpha_0.5	simulation4
-0.0289181390308051	alpha_0.5	simulation4
-0.0575820171748464	alpha_0.5	simulation4
-0.0361296054418367	alpha_0.5	simulation4
-0.0716947423749816	alpha_0.5	simulation4
-0.0221669614024794	alpha_0.5	simulation4
-0.0155283759844776	alpha_0.5	simulation4
-0.011663614624725	alpha_0.5	simulation4
-0.0142441893899202	alpha_0.5	simulation4
-0.0212836209695647	alpha_0.5	simulation4
-0.0339063027098037	alpha_0.5	simulation4
-0.0455332316561803	alpha_0.5	simulation4
-0.067008306316309	alpha_0.5	simulation4
-0.0273490478190695	alpha_0.5	simulation4
-0.0178868842708277	alpha_0.5	simulation4
-0.0151433658493556	alpha_0.5	simulation4
0.0430044037382209	alpha_0.5	simulation4
-0.0695181800001828	alpha_0.5	simulation4
-0.072006602193791	alpha_0.5	simulation4
-0.0526845903984699	alpha_0.5	simulation4
-0.0798908159436564	alpha_0.5	simulation4
-0.018835521472153	alpha_0.5	simulation4
0.00120306627409357	alpha_0.5	simulation4
-6.10341760440109e-05	alpha_0.5	simulation4
-0.0258628969629591	alpha_0.5	simulation4
0.0185852654591093	alpha_0.5	simulation4
-0.0550976909222409	alpha_0.5	simulation4
-0.0469967574855343	alpha_0.5	simulation4
-0.0760448604955941	alpha_0.5	simulation4
-0.0235094774468964	alpha_0.5	simulation4
-0.0150546934396287	alpha_0.5	simulation4
-0.00828387595312874	alpha_0.5	simulation4
0.0682662808905286	alpha_0.5	simulation4
-0.10794874427469	alpha_0.5	simulation4
-0.0747503379915923	alpha_0.5	simulation4
-0.0552543327540649	alpha_0.5	simulation4
-0.0785875742039373	alpha_0.5	simulation4
-0.0158793615454027	alpha_0.5	simulation4
0.00635475128492333	alpha_0.5	simulation4
0.00106106610876925	alpha_0.5	simulation4
-0.00285622077708669	alpha_0.5	simulation4
-0.040714577648	alpha_0.5	simulation4
-0.0486671039830025	alpha_0.5	simulation4
-0.0158595487522465	alpha_0.5	simulation4
-0.072112761677399	alpha_0.5	simulation4
-0.0286500342489021	alpha_0.5	simulation4
-0.025877983277955	alpha_0.5	simulation4
-0.016247616828644	alpha_0.5	simulation4
0.0370968935660698	alpha_0.5	simulation4
-0.0654787804726354	alpha_0.5	simulation4
-0.0735196936285209	alpha_0.5	simulation4
-0.0493561448738138	alpha_0.5	simulation4
-0.0736618259747886	alpha_0.5	simulation4
-0.0189602023921367	alpha_0.5	simulation4
-0.00522494628595855	alpha_0.5	simulation4
-0.00430653253418253	alpha_0.5	simulation4
0.0192144072932049	alpha_0.5	simulation4
-0.0433256803131639	alpha_0.5	simulation4
-0.0668495572724529	alpha_0.5	simulation4
-0.0511668853930873	alpha_0.5	simulation4
-0.0784203263291978	alpha_0.5	simulation4
-0.0177868502596939	alpha_0.5	simulation4
-0.00264042513931515	alpha_0.5	simulation4
-0.00397695803501424	alpha_0.5	simulation4
0.00557213478473656	alpha_0.5	simulation4
-0.0557005843626747	alpha_0.5	simulation4
-0.0499396326803942	alpha_0.5	simulation4
-0.00683736841245752	alpha_0.5	simulation4
-0.070504387135186	alpha_0.5	simulation4
-0.0274049772241304	alpha_0.5	simulation4
-0.0259817836978716	alpha_0.5	simulation4
-0.0234103195654398	alpha_0.5	simulation4
0.0566521775055432	alpha_0.5	simulation4
-0.0966474322580364	alpha_0.5	simulation4
-0.0771108846112231	alpha_0.5	simulation4
-0.0431865662961266	alpha_0.5	simulation4
-0.0771435825435935	alpha_0.5	simulation4
-0.0187344874483034	alpha_0.5	simulation4
0.00162139658791351	alpha_0.5	simulation4
-0.00269855589132262	alpha_0.5	simulation4
0.0158282063721878	alpha_0.5	simulation4
-0.0290867641456865	alpha_0.5	simulation4
-0.0692182826776573	alpha_0.5	simulation4
-0.0540181030934745	alpha_0.5	simulation4
-0.0796466037262877	alpha_0.5	simulation4
-0.0185886125956805	alpha_0.5	simulation4
-0.0031966948734685	alpha_0.5	simulation4
-0.00387508804244969	alpha_0.5	simulation4
0.0569930820673836	alpha_0.5	simulation4
-0.0929128010096846	alpha_0.5	simulation4
-0.0738002273763405	alpha_0.5	simulation4
-0.0547134220856433	alpha_0.5	simulation4
-0.0770378538288349	alpha_0.5	simulation4
-0.017344277490794	alpha_0.5	simulation4
0.00358612559414164	alpha_0.5	simulation4
0.000771261445968553	alpha_0.5	simulation4
-0.00922493192359075	alpha_0.5	simulation4
0.00382089514478667	alpha_0.5	simulation4
-0.0704397426648217	alpha_0.5	simulation4
-0.0459150929040529	alpha_0.5	simulation4
-0.0775283433146009	alpha_0.5	simulation4
-0.0214109708191128	alpha_0.5	simulation4
-0.0100583312377909	alpha_0.5	simulation4
-0.00534055408373793	alpha_0.5	simulation4
0.0419647082583317	alpha_0.5	simulation4
-0.0633348916839341	alpha_0.5	simulation4
-0.077181876536524	alpha_0.5	simulation4
-0.0559935083779227	alpha_0.5	simulation4
-0.076886305372717	alpha_0.5	simulation4
-0.0185820449118741	alpha_0.5	simulation4
0.00140206145749278	alpha_0.5	simulation4
-0.000275357329212256	alpha_0.5	simulation4
-0.00527787045770856	alpha_0.5	simulation4
-0.0111410044598598	alpha_0.5	simulation4
-0.0612604315489863	alpha_0.5	simulation4
-0.0514447371529445	alpha_0.5	simulation4
-0.0719799202115399	alpha_0.5	simulation4
-0.0222892714927032	alpha_0.5	simulation4
-0.00951564912192006	alpha_0.5	simulation4
-0.00609358757395192	alpha_0.5	simulation4
0.0534123418721814	alpha_0.5	simulation4
-0.0948960463945924	alpha_0.5	simulation4
-0.0757669026047225	alpha_0.5	simulation4
-0.0443908466570949	alpha_0.5	simulation4
-0.0701496223005783	alpha_0.5	simulation4
-0.0182252384040198	alpha_0.5	simulation4
-0.00675994398439656	alpha_0.5	simulation4
-0.00554746356697402	alpha_0.5	simulation4
0.0563361564731147	alpha_0.5	simulation4
-0.0954888633351177	alpha_0.5	simulation4
-0.0723698740696248	alpha_0.5	simulation4
-0.0524662428229868	alpha_0.5	simulation4
-0.0779429172682865	alpha_0.5	simulation4
-0.0186078843177471	alpha_0.5	simulation4
0.00614460631512642	alpha_0.5	simulation4
0.000444335394977795	alpha_0.5	simulation4
-0.0294518682388242	alpha_0.5	simulation4
-0.00342719093076188	alpha_0.5	simulation4
-0.0401845730631232	alpha_0.5	simulation4
-0.0396396121476491	alpha_0.5	simulation4
-0.0287810246274292	alpha_0.5	simulation4
-0.0356738051726297	alpha_0.5	simulation4
-0.0519164913645885	alpha_0.5	simulation4
-0.0396708507054103	alpha_0.5	simulation4
-0.0323775218958625	alpha_0.5	simulation4
0.0277073234577742	alpha_0.5	simulation4
-0.0569312390387181	alpha_0.5	simulation4
-0.0460622221192447	alpha_0.5	simulation4
-0.0671491357510447	alpha_0.5	simulation4
-0.0271383869132248	alpha_0.5	simulation4
-0.0261797032623232	alpha_0.5	simulation4
-0.0137786930522952	alpha_0.5	simulation4
0.0165817847743801	alpha_0.5	simulation4
-0.0401624892303104	alpha_0.5	simulation4
-0.0683585858109051	alpha_0.5	simulation4
-0.0448786931903067	alpha_0.5	simulation4
-0.0728198321066441	alpha_0.5	simulation4
-0.0244774511543817	alpha_0.5	simulation4
-0.0131064167652922	alpha_0.5	simulation4
-0.00567750929253136	alpha_0.5	simulation4
0.0539789740435671	alpha_0.5	simulation4
-0.0821717801267539	alpha_0.5	simulation4
-0.0805703927755585	alpha_0.5	simulation4
-0.0530749902089959	alpha_0.5	simulation4
-0.0797053865714322	alpha_0.5	simulation4
-0.0161177960607089	alpha_0.5	simulation4
0.00485458348118533	alpha_0.5	simulation4
-0.000305693502691893	alpha_0.5	simulation4
0.00467301733807313	alpha_0.5	simulation4
-0.0380679303020381	alpha_0.5	simulation4
-0.037177055467364	alpha_0.5	simulation4
-0.0551070583730476	alpha_0.5	simulation4
-0.0769512491653284	alpha_0.5	simulation4
-0.0235739626289715	alpha_0.5	simulation4
-0.00696742205293516	alpha_0.5	simulation4
-0.00512162316426935	alpha_0.5	simulation4
0.0703904127167601	alpha_0.5	simulation4
-0.109513509776872	alpha_0.5	simulation4
-0.0810902878189638	alpha_0.5	simulation4
-0.0556070849913077	alpha_0.5	simulation4
-0.076182706165523	alpha_0.5	simulation4
-0.0149889997604027	alpha_0.5	simulation4
0.00889243526136359	alpha_0.5	simulation4
0.0023212173145723	alpha_0.5	simulation4
-0.0395054302290171	alpha_0.5	simulation4
0.014013691180761	alpha_0.5	simulation4
-0.0290977740043283	alpha_0.5	simulation4
-0.0459524873347065	alpha_0.5	simulation4
-0.0521147053381564	alpha_0.5	simulation4
-0.0347048630765691	alpha_0.5	simulation4
-0.0304618765793187	alpha_0.5	simulation4
-0.0229300942119382	alpha_0.5	simulation4
-0.0266451955804978	alpha_0.5	simulation4
0.0100142392611303	alpha_0.5	simulation4
-0.0607971449623455	alpha_0.5	simulation4
-0.025525824934742	alpha_0.5	simulation4
-0.0733942329099669	alpha_0.5	simulation4
-0.0358594776843271	alpha_0.5	simulation4
-0.0371055196460561	alpha_0.5	simulation4
-0.00900075195330316	alpha_0.5	simulation4
-0.0216763073288097	alpha_0.5	simulation4
-0.00719893590725224	alpha_0.5	simulation4
-0.0417001975086253	alpha_0.5	simulation4
-0.0322329507526771	alpha_0.5	simulation4
-0.0757121957128435	alpha_0.5	simulation4
-0.0278530520821518	alpha_0.5	simulation4
-0.0205746392400301	alpha_0.5	simulation4
-0.0143423651077025	alpha_0.5	simulation4
0.0387156793588804	alpha_0.5	simulation4
-0.0692971296675471	alpha_0.5	simulation4
-0.0708488174117221	alpha_0.5	simulation4
-0.0491827509856099	alpha_0.5	simulation4
-0.0676206188921702	alpha_0.5	simulation4
-0.0218133937204102	alpha_0.5	simulation4
-0.0091763202567516	alpha_0.5	simulation4
-0.00863187476725269	alpha_0.5	simulation4
-0.0128840217491977	alpha_0.5	simulation4
-0.0433122895907099	alpha_0.5	simulation4
-0.00556198273318581	alpha_0.5	simulation4
-0.0496080002819393	alpha_0.5	simulation4
-0.0661960959735282	alpha_0.5	simulation4
-0.029278370912756	alpha_0.5	simulation4
-0.0198268782882698	alpha_0.5	simulation4
-0.016924751007097	alpha_0.5	simulation4
0.0265938364583578	alpha_0.5	simulation4
-0.0548225611856923	alpha_0.5	simulation4
-0.0638145151808187	alpha_0.5	simulation4
-0.0478836040336239	alpha_0.5	simulation4
-0.0777821719748776	alpha_0.5	simulation4
-0.0201711722188645	alpha_0.5	simulation4
-0.00584971227109317	alpha_0.5	simulation4
-0.00443363211546011	alpha_0.5	simulation4
-0.0171655344201421	alpha_0.5	simulation4
-0.0325739693678165	alpha_0.5	simulation4
-0.0285763105086556	alpha_0.5	simulation4
-0.0147702873915919	alpha_0.5	simulation4
-0.074696275168448	alpha_0.5	simulation4
-0.0298827535041622	alpha_0.5	simulation4
-0.0243637552224325	alpha_0.5	simulation4
-0.017836184407748	alpha_0.5	simulation4
-0.0192116419308511	alpha_0.5	simulation4
-0.00764433178259771	alpha_0.5	simulation4
-0.0441874972385456	alpha_0.5	simulation4
-0.0385989674539516	alpha_0.5	simulation4
-0.0701738254301538	alpha_0.5	simulation4
-0.0285133175428526	alpha_0.5	simulation4
-0.0222818709755783	alpha_0.5	simulation4
-0.0128092287316067	alpha_0.5	simulation4
0.0490299461386521	alpha_0.5	simulation4
-0.0871704259221623	alpha_0.5	simulation4
-0.0717182748701796	alpha_0.5	simulation4
-0.0394569753911422	alpha_0.5	simulation4
-0.0775398470403235	alpha_0.5	simulation4
-0.0194030855494819	alpha_0.5	simulation4
-0.00187299924083113	alpha_0.5	simulation4
-0.00556844449430297	alpha_0.5	simulation4
0.0279165457638191	alpha_0.5	simulation4
-0.061885634074586	alpha_0.5	simulation4
-0.0673013008378247	alpha_0.5	simulation4
-0.0399034275885394	alpha_0.5	simulation4
-0.0689909510481544	alpha_0.5	simulation4
-0.0188624828534702	alpha_0.5	simulation4
-0.014453123453251	alpha_0.5	simulation4
-0.0127492446576502	alpha_0.5	simulation4
0.0120048679281126	alpha_0.5	simulation4
-0.0213020507095773	alpha_0.5	simulation4
-0.0758674794681671	alpha_0.5	simulation4
-0.04803053872529	alpha_0.5	simulation4
-0.0798031138927345	alpha_0.5	simulation4
-0.0208695024748135	alpha_0.5	simulation4
-0.00330178232289484	alpha_0.5	simulation4
-0.00294654559594874	alpha_0.5	simulation4
-0.0123660306564813	alpha_0.5	simulation4
-0.044701117215637	alpha_0.5	simulation4
-0.0232501162798976	alpha_0.5	simulation4
-0.0236589563245413	alpha_0.5	simulation4
-0.055946630977995	alpha_0.5	simulation4
-0.0183133259505392	alpha_0.5	simulation4
-0.0482856184892749	alpha_0.5	simulation4
-0.0389585409302953	alpha_0.5	simulation4
0.00474774103669412	alpha_0.5	simulation4
-0.0460681739244248	alpha_0.5	simulation4
-0.0343571301896685	alpha_0.5	simulation4
-0.0512229149561712	alpha_0.5	simulation4
-0.0737965937506173	alpha_0.5	simulation4
-0.0250492189045313	alpha_0.5	simulation4
-0.0107143613723125	alpha_0.5	simulation4
-0.00655346004489668	alpha_0.5	simulation4
0.0423253695754865	alpha_0.5	simulation4
-0.0749589555010788	alpha_0.5	simulation4
-0.0713078340793644	alpha_0.5	simulation4
-0.0482347990985431	alpha_0.5	simulation4
-0.0768920587776717	alpha_0.5	simulation4
-0.0164448452904425	alpha_0.5	simulation4
-0.00284882543706494	alpha_0.5	simulation4
-0.00205775119716777	alpha_0.5	simulation4
0.0180500341654595	alpha_0.5	simulation4
-0.0514923480948963	alpha_0.5	simulation4
-0.0530980898875144	alpha_0.5	simulation4
-0.0485790682346653	alpha_0.5	simulation4
-0.0758069429003228	alpha_0.5	simulation4
-0.0233879565406525	alpha_0.5	simulation4
-0.00646555350476775	alpha_0.5	simulation4
-0.0122514619517753	alpha_0.5	simulation4
-0.0341578409486658	alpha_0.5	simulation4
0.0238576183208236	alpha_0.5	simulation4
-0.0502396915210568	alpha_0.5	simulation4
-0.040419600048487	alpha_0.5	simulation4
-0.0777430077206204	alpha_0.5	simulation4
-0.0255945875184503	alpha_0.5	simulation4
-0.0187233179736082	alpha_0.5	simulation4
-0.00946695971570654	alpha_0.5	simulation4
-0.0183463333484906	alpha_0.5	simulation4
-0.00998792329014792	alpha_0.5	simulation4
-0.0366087359478804	alpha_0.5	simulation4
-0.0476639439102066	alpha_0.5	simulation4
-0.0766249535219954	alpha_0.5	simulation4
-0.0197930243561879	alpha_0.5	simulation4
-0.0156504358114728	alpha_0.5	simulation4
-0.0125956959484538	alpha_0.5	simulation4
0.0685048821040015	alpha_0.5	simulation4
-0.103738103605739	alpha_0.5	simulation4
-0.0832952465150385	alpha_0.5	simulation4
-0.0556488143518097	alpha_0.5	simulation4
-0.0781068436012358	alpha_0.5	simulation4
-0.0162286504751908	alpha_0.5	simulation4
0.00834799629925273	alpha_0.5	simulation4
0.00322882320655594	alpha_0.5	simulation4
0.00322484849778348	alpha_0.5	simulation4
-0.0561239647880296	alpha_0.5	simulation4
-0.0164650444940498	alpha_0.5	simulation4
