diff	method	para
-0.0503057297180572	alpha_1	simulation5
-0.051878950297077	alpha_1	simulation5
-0.067137019576136	alpha_1	simulation5
-0.145283818213099	alpha_1	simulation5
-0.0269265512948003	alpha_1	simulation5
0.114222889448719	alpha_1	simulation5
0.0972811454098743	alpha_1	simulation5
-0.07915063869498	alpha_1	simulation5
-0.0796267904834693	alpha_1	simulation5
-0.0775604838517797	alpha_1	simulation5
-0.0639970807811942	alpha_1	simulation5
-0.0904681619120579	alpha_1	simulation5
-0.0417886681557153	alpha_1	simulation5
0.136604410257056	alpha_1	simulation5
0.0850547599872933	alpha_1	simulation5
-0.075198281292267	alpha_1	simulation5
-0.0790327554005297	alpha_1	simulation5
-0.0742833331054552	alpha_1	simulation5
-0.0650210824046873	alpha_1	simulation5
-0.105219075819653	alpha_1	simulation5
-0.0379462260841713	alpha_1	simulation5
0.2098647727721	alpha_1	simulation5
-0.023409351444303	alpha_1	simulation5
-0.0435769651211324	alpha_1	simulation5
-0.049838059157478	alpha_1	simulation5
-0.0465720198946258	alpha_1	simulation5
-0.0623239000940965	alpha_1	simulation5
-0.15636403957444	alpha_1	simulation5
-0.0223227021020087	alpha_1	simulation5
0.119457037285439	alpha_1	simulation5
-0.0466191405471308	alpha_1	simulation5
-0.0230948290487117	alpha_1	simulation5
-0.0328207843083106	alpha_1	simulation5
-0.055117515941587	alpha_1	simulation5
-0.054107984522962	alpha_1	simulation5
-0.0914740992160667	alpha_1	simulation5
-0.0413850240490078	alpha_1	simulation5
0.218052564190778	alpha_1	simulation5
-0.0348729985416755	alpha_1	simulation5
-0.0351707386860799	alpha_1	simulation5
-0.0520512929824222	alpha_1	simulation5
-0.0411776426319163	alpha_1	simulation5
-0.0647564618574548	alpha_1	simulation5
-0.161765230462251	alpha_1	simulation5
-0.0210826409375688	alpha_1	simulation5
0.189878548228501	alpha_1	simulation5
-0.0381209258793633	alpha_1	simulation5
-0.0402973847529664	alpha_1	simulation5
-0.0448608739309849	alpha_1	simulation5
-0.0381648752635108	alpha_1	simulation5
-0.0665561014542383	alpha_1	simulation5
-0.140022333655311	alpha_1	simulation5
-0.0197856990860604	alpha_1	simulation5
0.195678084482026	alpha_1	simulation5
-0.00853974820656254	alpha_1	simulation5
-0.0493572017110216	alpha_1	simulation5
-0.0526375048991749	alpha_1	simulation5
-0.0463012188700182	alpha_1	simulation5
-0.062928270630304	alpha_1	simulation5
-0.148181695327979	alpha_1	simulation5
-0.0258590397851181	alpha_1	simulation5
0.0311938201296935	alpha_1	simulation5
-0.0291607144791568	alpha_1	simulation5
0.138615721979766	alpha_1	simulation5
-0.094653835245123	alpha_1	simulation5
-0.0979133268837709	alpha_1	simulation5
-0.0960521021718566	alpha_1	simulation5
-0.0153406269399679	alpha_1	simulation5
-0.0930067098775548	alpha_1	simulation5
0.104318699210252	alpha_1	simulation5
0.0635987367082226	alpha_1	simulation5
-0.0203360763074538	alpha_1	simulation5
-0.0852373807289969	alpha_1	simulation5
-0.0825182001027328	alpha_1	simulation5
-0.0731648404324802	alpha_1	simulation5
-0.0797756753174086	alpha_1	simulation5
-0.0530173051259499	alpha_1	simulation5
0.230727713942253	alpha_1	simulation5
-0.0384135926015137	alpha_1	simulation5
-0.0372066849819654	alpha_1	simulation5
-0.0488597522572092	alpha_1	simulation5
-0.0399964818657575	alpha_1	simulation5
-0.0668683814723332	alpha_1	simulation5
-0.170567666114424	alpha_1	simulation5
-0.0166283799954944	alpha_1	simulation5
0.100915281131465	alpha_1	simulation5
-0.0598567567122854	alpha_1	simulation5
-0.0510666413732819	alpha_1	simulation5
-0.0684338192003095	alpha_1	simulation5
-0.0134801921302704	alpha_1	simulation5
-0.0184023630405786	alpha_1	simulation5
-0.0821294741713359	alpha_1	simulation5
-0.0490325265938427	alpha_1	simulation5
0.129535824371509	alpha_1	simulation5
-0.0528251805637027	alpha_1	simulation5
0.0706110971256084	alpha_1	simulation5
-0.0670676117145107	alpha_1	simulation5
-0.0684319154148605	alpha_1	simulation5
-0.0844978811819027	alpha_1	simulation5
-0.0934335482642168	alpha_1	simulation5
-0.0568937245904547	alpha_1	simulation5
0.158825266359718	alpha_1	simulation5
-0.0421503718893949	alpha_1	simulation5
0.00637209618369364	alpha_1	simulation5
-0.0373465363408268	alpha_1	simulation5
-0.0632027465629093	alpha_1	simulation5
-0.0751397048650876	alpha_1	simulation5
-0.118619375765615	alpha_1	simulation5
-0.0405100619238338	alpha_1	simulation5
0.175679338951367	alpha_1	simulation5
-0.0498624423250429	alpha_1	simulation5
-0.0162844040201021	alpha_1	simulation5
-0.051673609616501	alpha_1	simulation5
-0.0537696709281307	alpha_1	simulation5
-0.0461207831386715	alpha_1	simulation5
-0.137917386598536	alpha_1	simulation5
-0.0282459734647016	alpha_1	simulation5
0.081258411813501	alpha_1	simulation5
0.0762969351424755	alpha_1	simulation5
-0.0517808941907058	alpha_1	simulation5
-0.0889654630793207	alpha_1	simulation5
-0.0823342948078826	alpha_1	simulation5
-0.0535256543565493	alpha_1	simulation5
-0.0644501071740102	alpha_1	simulation5
-0.0530805554774857	alpha_1	simulation5
0.0541122477120061	alpha_1	simulation5
-0.0638036852284029	alpha_1	simulation5
-0.0828431792965478	alpha_1	simulation5
0.108837831848427	alpha_1	simulation5
-0.0845476234084633	alpha_1	simulation5
-0.0694364830661045	alpha_1	simulation5
-0.0524349672361511	alpha_1	simulation5
-0.04625456907103	alpha_1	simulation5
0.149189419349284	alpha_1	simulation5
-0.0349085006703603	alpha_1	simulation5
0.0251657672386735	alpha_1	simulation5
-0.0515687364087276	alpha_1	simulation5
-0.0685113685670995	alpha_1	simulation5
-0.0806562466333565	alpha_1	simulation5
-0.106659235312344	alpha_1	simulation5
-0.0455889377277637	alpha_1	simulation5
0.0407340718642686	alpha_1	simulation5
0.0887145123778695	alpha_1	simulation5
0.000336344328835281	alpha_1	simulation5
-0.0979810735723078	alpha_1	simulation5
-0.0988213184635416	alpha_1	simulation5
-0.0789571409819148	alpha_1	simulation5
-0.0308864558622089	alpha_1	simulation5
-0.0714223101267506	alpha_1	simulation5
0.162380153651922	alpha_1	simulation5
0.0178415155580122	alpha_1	simulation5
-0.0412067382406675	alpha_1	simulation5
-0.062141329085293	alpha_1	simulation5
-0.0567980882947104	alpha_1	simulation5
-0.0688948495901382	alpha_1	simulation5
-0.124920223872472	alpha_1	simulation5
-0.0340697735640628	alpha_1	simulation5
0.140460929359912	alpha_1	simulation5
0.0364702944150497	alpha_1	simulation5
-0.0337399961876562	alpha_1	simulation5
-0.0674059681384395	alpha_1	simulation5
-0.073728541582377	alpha_1	simulation5
-0.0706716528962446	alpha_1	simulation5
-0.103622512109757	alpha_1	simulation5
-0.0436569589654856	alpha_1	simulation5
0.0855612105020127	alpha_1	simulation5
0.0613284247213083	alpha_1	simulation5
-0.0814332955531279	alpha_1	simulation5
-0.0739265942585358	alpha_1	simulation5
-0.0462702486456383	alpha_1	simulation5
-0.064868294059783	alpha_1	simulation5
-0.0648617320243769	alpha_1	simulation5
-0.0524626010894777	alpha_1	simulation5
0.139901695484263	alpha_1	simulation5
-0.0657614333969297	alpha_1	simulation5
-0.0397477970913963	alpha_1	simulation5
-0.0069054273750408	alpha_1	simulation5
-0.0486537562016719	alpha_1	simulation5
-0.055225430011525	alpha_1	simulation5
-0.106507471371991	alpha_1	simulation5
-0.03525356800493	alpha_1	simulation5
0.179632646237818	alpha_1	simulation5
-0.00133430131704973	alpha_1	simulation5
-0.0544111099112367	alpha_1	simulation5
-0.0485857061955521	alpha_1	simulation5
-0.056835275647984	alpha_1	simulation5
-0.0612217995349439	alpha_1	simulation5
-0.139353327078779	alpha_1	simulation5
-0.0210351585382542	alpha_1	simulation5
0.0417582092279618	alpha_1	simulation5
-0.0879465931305926	alpha_1	simulation5
0.1587716092874	alpha_1	simulation5
-0.0584099678240978	alpha_1	simulation5
-0.0986142930810754	alpha_1	simulation5
-0.100131851284676	alpha_1	simulation5
-0.0211216792891745	alpha_1	simulation5
-0.0869625212769155	alpha_1	simulation5
0.108104494832724	alpha_1	simulation5
0.040847917582567	alpha_1	simulation5
-0.057313080057103	alpha_1	simulation5
-0.0638947534594685	alpha_1	simulation5
-0.065911830285933	alpha_1	simulation5
-0.0614575336932828	alpha_1	simulation5
-0.0812404528153327	alpha_1	simulation5
-0.0461973709756514	alpha_1	simulation5
0.101764613791219	alpha_1	simulation5
0.0199998062103565	alpha_1	simulation5
-0.0768170927887269	alpha_1	simulation5
-0.0245742542621394	alpha_1	simulation5
-0.054991005114095	alpha_1	simulation5
-0.0634186050776098	alpha_1	simulation5
-0.0807909398803274	alpha_1	simulation5
-0.0491207122082784	alpha_1	simulation5
0.0453037185755794	alpha_1	simulation5
-0.0627110532132654	alpha_1	simulation5
-0.0439818133899881	alpha_1	simulation5
0.00550097539233804	alpha_1	simulation5
-0.0398170133035654	alpha_1	simulation5
-0.0681559393294654	alpha_1	simulation5
-0.0383504274761824	alpha_1	simulation5
-0.0461425740847422	alpha_1	simulation5
0.164572116550604	alpha_1	simulation5
0.00351623326714881	alpha_1	simulation5
-0.021721695455281	alpha_1	simulation5
-0.0614850789525966	alpha_1	simulation5
-0.0608934527084505	alpha_1	simulation5
-0.0739598595190554	alpha_1	simulation5
-0.124171356118597	alpha_1	simulation5
-0.0340924470955516	alpha_1	simulation5
0.0623269833218318	alpha_1	simulation5
0.134558840543052	alpha_1	simulation5
-0.0996414310215045	alpha_1	simulation5
-0.0918068324445856	alpha_1	simulation5
-0.0894266339052891	alpha_1	simulation5
-0.0514784134162844	alpha_1	simulation5
-0.0522224491122452	alpha_1	simulation5
-0.052736356380223	alpha_1	simulation5
0.175764994721285	alpha_1	simulation5
-0.0394334102153521	alpha_1	simulation5
-0.0563537341390146	alpha_1	simulation5
-0.0120413212126792	alpha_1	simulation5
-0.0507161167297002	alpha_1	simulation5
-0.0666045749519155	alpha_1	simulation5
-0.137392753315595	alpha_1	simulation5
-0.01593389885199	alpha_1	simulation5
0.101576951226631	alpha_1	simulation5
0.125873486159982	alpha_1	simulation5
-0.0899249381670769	alpha_1	simulation5
-0.0892208839621914	alpha_1	simulation5
-0.0813996031336065	alpha_1	simulation5
-0.0640803946395272	alpha_1	simulation5
-0.0819486410248167	alpha_1	simulation5
-0.0467141971888296	alpha_1	simulation5
0.088411964795423	alpha_1	simulation5
-0.0666116623973892	alpha_1	simulation5
0.0468738630213129	alpha_1	simulation5
-0.0202842731358858	alpha_1	simulation5
-0.0705135561946414	alpha_1	simulation5
-0.0843900656555879	alpha_1	simulation5
-0.0643802563119489	alpha_1	simulation5
-0.0630776921004463	alpha_1	simulation5
0.0981217182231227	alpha_1	simulation5
0.132967404120131	alpha_1	simulation5
-0.0883778221431307	alpha_1	simulation5
-0.094412875787397	alpha_1	simulation5
-0.0907772193363844	alpha_1	simulation5
-0.0666192945022038	alpha_1	simulation5
-0.073622994761881	alpha_1	simulation5
-0.0433949261319119	alpha_1	simulation5
0.0553416302110415	alpha_1	simulation5
-0.108207671003458	alpha_1	simulation5
0.0631038597231726	alpha_1	simulation5
-0.00373505223791154	alpha_1	simulation5
-0.0598187185833178	alpha_1	simulation5
-0.0801063707043718	alpha_1	simulation5
-0.0401226425472976	alpha_1	simulation5
-0.0754852064280137	alpha_1	simulation5
0.0876295954725718	alpha_1	simulation5
0.0374036490316808	alpha_1	simulation5
-0.071866824631293	alpha_1	simulation5
-0.0456856396504169	alpha_1	simulation5
-0.04782427335802	alpha_1	simulation5
-0.0714896015108077	alpha_1	simulation5
-0.0684755921757516	alpha_1	simulation5
-0.0555787528751965	alpha_1	simulation5
0.120136889384077	alpha_1	simulation5
0.110729496970057	alpha_1	simulation5
-0.0849165376071912	alpha_1	simulation5
-0.0882279429318942	alpha_1	simulation5
-0.0783743994277442	alpha_1	simulation5
-0.0653139190890012	alpha_1	simulation5
-0.09375713997971	alpha_1	simulation5
-0.0406256245852138	alpha_1	simulation5
0.13519385415939	alpha_1	simulation5
0.0725304471466412	alpha_1	simulation5
-0.0651705189188048	alpha_1	simulation5
-0.0740088290429125	alpha_1	simulation5
-0.0753984313306537	alpha_1	simulation5
-0.0674316906277766	alpha_1	simulation5
-0.103869786570886	alpha_1	simulation5
-0.0386798179357497	alpha_1	simulation5
0.039210824885175	alpha_1	simulation5
0.0264891069877551	alpha_1	simulation5
-0.0126994942004897	alpha_1	simulation5
-0.0845197158427033	alpha_1	simulation5
-0.0961372968953375	alpha_1	simulation5
-0.0239064091320117	alpha_1	simulation5
-0.0388442831032931	alpha_1	simulation5
-0.0674696000586368	alpha_1	simulation5
0.222027505839748	alpha_1	simulation5
-0.0429352681606431	alpha_1	simulation5
-0.0272533105810278	alpha_1	simulation5
-0.0446332221797742	alpha_1	simulation5
-0.0412187150363409	alpha_1	simulation5
-0.0673834413819124	alpha_1	simulation5
-0.170250584516189	alpha_1	simulation5
-0.0183158774641823	alpha_1	simulation5
0.162551192984031	alpha_1	simulation5
0.0127577521172285	alpha_1	simulation5
-0.0420864145747399	alpha_1	simulation5
-0.0584489797522027	alpha_1	simulation5
-0.0551139268097436	alpha_1	simulation5
-0.0717022232906021	alpha_1	simulation5
-0.122179287298928	alpha_1	simulation5
-0.0331249089507316	alpha_1	simulation5
0.0627370903805175	alpha_1	simulation5
0.0728047902060568	alpha_1	simulation5
-0.0247937760656032	alpha_1	simulation5
-0.0676608847515006	alpha_1	simulation5
-0.0963119573783054	alpha_1	simulation5
-0.0760231821006701	alpha_1	simulation5
-0.047916039843189	alpha_1	simulation5
-0.0626770566947803	alpha_1	simulation5
0.141651139249542	alpha_1	simulation5
-0.0331241697820245	alpha_1	simulation5
-0.047734425442923	alpha_1	simulation5
0.00834101525023015	alpha_1	simulation5
-0.0651273312662441	alpha_1	simulation5
-0.068794475624466	alpha_1	simulation5
-0.110440292800344	alpha_1	simulation5
-0.0380131510479562	alpha_1	simulation5
0.034464515496737	alpha_1	simulation5
-0.10937380132095	alpha_1	simulation5
0.075856718998103	alpha_1	simulation5
0.00602973522714778	alpha_1	simulation5
-0.102921408723569	alpha_1	simulation5
-0.0716100646796795	alpha_1	simulation5
-0.0261056360483123	alpha_1	simulation5
-0.0570648965593529	alpha_1	simulation5
0.200123943617641	alpha_1	simulation5
-0.0193470584502354	alpha_1	simulation5
-0.0434453000269577	alpha_1	simulation5
-0.0518309772768471	alpha_1	simulation5
-0.0405111318164839	alpha_1	simulation5
-0.06876700108144	alpha_1	simulation5
-0.148788448516077	alpha_1	simulation5
-0.0225391855134649	alpha_1	simulation5
0.120226963520413	alpha_1	simulation5
0.0186632824204162	alpha_1	simulation5
-0.0784198765578494	alpha_1	simulation5
-0.0579872349486255	alpha_1	simulation5
-0.0382326054682425	alpha_1	simulation5
-0.0603947094116344	alpha_1	simulation5
-0.0909524097150915	alpha_1	simulation5
-0.0365368368711747	alpha_1	simulation5
0.0815341364133499	alpha_1	simulation5
0.0213800551332165	alpha_1	simulation5
-0.0522620079005049	alpha_1	simulation5
-0.0265208234138347	alpha_1	simulation5
-0.0781685063828393	alpha_1	simulation5
-0.0690376577200641	alpha_1	simulation5
-0.0580427800159862	alpha_1	simulation5
-0.0489085052747993	alpha_1	simulation5
0.0802520758782276	alpha_1	simulation5
-0.0292193109807347	alpha_1	simulation5
-0.0850886443358337	alpha_1	simulation5
0.0596992970541891	alpha_1	simulation5
-0.0783985933340626	alpha_1	simulation5
-0.065499166786264	alpha_1	simulation5
-0.0674265595804377	alpha_1	simulation5
-0.0435104137584823	alpha_1	simulation5
0.175259365954082	alpha_1	simulation5
-0.0417182446652896	alpha_1	simulation5
0.00344734993622312	alpha_1	simulation5
-0.0577155177743122	alpha_1	simulation5
-0.0559766447859571	alpha_1	simulation5
-0.0642517772904174	alpha_1	simulation5
-0.131566210815755	alpha_1	simulation5
-0.0339501359818852	alpha_1	simulation5
0.0270330722967544	alpha_1	simulation5
-0.0516779675005649	alpha_1	simulation5
0.118297973786358	alpha_1	simulation5
-0.0427281111182388	alpha_1	simulation5
-0.105307441312612	alpha_1	simulation5
-0.0963824140359774	alpha_1	simulation5
-0.0141740805066813	alpha_1	simulation5
-0.0898625301848657	alpha_1	simulation5
0.1116347274349	alpha_1	simulation5
-0.0597140396268565	alpha_1	simulation5
0.0760474194026095	alpha_1	simulation5
-0.0648435044583525	alpha_1	simulation5
-0.0785478573915259	alpha_1	simulation5
-0.0771103874114053	alpha_1	simulation5
-0.0757199201722145	alpha_1	simulation5
-0.0609708508859953	alpha_1	simulation5
0.182113958453586	alpha_1	simulation5
-0.0102954662622302	alpha_1	simulation5
-0.0407521036336689	alpha_1	simulation5
-0.0474966206384666	alpha_1	simulation5
-0.0533777916727585	alpha_1	simulation5
-0.0705451022710706	alpha_1	simulation5
-0.136257621117819	alpha_1	simulation5
-0.0249397585595918	alpha_1	simulation5
0.0477166056550029	alpha_1	simulation5
0.0854782490889903	alpha_1	simulation5
-0.0848913320324552	alpha_1	simulation5
-0.0724477355771545	alpha_1	simulation5
-0.0662913639871974	alpha_1	simulation5
-0.0574002271892491	alpha_1	simulation5
-0.0413923921903639	alpha_1	simulation5
-0.0587632953546626	alpha_1	simulation5
0.0589441340684361	alpha_1	simulation5
-0.0598501173940564	alpha_1	simulation5
-0.0888944125443303	alpha_1	simulation5
0.0434153722282518	alpha_1	simulation5
-0.0209527920873261	alpha_1	simulation5
-0.0720538453658993	alpha_1	simulation5
-0.0469832587840094	alpha_1	simulation5
-0.0572509873379266	alpha_1	simulation5
0.0474589454663652	alpha_1	simulation5
-0.0938507159912566	alpha_1	simulation5
0.00526846703787448	alpha_1	simulation5
0.0418317777132245	alpha_1	simulation5
-0.0789171979037386	alpha_1	simulation5
-0.0640422676372242	alpha_1	simulation5
-0.0413562168982352	alpha_1	simulation5
-0.0642863032093531	alpha_1	simulation5
0.0364660886699695	alpha_1	simulation5
0.0212311452309443	alpha_1	simulation5
0.0822264508435259	alpha_1	simulation5
-0.0970780734764165	alpha_1	simulation5
-0.10496136553841	alpha_1	simulation5
-0.0914452016638321	alpha_1	simulation5
-0.0212386631380886	alpha_1	simulation5
-0.0767515804664801	alpha_1	simulation5
0.16382961002975	alpha_1	simulation5
-0.00388021386903503	alpha_1	simulation5
-0.00842913864793191	alpha_1	simulation5
-0.0631573073262694	alpha_1	simulation5
-0.0629904779799172	alpha_1	simulation5
-0.075628144752401	alpha_1	simulation5
-0.12163152677666	alpha_1	simulation5
-0.0368069992012142	alpha_1	simulation5
0.0536449550905349	alpha_1	simulation5
-0.0459013161567679	alpha_1	simulation5
-0.0518740919211253	alpha_1	simulation5
0.0154973708794298	alpha_1	simulation5
-0.0613813483213287	alpha_1	simulation5
-0.0535991310800267	alpha_1	simulation5
-0.0471717559922074	alpha_1	simulation5
-0.0574298693771021	alpha_1	simulation5
0.0446685710879572	alpha_1	simulation5
-0.144942287094792	alpha_1	simulation5
-0.0492196553388506	alpha_1	simulation5
0.161674187927684	alpha_1	simulation5
-0.0903317362983479	alpha_1	simulation5
-0.0732792178576406	alpha_1	simulation5
-0.0456088744895967	alpha_1	simulation5
-0.0405112903606783	alpha_1	simulation5
0.087581897953077	alpha_1	simulation5
-0.0409682415107999	alpha_1	simulation5
0.0436671308240932	alpha_1	simulation5
-0.0634311155425507	alpha_1	simulation5
-0.0676574956222355	alpha_1	simulation5
-0.0797062490440197	alpha_1	simulation5
-0.0638629405503588	alpha_1	simulation5
-0.0523925899521546	alpha_1	simulation5
0.207244655615918	alpha_1	simulation5
-0.0219483313311821	alpha_1	simulation5
-0.0426476474554943	alpha_1	simulation5
-0.0442050941265215	alpha_1	simulation5
-0.045211517412438	alpha_1	simulation5
-0.0690982098055052	alpha_1	simulation5
-0.155356993698388	alpha_1	simulation5
-0.0224504830879929	alpha_1	simulation5
0.0473536353213858	alpha_1	simulation5
-0.113216709531407	alpha_1	simulation5
-0.0765913032784344	alpha_1	simulation5
0.0275323883787654	alpha_1	simulation5
0.0148025601709	alpha_1	simulation5
-0.0555256092652672	alpha_1	simulation5
-0.0387883355433686	alpha_1	simulation5
-0.0635916092766799	alpha_1	simulation5
0.106433435959057	alpha_1	simulation5
0.10853935025224	alpha_1	simulation5
-0.0834482690488253	alpha_1	simulation5
-0.0779332584750235	alpha_1	simulation5
-0.0846189480563218	alpha_1	simulation5
-0.066719869815854	alpha_1	simulation5
-0.0822004385491098	alpha_1	simulation5
-0.0442009044581982	alpha_1	simulation5
0.097833080955553	alpha_1	simulation5
0.0932927121957697	alpha_1	simulation5
-0.0798816246531501	alpha_1	simulation5
-0.0686855203749634	alpha_1	simulation5
-0.0795756454088305	alpha_1	simulation5
-0.0641364047783796	alpha_1	simulation5
-0.0769016098179334	alpha_1	simulation5
-0.0471147458637289	alpha_1	simulation5
0.0530123477312287	alpha_1	simulation5
0.0664677790141894	alpha_1	simulation5
-0.045286535067767	alpha_1	simulation5
-0.0758965716044214	alpha_1	simulation5
-0.0714069504510446	alpha_1	simulation5
-0.0723386718835431	alpha_1	simulation5
-0.0348669421708643	alpha_1	simulation5
-0.0634404490450712	alpha_1	simulation5
0.129536665767326	alpha_1	simulation5
0.00378127093714842	alpha_1	simulation5
-0.0167024892193389	alpha_1	simulation5
-0.0606429122935264	alpha_1	simulation5
-0.0610511387798032	alpha_1	simulation5
-0.0753424897196194	alpha_1	simulation5
-0.0954980910209732	alpha_1	simulation5
-0.0447334232490728	alpha_1	simulation5
0.204911678600455	alpha_1	simulation5
-0.0469161045329635	alpha_1	simulation5
-0.0206807983040427	alpha_1	simulation5
-0.0380803779306544	alpha_1	simulation5
-0.0439936287723609	alpha_1	simulation5
-0.0733734181220037	alpha_1	simulation5
-0.154603527026296	alpha_1	simulation5
-0.0219565005872607	alpha_1	simulation5
0.186573676466274	alpha_1	simulation5
-0.021632429397064	alpha_1	simulation5
-0.0237449198442564	alpha_1	simulation5
-0.0536274832280755	alpha_1	simulation5
-0.0512649154207374	alpha_1	simulation5
-0.0684641538893793	alpha_1	simulation5
-0.139074143996343	alpha_1	simulation5
-0.0300868099379711	alpha_1	simulation5
0.140626605742701	alpha_1	simulation5
0.000600219310259054	alpha_1	simulation5
-0.0557952758228016	alpha_1	simulation5
-0.0212816771838858	alpha_1	simulation5
-0.0672811069174231	alpha_1	simulation5
-0.0674055539164743	alpha_1	simulation5
-0.109209697265442	alpha_1	simulation5
-0.0338249439788326	alpha_1	simulation5
0.0939389547544909	alpha_1	simulation5
-0.0236977963174229	alpha_1	simulation5
0.0845974748558945	alpha_1	simulation5
-0.0776275355897077	alpha_1	simulation5
-0.0864239331731782	alpha_1	simulation5
-0.0909506665229079	alpha_1	simulation5
-0.0633522983261562	alpha_1	simulation5
-0.0704225635923333	alpha_1	simulation5
0.177641519900311	alpha_1	simulation5
0.0134106298612117	alpha_1	simulation5
-0.0464242182542143	alpha_1	simulation5
-0.0581435285254332	alpha_1	simulation5
-0.0609230391386054	alpha_1	simulation5
-0.066585410119396	alpha_1	simulation5
-0.131299971082186	alpha_1	simulation5
-0.0309741955225882	alpha_1	simulation5
0.082415910368587	alpha_1	simulation5
-0.0399038413688908	alpha_1	simulation5
0.0873674971065943	alpha_1	simulation5
-0.0708485648914033	alpha_1	simulation5
-0.0807759982826896	alpha_1	simulation5
-0.0893311852110239	alpha_1	simulation5
-0.0540768916739418	alpha_1	simulation5
-0.0722349530551929	alpha_1	simulation5
0.21437024624558	alpha_1	simulation5
-0.0450687009869648	alpha_1	simulation5
-0.0208047972346274	alpha_1	simulation5
-0.0468542157104376	alpha_1	simulation5
-0.0449266225530101	alpha_1	simulation5
-0.068515230627135	alpha_1	simulation5
-0.159388153890592	alpha_1	simulation5
-0.0223172506131531	alpha_1	simulation5
0.111778975569669	alpha_1	simulation5
-0.00483254351037318	alpha_1	simulation5
0.0483272357559179	alpha_1	simulation5
-0.0796402842946368	alpha_1	simulation5
-0.0807270475255233	alpha_1	simulation5
-0.0857772957549493	alpha_1	simulation5
-0.0779043925534878	alpha_1	simulation5
-0.0585174120813888	alpha_1	simulation5
0.1316562847394	alpha_1	simulation5
0.0181857414818921	alpha_1	simulation5
-0.0282148123864325	alpha_1	simulation5
-0.0507212861872394	alpha_1	simulation5
-0.0740376048746814	alpha_1	simulation5
-0.0733632795823603	alpha_1	simulation5
-0.0992590012443084	alpha_1	simulation5
-0.0433158367836629	alpha_1	simulation5
0.178250949441791	alpha_1	simulation5
0.0275830981517797	alpha_1	simulation5
-0.0534863793465605	alpha_1	simulation5
-0.0658639673534075	alpha_1	simulation5
-0.0582375016744784	alpha_1	simulation5
-0.070815973971298	alpha_1	simulation5
-0.132295595199587	alpha_1	simulation5
-0.0273527021358565	alpha_1	simulation5
0.180881664689534	alpha_1	simulation5
-0.05200624353792	alpha_1	simulation5
-0.0329807431583364	alpha_1	simulation5
-0.0317010094606895	alpha_1	simulation5
-0.0474363194372032	alpha_1	simulation5
-0.0601442031637903	alpha_1	simulation5
-0.135706759302901	alpha_1	simulation5
-0.0260819474873805	alpha_1	simulation5
0.0353133234060535	alpha_1	simulation5
0.110117146076521	alpha_1	simulation5
-0.0154686112737588	alpha_1	simulation5
-0.0966344123975437	alpha_1	simulation5
-0.108651458686783	alpha_1	simulation5
-0.0771217982113193	alpha_1	simulation5
-0.0258631583978643	alpha_1	simulation5
-0.0712022646304388	alpha_1	simulation5
0.208424537964034	alpha_1	simulation5
