diff	method	para
-0.105225223495999	alpha_1	simulation11
-0.0475027660136559	alpha_1	simulation11
-0.05836479844575	alpha_1	simulation11
-0.075981614601063	alpha_1	simulation11
1.14632349325374	alpha_1	simulation11
0.35570022562609	alpha_1	simulation11
1.60042923869226	alpha_1	simulation11
0.56667793647058	alpha_1	simulation11
0.143089646255553	alpha_1	simulation11
-0.0579538829704721	alpha_1	simulation11
-0.0485257641699105	alpha_1	simulation11
-0.0672565011743271	alpha_1	simulation11
1.17103712555784	alpha_1	simulation11
2.66886129190755	alpha_1	simulation11
-0.0558236169554383	alpha_1	simulation11
-0.0683561564735946	alpha_1	simulation11
-0.109258993039603	alpha_1	simulation11
-0.0468643446202933	alpha_1	simulation11
-0.0555233479233792	alpha_1	simulation11
-0.0711809275425804	alpha_1	simulation11
0.526030082405971	alpha_1	simulation11
0.0212038910814041	alpha_1	simulation11
2.01474032780741	alpha_1	simulation11
0.779922985373074	alpha_1	simulation11
0.489463753314836	alpha_1	simulation11
0.083955702040642	alpha_1	simulation11
-0.0479023259542273	alpha_1	simulation11
-0.0470560476663896	alpha_1	simulation11
1.04061126648902	alpha_1	simulation11
1.62700906696372	alpha_1	simulation11
0.237938122547233	alpha_1	simulation11
0.316414748145683	alpha_1	simulation11
0.539107144502825	alpha_1	simulation11
-0.0434344911137761	alpha_1	simulation11
-0.0349181006385596	alpha_1	simulation11
-0.070417432092225	alpha_1	simulation11
1.5777824130049	alpha_1	simulation11
2.27030547158795	alpha_1	simulation11
-0.0978859642897831	alpha_1	simulation11
-0.0690460410003438	alpha_1	simulation11
-0.104674014881687	alpha_1	simulation11
-0.0480067868952543	alpha_1	simulation11
-0.0555126891618517	alpha_1	simulation11
-0.073208418144542	alpha_1	simulation11
1.85959792942141	alpha_1	simulation11
1.77082889138645	alpha_1	simulation11
0.0471200552813104	alpha_1	simulation11
-0.0234099592175494	alpha_1	simulation11
-0.094043925020523	alpha_1	simulation11
-0.0387991251814865	alpha_1	simulation11
-0.0524756878771665	alpha_1	simulation11
-0.0734921477638674	alpha_1	simulation11
0.254794936002284	alpha_1	simulation11
1.64946155022771	alpha_1	simulation11
1.11283748037625	alpha_1	simulation11
0.00340395712518644	alpha_1	simulation11
-0.0369444438508591	alpha_1	simulation11
0.85970255624549	alpha_1	simulation11
-0.0542069789747436	alpha_1	simulation11
-0.0603691980187315	alpha_1	simulation11
3.56060949285384	alpha_1	simulation11
-0.0718432424455906	alpha_1	simulation11
0.0417984710816264	alpha_1	simulation11
-0.0198588783597662	alpha_1	simulation11
-0.0693222577276738	alpha_1	simulation11
-0.0427682872082859	alpha_1	simulation11
-0.053272810681187	alpha_1	simulation11
-0.0665666766942323	alpha_1	simulation11
2.43659497446905	alpha_1	simulation11
0.913538166666584	alpha_1	simulation11
0.187249964113181	alpha_1	simulation11
-0.0208560124222671	alpha_1	simulation11
-0.0065784128815814	alpha_1	simulation11
-0.0312980781992904	alpha_1	simulation11
-0.038882327185657	alpha_1	simulation11
-0.0507840053755237	alpha_1	simulation11
0.542340505536103	alpha_1	simulation11
2.13986041837011	alpha_1	simulation11
0.929929793497655	alpha_1	simulation11
0.22829091462534	alpha_1	simulation11
-0.101656769328052	alpha_1	simulation11
-0.0403569951755497	alpha_1	simulation11
-0.0585493215262037	alpha_1	simulation11
-0.0726498078251225	alpha_1	simulation11
2.09929904921791	alpha_1	simulation11
0.573622398597177	alpha_1	simulation11
0.179249872389943	alpha_1	simulation11
0.802269162453547	alpha_1	simulation11
-0.0884713243639853	alpha_1	simulation11
-0.0476441351976385	alpha_1	simulation11
-0.0540779792982973	alpha_1	simulation11
-0.0738200864147854	alpha_1	simulation11
0.206753724321066	alpha_1	simulation11
0.074183086967602	alpha_1	simulation11
2.15815761508587	alpha_1	simulation11
0.955992065616097	alpha_1	simulation11
-0.105462165051546	alpha_1	simulation11
0.280176680543649	alpha_1	simulation11
-0.00194182380754476	alpha_1	simulation11
0.191440822248695	alpha_1	simulation11
3.20989909188735	alpha_1	simulation11
0.269541067568569	alpha_1	simulation11
-0.0331288016104849	alpha_1	simulation11
-0.0672878942576193	alpha_1	simulation11
0.00204474872434859	alpha_1	simulation11
-0.0398394658854715	alpha_1	simulation11
0.0279151210444404	alpha_1	simulation11
-0.0627730786709229	alpha_1	simulation11
1.75500075716316	alpha_1	simulation11
1.17340845080054	alpha_1	simulation11
-0.0520788960035603	alpha_1	simulation11
0.0886443969277912	alpha_1	simulation11
0.489853390955706	alpha_1	simulation11
0.0756597794415787	alpha_1	simulation11
0.0224816737691481	alpha_1	simulation11
-0.0173509632071171	alpha_1	simulation11
0.975436366772252	alpha_1	simulation11
1.53933366730198	alpha_1	simulation11
0.428519209134158	alpha_1	simulation11
0.599381088379134	alpha_1	simulation11
-0.0168322241771506	alpha_1	simulation11
0.00602809840174068	alpha_1	simulation11
0.030360778077715	alpha_1	simulation11
-0.0443538394046519	alpha_1	simulation11
1.02757006209941	alpha_1	simulation11
1.08446882227321	alpha_1	simulation11
-0.00734520158038431	alpha_1	simulation11
1.50732385009247	alpha_1	simulation11
-0.0640084310626707	alpha_1	simulation11
-0.00271022607825696	alpha_1	simulation11
-0.0148717984060892	alpha_1	simulation11
-0.0642822260542612	alpha_1	simulation11
2.71193709108758	alpha_1	simulation11
0.140024236230492	alpha_1	simulation11
0.664449537020263	alpha_1	simulation11
-0.0442373411004139	alpha_1	simulation11
-0.0779748451653586	alpha_1	simulation11
0.0848795481405754	alpha_1	simulation11
-0.00728991616404007	alpha_1	simulation11
-0.0663084353478058	alpha_1	simulation11
-0.0730956415388643	alpha_1	simulation11
0.737773860552982	alpha_1	simulation11
2.78702742520469	alpha_1	simulation11
0.532135889951287	alpha_1	simulation11
-0.0700779168701381	alpha_1	simulation11
-0.000537006494613629	alpha_1	simulation11
-0.05081760439719	alpha_1	simulation11
-0.0646813268536203	alpha_1	simulation11
1.51901018624358	alpha_1	simulation11
0.245776802549933	alpha_1	simulation11
1.87768444880334	alpha_1	simulation11
0.0593830227025051	alpha_1	simulation11
-0.0678057883439612	alpha_1	simulation11
0.0736742128541189	alpha_1	simulation11
-0.0475233697452907	alpha_1	simulation11
-0.0541905245810483	alpha_1	simulation11
2.85491008815337	alpha_1	simulation11
0.532122992130891	alpha_1	simulation11
0.0957966241759812	alpha_1	simulation11
0.0436576015836296	alpha_1	simulation11
-0.0459278101834473	alpha_1	simulation11
-0.0425000138210561	alpha_1	simulation11
-0.043366163075418	alpha_1	simulation11
-0.0555867913130477	alpha_1	simulation11
0.378154271806069	alpha_1	simulation11
2.33940358912059	alpha_1	simulation11
0.259848355056061	alpha_1	simulation11
0.167791545249289	alpha_1	simulation11
0.436979955042413	alpha_1	simulation11
0.139374295360641	alpha_1	simulation11
-0.00842957814485934	alpha_1	simulation11
-0.0545292200203376	alpha_1	simulation11
0.627939373900841	alpha_1	simulation11
0.780346998748272	alpha_1	simulation11
0.195530886756074	alpha_1	simulation11
1.26976769184762	alpha_1	simulation11
1.06626344594517	alpha_1	simulation11
-0.0471687312301667	alpha_1	simulation11
-0.0556761199397569	alpha_1	simulation11
-0.0712235230319783	alpha_1	simulation11
0.442165872398513	alpha_1	simulation11
0.342629415335675	alpha_1	simulation11
1.28317343358247	alpha_1	simulation11
1.34112037527424	alpha_1	simulation11
0.127621618300127	alpha_1	simulation11
0.26340408818942	alpha_1	simulation11
-0.0480091770733123	alpha_1	simulation11
-0.0486769479212328	alpha_1	simulation11
0.0881288840508485	alpha_1	simulation11
1.51573272833575	alpha_1	simulation11
2.36369836931195	alpha_1	simulation11
-0.0398059489263642	alpha_1	simulation11
-0.082660336001226	alpha_1	simulation11
-0.0411329237292774	alpha_1	simulation11
-0.0466534500197016	alpha_1	simulation11
-0.0225026344848298	alpha_1	simulation11
2.43738032806233	alpha_1	simulation11
0.683805154967365	alpha_1	simulation11
0.572735483790384	alpha_1	simulation11
-0.0452680303532153	alpha_1	simulation11
-0.0840855496178938	alpha_1	simulation11
-0.0501715911034553	alpha_1	simulation11
-0.0518620889076418	alpha_1	simulation11
-0.0604505348909883	alpha_1	simulation11
0.497704828668986	alpha_1	simulation11
0.905423397935676	alpha_1	simulation11
0.616954897203859	alpha_1	simulation11
1.04743532035947	alpha_1	simulation11
0.471704812147409	alpha_1	simulation11
0.272554988446725	alpha_1	simulation11
-0.0540833027283633	alpha_1	simulation11
-0.0448324294251326	alpha_1	simulation11
0.496546078512032	alpha_1	simulation11
-0.0209161488903446	alpha_1	simulation11
0.546043705514803	alpha_1	simulation11
2.61593997170074	alpha_1	simulation11
-0.0802243775788266	alpha_1	simulation11
-0.0379923295920113	alpha_1	simulation11
-0.0326102228901593	alpha_1	simulation11
0.073282952281851	alpha_1	simulation11
1.03370703380729	alpha_1	simulation11
0.592994305602175	alpha_1	simulation11
1.61310778810897	alpha_1	simulation11
0.117080131430007	alpha_1	simulation11
0.247546457976641	alpha_1	simulation11
0.0352973665032535	alpha_1	simulation11
-0.0530333422728994	alpha_1	simulation11
0.106687764536751	alpha_1	simulation11
3.26773932496275	alpha_1	simulation11
0.282883807877273	alpha_1	simulation11
-0.063242893962015	alpha_1	simulation11
0.0547582183085375	alpha_1	simulation11
-0.0934970148655867	alpha_1	simulation11
-0.0488242616849889	alpha_1	simulation11
-0.0488843606092316	alpha_1	simulation11
-0.0671216194780772	alpha_1	simulation11
0.486825756318987	alpha_1	simulation11
0.0992374179080688	alpha_1	simulation11
0.440670214793874	alpha_1	simulation11
1.08845620567243	alpha_1	simulation11
1.70848483682155	alpha_1	simulation11
0.253001043025065	alpha_1	simulation11
-0.0523597714037965	alpha_1	simulation11
-0.0494689846862537	alpha_1	simulation11
1.35219143815202	alpha_1	simulation11
2.36187195709381	alpha_1	simulation11
-0.0185230417741917	alpha_1	simulation11
0.00572939802100134	alpha_1	simulation11
-0.105045525047298	alpha_1	simulation11
-0.0435587743972379	alpha_1	simulation11
-0.057162623431086	alpha_1	simulation11
-0.0721271076648297	alpha_1	simulation11
1.26049848461393	alpha_1	simulation11
2.19927080923256	alpha_1	simulation11
0.049603109932012	alpha_1	simulation11
0.134301940599583	alpha_1	simulation11
-0.0864634068329078	alpha_1	simulation11
-0.0329030132580047	alpha_1	simulation11
-0.0329098646985309	alpha_1	simulation11
-0.0494664402492321	alpha_1	simulation11
0.438361335064503	alpha_1	simulation11
2.08206964634569	alpha_1	simulation11
0.715263478698002	alpha_1	simulation11
0.133504333279794	alpha_1	simulation11
0.339255812627872	alpha_1	simulation11
-0.00319017235766877	alpha_1	simulation11
0.0171116301048635	alpha_1	simulation11
-0.0657319250569864	alpha_1	simulation11
1.8195541601078	alpha_1	simulation11
0.956512823433752	alpha_1	simulation11
0.65205422055297	alpha_1	simulation11
0.0976954217906858	alpha_1	simulation11
0.121688972434007	alpha_1	simulation11
-0.0346877345526207	alpha_1	simulation11
-0.0493316408825882	alpha_1	simulation11
-0.061412248722997	alpha_1	simulation11
3.27245828835628	alpha_1	simulation11
-0.027048090528913	alpha_1	simulation11
0.201072752704247	alpha_1	simulation11
0.0940448715716913	alpha_1	simulation11
-0.0644271581165013	alpha_1	simulation11
-0.0534709002326238	alpha_1	simulation11
-0.045740359918292	alpha_1	simulation11
-0.0633139690304333	alpha_1	simulation11
2.91807277451755	alpha_1	simulation11
0.314374963669589	alpha_1	simulation11
0.288126230289781	alpha_1	simulation11
0.00206735610443907	alpha_1	simulation11
-0.0661360242290227	alpha_1	simulation11
0.00668312988016126	alpha_1	simulation11
-0.0460947459819677	alpha_1	simulation11
-0.0629106876199785	alpha_1	simulation11
2.1054718434275	alpha_1	simulation11
0.912024803362039	alpha_1	simulation11
0.081211506777572	alpha_1	simulation11
0.454442871579457	alpha_1	simulation11
-0.090081397257715	alpha_1	simulation11
0.00857024403223302	alpha_1	simulation11
-0.018760344032555	alpha_1	simulation11
-0.0673010604588536	alpha_1	simulation11
1.12388262375331	alpha_1	simulation11
0.693529491171882	alpha_1	simulation11
2.10336423051038	alpha_1	simulation11
-0.0505706349538003	alpha_1	simulation11
-0.0635901499956031	alpha_1	simulation11
-0.0462701267639442	alpha_1	simulation11
-0.0539417111960961	alpha_1	simulation11
-0.0649290977485088	alpha_1	simulation11
2.6707621236441	alpha_1	simulation11
0.831937085174663	alpha_1	simulation11
0.0794335388208932	alpha_1	simulation11
0.00240980637321904	alpha_1	simulation11
-0.0952382868970082	alpha_1	simulation11
-0.0419906829033726	alpha_1	simulation11
-0.0517226640097608	alpha_1	simulation11
-0.0565751964844598	alpha_1	simulation11
0.937948819804776	alpha_1	simulation11
0.594125221512851	alpha_1	simulation11
2.16058420557236	alpha_1	simulation11
0.066009011287042	alpha_1	simulation11
0.0258148066895609	alpha_1	simulation11
-0.0107041699514689	alpha_1	simulation11
-0.0331374995818598	alpha_1	simulation11
-0.0547556497742282	alpha_1	simulation11
3.36542702098611	alpha_1	simulation11
-0.0214324369151949	alpha_1	simulation11
0.200915323907725	alpha_1	simulation11
0.00819407595936867	alpha_1	simulation11
-0.0962498204405629	alpha_1	simulation11
-0.0460005768996012	alpha_1	simulation11
-0.0445421618606482	alpha_1	simulation11
-0.0660782790616848	alpha_1	simulation11
1.44637510521149	alpha_1	simulation11
0.848186369862045	alpha_1	simulation11
1.56745335935901	alpha_1	simulation11
-0.0664733724000416	alpha_1	simulation11
-0.0457410447326691	alpha_1	simulation11
-0.0541727865654732	alpha_1	simulation11
-0.056046543363621	alpha_1	simulation11
-0.0683081173786304	alpha_1	simulation11
1.80869059058329	alpha_1	simulation11
1.13704331980165	alpha_1	simulation11
0.539721354136299	alpha_1	simulation11
0.217360760629276	alpha_1	simulation11
-0.0923376612516857	alpha_1	simulation11
-0.0458831680455498	alpha_1	simulation11
-0.0536935346506271	alpha_1	simulation11
-0.0664276512723598	alpha_1	simulation11
2.69662342640238	alpha_1	simulation11
1.00291726747784	alpha_1	simulation11
-0.0341756803610979	alpha_1	simulation11
-0.0675434031536939	alpha_1	simulation11
-0.100003538071983	alpha_1	simulation11
-0.0501478495902822	alpha_1	simulation11
-0.0510713848269695	alpha_1	simulation11
-0.0704354793947676	alpha_1	simulation11
2.83118903894076	alpha_1	simulation11
0.062972766794086	alpha_1	simulation11
0.175554306908734	alpha_1	simulation11
0.229803434486459	alpha_1	simulation11
-3.61795078542351e-06	alpha_1	simulation11
0.137056514938114	alpha_1	simulation11
-0.0191462447156973	alpha_1	simulation11
-0.0398547305587683	alpha_1	simulation11
0.0330034555570196	alpha_1	simulation11
2.68549233110837	alpha_1	simulation11
1.16067772672028	alpha_1	simulation11
0.00453039855094838	alpha_1	simulation11
-0.0709927240181573	alpha_1	simulation11
-0.0500985535674875	alpha_1	simulation11
-0.0602959716300177	alpha_1	simulation11
-0.0744050622434835	alpha_1	simulation11
3.30157559289344	alpha_1	simulation11
-0.0362402295518887	alpha_1	simulation11
0.181395306575639	alpha_1	simulation11
0.0949501523118941	alpha_1	simulation11
-0.0736518100414765	alpha_1	simulation11
-0.0449536392133503	alpha_1	simulation11
-0.0505272009961231	alpha_1	simulation11
-0.066310884793207	alpha_1	simulation11
0.641213819388052	alpha_1	simulation11
0.245526800844889	alpha_1	simulation11
0.348270431896837	alpha_1	simulation11
0.017823105493879	alpha_1	simulation11
3.05136803865641	alpha_1	simulation11
-0.0368940840474205	alpha_1	simulation11
-0.0467504848274615	alpha_1	simulation11
0.00239664968499784	alpha_1	simulation11
2.11765484657107	alpha_1	simulation11
1.53868821929988	alpha_1	simulation11
0.0602621378580162	alpha_1	simulation11
-0.0624927074516535	alpha_1	simulation11
